time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
120.2E-9,1.200,1.200,1.195,0.000,1.200,197.9E-6,196.9E-6,185.9E-6,1.200,99.01E-6,102.5E-6
120.2E-9,1.200,1.200,1.184,0.000,1.200,198.7E-6,198.4E-6,187.3E-6,1.200,99.38E-6,102.9E-6
120.2E-9,1.200,1.200,1.174,0.000,1.200,201.7E-6,200.1E-6,188.9E-6,1.200,99.80E-6,103.3E-6
120.2E-9,1.200,1.200,1.163,0.000,1.200,209.2E-6,201.5E-6,190.0E-6,1.200,100.1E-6,103.6E-6
120.2E-9,1.200,1.200,1.152,0.000,1.200,227.7E-6,202.7E-6,191.2E-6,1.200,100.4E-6,103.9E-6
120.2E-9,1.200,1.200,1.139,0.000,1.200,263.8E-6,204.0E-6,192.3E-6,1.200,100.6E-6,104.1E-6
120.2E-9,1.200,1.200,1.126,0.000,1.200,314.9E-6,205.1E-6,193.3E-6,1.200,100.8E-6,104.3E-6
120.2E-9,1.200,1.200,1.113,0.000,1.200,376.4E-6,206.2E-6,194.2E-6,1.200,100.8E-6,104.4E-6
120.2E-9,1.200,1.200,1.097,0.000,1.200,452.7E-6,207.3E-6,195.2E-6,1.200,100.8E-6,104.4E-6
120.2E-9,1.200,1.200,1.078,0.000,1.200,554.2E-6,208.3E-6,196.1E-6,1.200,100.6E-6,104.2E-6
120.2E-9,1.200,1.200,1.062,0.000,1.200,615.5E-6,209.0E-6,196.8E-6,1.200,100.3E-6,103.9E-6
120.2E-9,1.200,1.200,1.047,0.000,1.200,465.2E-6,210.0E-6,197.6E-6,1.200,100.1E-6,103.7E-6
120.2E-9,1.200,1.200,1.030,0.000,1.200,-229.0E-6,212.2E-6,199.2E-6,1.200,100.0E-6,103.6E-6
120.2E-9,1.200,1.200,1.016,0.000,1.200,-1.284E-3,215.0E-6,201.0E-6,1.200,100.1E-6,103.7E-6
120.2E-9,1.200,1.200,1.000,0.000,1.200,-2.704E-3,218.4E-6,203.0E-6,1.200,100.1E-6,103.7E-6
120.2E-9,1.200,1.200,981.6E-3,0.000,1.200,-4.615E-3,222.6E-6,205.2E-6,1.200,100.1E-6,103.7E-6
120.2E-9,1.200,1.200,963.6E-3,0.000,1.200,-6.316E-3,226.2E-6,206.9E-6,1.200,99.93E-6,103.6E-6
120.2E-9,1.200,1.200,946.2E-3,0.000,1.200,-7.331E-3,228.6E-6,207.8E-6,1.200,99.60E-6,103.2E-6
120.2E-9,1.200,1.200,926.6E-3,0.000,1.200,-6.651E-3,229.4E-6,207.6E-6,1.200,98.92E-6,102.5E-6
120.2E-9,1.200,1.200,911.2E-3,0.000,1.200,-4.269E-3,228.8E-6,206.7E-6,1.200,98.20E-6,101.8E-6
120.3E-9,1.200,1.200,890.8E-3,0.000,1.200,1.384E-3,226.5E-6,204.6E-6,1.200,96.94E-6,100.5E-6
120.3E-9,1.200,1.200,872.9E-3,0.000,1.200,8.228E-3,223.6E-6,202.5E-6,1.200,95.63E-6,99.15E-6
120.3E-9,1.200,1.200,854.0E-3,0.000,1.200,16.74E-3,220.2E-6,200.0E-6,1.200,94.10E-6,97.57E-6
120.3E-9,1.200,1.200,832.5E-3,0.000,1.200,27.43E-3,216.1E-6,197.0E-6,1.200,92.25E-6,95.66E-6
120.3E-9,1.200,1.200,809.1E-3,0.000,1.200,39.65E-3,211.6E-6,193.7E-6,1.200,90.18E-6,93.52E-6
120.3E-9,1.200,1.200,783.4E-3,0.000,1.200,53.48E-3,206.6E-6,190.0E-6,1.200,87.84E-6,91.11E-6
120.3E-9,1.200,1.200,753.7E-3,0.000,1.200,69.58E-3,200.7E-6,185.4E-6,1.200,85.08E-6,88.25E-6
120.3E-9,1.200,1.200,716.6E-3,0.000,1.200,89.81E-3,193.2E-6,179.3E-6,1.200,81.55E-6,84.60E-6
120.3E-9,1.200,1.200,668.9E-3,0.000,1.200,115.7E-3,183.5E-6,171.0E-6,1.200,77.04E-6,79.93E-6
120.3E-9,1.200,1.200,631.6E-3,0.000,1.200,135.9E-3,176.1E-6,164.6E-6,1.200,73.65E-6,76.41E-6
120.3E-9,1.200,1.200,596.8E-3,0.000,1.200,154.6E-3,169.5E-6,158.6E-6,1.200,70.65E-6,73.31E-6
120.3E-9,1.200,1.200,566.6E-3,0.000,1.200,170.8E-3,164.0E-6,153.6E-6,1.200,68.21E-6,70.77E-6
120.3E-9,1.200,1.200,519.2E-3,0.000,1.200,196.1E-3,155.8E-6,146.1E-6,1.200,64.64E-6,67.07E-6
120.3E-9,1.200,1.200,481.8E-3,0.000,1.200,216.0E-3,149.8E-6,140.5E-6,1.200,62.07E-6,64.40E-6
120.3E-9,1.200,1.200,444.4E-3,0.000,1.200,235.8E-3,144.1E-6,135.1E-6,1.200,59.70E-6,61.95E-6
120.3E-9,1.200,1.200,401.6E-3,0.000,1.200,258.3E-3,138.0E-6,129.3E-6,1.200,57.23E-6,59.39E-6
120.3E-9,1.200,1.200,368.1E-3,0.000,1.200,275.8E-3,133.7E-6,125.0E-6,1.200,55.51E-6,57.61E-6
120.3E-9,1.200,1.200,326.4E-3,0.000,1.200,297.5E-3,129.8E-6,120.9E-6,1.200,54.02E-6,56.07E-6
120.4E-9,1.200,1.200,296.4E-3,0.000,1.200,313.0E-3,129.1E-6,119.7E-6,1.200,53.86E-6,55.90E-6
120.4E-9,1.200,1.200,270.3E-3,0.000,1.200,326.5E-3,130.2E-6,120.2E-6,1.200,54.55E-6,56.62E-6
120.4E-9,1.200,1.200,244.5E-3,0.000,1.200,339.7E-3,132.8E-6,122.3E-6,1.200,56.00E-6,58.12E-6
120.4E-9,1.200,1.200,222.9E-3,0.000,1.200,350.8E-3,135.9E-6,125.2E-6,1.200,57.69E-6,59.87E-6
120.4E-9,1.200,1.200,200.6E-3,0.000,1.200,362.1E-3,139.9E-6,129.0E-6,1.200,59.76E-6,62.02E-6
120.4E-9,1.200,1.200,176.5E-3,0.000,1.200,374.4E-3,144.6E-6,133.7E-6,1.200,62.16E-6,64.51E-6
120.4E-9,1.200,1.200,157.6E-3,0.000,1.200,383.9E-3,148.0E-6,137.4E-6,1.200,63.92E-6,66.34E-6
120.4E-9,1.200,1.200,141.9E-3,0.000,1.200,391.9E-3,150.6E-6,140.5E-6,1.200,65.25E-6,67.72E-6
120.4E-9,1.200,1.200,124.9E-3,0.000,1.200,400.4E-3,153.1E-6,143.4E-6,1.200,66.47E-6,68.99E-6
120.4E-9,1.200,1.200,109.2E-3,0.000,1.200,408.3E-3,155.0E-6,145.8E-6,1.200,67.41E-6,69.96E-6
120.4E-9,1.200,1.200,88.79E-3,0.000,1.200,418.5E-3,157.1E-6,148.5E-6,1.200,68.36E-6,70.95E-6
120.4E-9,1.200,1.200,70.07E-3,0.000,1.200,427.9E-3,158.7E-6,150.6E-6,1.200,69.02E-6,71.63E-6
120.4E-9,1.200,1.200,50.83E-3,0.000,1.200,437.5E-3,159.9E-6,152.3E-6,1.200,69.51E-6,72.15E-6
120.4E-9,1.200,1.200,29.20E-3,0.000,1.200,448.2E-3,160.9E-6,154.0E-6,1.200,69.89E-6,72.54E-6
120.4E-9,1.200,1.200,14.60E-3,0.000,1.200,455.4E-3,161.5E-6,154.9E-6,1.200,70.05E-6,72.71E-6
120.4E-9,1.200,1.200,68.83E-15,0.000,1.200,462.6E-3,161.8E-6,155.6E-6,1.200,70.12E-6,72.79E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,467.6E-3,162.1E-6,156.0E-6,1.200,70.21E-6,72.87E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,469.4E-3,162.2E-6,156.2E-6,1.200,70.23E-6,72.89E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,472.9E-3,162.2E-6,156.4E-6,1.200,70.24E-6,72.90E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,474.6E-3,162.2E-6,156.5E-6,1.200,70.24E-6,72.89E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,477.9E-3,162.2E-6,156.6E-6,1.200,70.21E-6,72.86E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,484.6E-3,162.1E-6,156.8E-6,1.200,70.09E-6,72.75E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,493.8E-3,161.6E-6,156.7E-6,1.200,69.83E-6,72.47E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,503.0E-3,160.9E-6,156.3E-6,1.200,69.46E-6,72.10E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,514.4E-3,159.8E-6,155.6E-6,1.200,68.91E-6,71.52E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,525.7E-3,158.5E-6,154.6E-6,1.200,68.28E-6,70.87E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,536.1E-3,157.1E-6,153.5E-6,1.200,67.64E-6,70.22E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,548.8E-3,155.3E-6,152.0E-6,1.200,66.80E-6,69.34E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,564.6E-3,152.7E-6,149.7E-6,1.200,65.63E-6,68.13E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,585.4E-3,148.8E-6,146.1E-6,1.200,63.89E-6,66.32E-6
120.4E-9,1.200,1.200,0.000,0.000,1.200,599.0E-3,146.0E-6,143.5E-6,1.200,62.63E-6,65.01E-6
120.5E-9,1.200,1.200,0.000,0.000,1.200,613.2E-3,142.9E-6,140.5E-6,1.200,61.20E-6,63.53E-6
120.5E-9,1.200,1.200,0.000,0.000,1.200,624.8E-3,140.1E-6,137.8E-6,1.200,59.92E-6,62.20E-6
120.5E-9,1.200,1.200,0.000,0.000,1.200,636.3E-3,137.2E-6,134.9E-6,1.200,58.57E-6,60.80E-6
120.5E-9,1.200,1.200,0.000,0.000,1.200,649.8E-3,133.5E-6,131.3E-6,1.200,56.88E-6,59.04E-6
120.5E-9,1.200,1.200,0.000,0.000,1.200,663.4E-3,129.5E-6,127.4E-6,1.200,55.07E-6,57.16E-6
120.5E-9,1.200,1.200,0.000,0.000,1.200,678.4E-3,125.0E-6,122.8E-6,1.200,52.98E-6,54.99E-6
120.5E-9,1.200,1.200,0.000,0.000,1.200,692.8E-3,120.4E-6,118.3E-6,1.200,50.93E-6,52.86E-6
120.5E-9,1.200,1.200,0.000,0.000,1.200,709.0E-3,115.3E-6,113.0E-6,1.200,48.57E-6,50.42E-6
120.5E-9,1.200,1.200,0.000,0.000,1.200,728.1E-3,109.1E-6,106.8E-6,1.200,45.77E-6,47.51E-6
120.5E-9,1.200,1.200,0.000,0.000,1.200,749.9E-3,102.0E-6,99.61E-6,1.200,42.59E-6,44.20E-6
120.5E-9,1.200,1.200,0.000,0.000,1.200,774.4E-3,94.13E-6,91.64E-6,1.200,39.06E-6,40.54E-6
120.5E-9,1.200,1.200,0.000,0.000,1.200,800.1E-3,86.14E-6,83.51E-6,1.200,35.49E-6,36.84E-6
120.5E-9,1.200,1.200,0.000,0.000,1.200,827.5E-3,77.96E-6,75.17E-6,1.200,31.85E-6,33.05E-6
120.6E-9,1.200,1.200,0.000,0.000,1.200,857.5E-3,69.51E-6,66.55E-6,1.200,28.09E-6,29.15E-6
120.6E-9,1.200,1.200,0.000,0.000,1.200,891.4E-3,60.60E-6,57.45E-6,1.200,24.14E-6,25.05E-6
120.6E-9,1.200,1.200,0.000,0.000,1.200,930.8E-3,51.10E-6,47.75E-6,1.200,19.93E-6,20.68E-6
120.6E-9,1.200,1.200,0.000,0.000,1.200,977.2E-3,41.00E-6,37.45E-6,1.200,15.48E-6,16.06E-6
120.7E-9,1.200,1.200,0.000,0.000,1.200,1.032,30.28E-6,26.60E-6,1.200,10.81E-6,11.21E-6
120.7E-9,1.200,1.200,0.000,0.000,1.200,1.096,19.24E-6,15.70E-6,1.200,6.171E-6,6.400E-6
120.8E-9,1.200,1.200,0.000,0.000,1.200,1.154,9.580E-6,6.783E-6,1.200,2.499E-6,2.590E-6
120.9E-9,1.200,1.200,0.000,0.000,1.200,1.178,5.347E-6,3.372E-6,1.200,1.189E-6,1.231E-6
121.0E-9,1.200,1.200,0.000,0.000,1.200,1.191,2.952E-6,1.662E-6,1.200,577.0E-9,596.4E-9
121.1E-9,1.200,1.200,0.000,0.000,1.200,1.196,1.664E-6,837.3E-9,1.200,301.9E-9,311.2E-9
121.2E-9,1.200,1.200,0.000,0.000,1.200,1.199,932.6E-9,413.4E-9,1.200,168.6E-9,173.1E-9
121.3E-9,1.200,1.200,0.000,0.000,1.200,1.200,604.7E-9,239.6E-9,1.200,114.4E-9,117.0E-9
121.5E-9,1.200,1.200,0.000,0.000,1.200,1.200,496.9E-9,186.2E-9,1.200,94.38E-9,96.26E-9
121.9E-9,1.200,1.200,0.000,0.000,1.200,1.200,473.7E-9,171.9E-9,1.200,83.69E-9,85.17E-9
122.4E-9,1.200,1.200,0.000,0.000,1.200,1.200,458.6E-9,161.2E-9,1.200,74.53E-9,75.67E-9
123.2E-9,1.200,1.200,0.000,0.000,1.200,1.200,447.3E-9,153.1E-9,1.200,67.81E-9,68.70E-9
124.2E-9,1.200,1.200,0.000,0.000,1.200,1.200,439.9E-9,148.2E-9,1.200,63.71E-9,64.45E-9
125.6E-9,1.200,1.200,0.000,0.000,1.200,1.200,434.9E-9,144.4E-9,1.200,60.48E-9,61.11E-9
127.5E-9,1.200,1.200,0.000,0.000,1.200,1.200,431.2E-9,142.1E-9,1.200,58.60E-9,59.16E-9
130.2E-9,1.200,1.200,0.000,0.000,1.200,1.200,428.7E-9,140.0E-9,1.200,56.84E-9,57.33E-9
130.2E-9,1.125,1.200,0.000,0.000,1.200,1.200,-1.632E-6,-1.391E-6,1.200,-959.5E-9,-993.3E-9
130.2E-9,1.006,1.200,0.000,0.000,1.200,1.200,-4.410E-6,-3.695E-6,1.200,-2.507E-6,-2.597E-6
130.3E-9,888.7E-3,1.200,0.000,0.000,1.200,1.200,-6.838E-6,-5.833E-6,1.200,-3.909E-6,-4.051E-6
130.3E-9,788.6E-3,1.200,0.000,0.000,1.200,1.200,-8.553E-6,-7.318E-6,1.200,-4.872E-6,-5.049E-6
130.3E-9,687.0E-3,1.200,0.000,0.000,1.200,1.200,-9.568E-6,-8.212E-6,1.200,-5.476E-6,-5.676E-6
130.3E-9,613.2E-3,1.200,0.000,0.000,1.200,1.200,-9.526E-6,-8.194E-6,1.200,-5.480E-6,-5.682E-6
130.3E-9,557.7E-3,1.200,0.000,0.000,1.200,1.200,-8.935E-6,-7.710E-6,1.200,-5.147E-6,-5.337E-6
130.3E-9,495.0E-3,1.200,0.000,0.000,1.200,1.200,-7.695E-6,-6.706E-6,1.200,-4.413E-6,-4.575E-6
130.3E-9,442.4E-3,1.200,0.000,0.000,1.200,1.200,-6.117E-6,-5.467E-6,1.200,-3.481E-6,-3.607E-6
130.3E-9,377.3E-3,1.200,0.000,0.000,1.200,1.200,-3.398E-6,-3.310E-6,1.200,-1.872E-6,-1.936E-6
130.3E-9,360.9E-3,1.200,0.000,0.000,1.200,1.200,-2.481E-6,-2.575E-6,1.200,-1.346E-6,-1.391E-6
130.3E-9,344.5E-3,1.200,0.000,0.000,1.200,1.200,-1.425E-6,-1.701E-6,1.200,-736.3E-9,-760.0E-9
130.3E-9,323.8E-3,1.200,0.000,0.000,1.200,1.200,98.43E-9,-370.7E-9,1.200,174.5E-9,179.8E-9
130.3E-9,309.0E-3,1.200,0.000,0.000,1.200,1.200,1.324E-6,748.9E-9,1.200,936.6E-9,963.4E-9
130.4E-9,292.1E-3,1.200,0.000,0.000,1.200,1.200,3.089E-6,2.322E-6,1.200,2.012E-6,2.066E-6
130.4E-9,279.7E-3,1.200,0.000,0.000,1.200,1.200,4.680E-6,3.698E-6,1.200,2.978E-6,3.054E-6
130.4E-9,269.6E-3,1.200,0.000,0.000,1.200,1.200,6.105E-6,4.930E-6,1.200,3.868E-6,3.965E-6
130.4E-9,256.6E-3,1.200,0.000,0.000,1.200,1.200,8.020E-6,6.617E-6,1.200,5.116E-6,5.241E-6
130.4E-9,245.4E-3,1.200,0.000,0.000,1.200,1.200,9.739E-6,8.140E-6,1.200,6.254E-6,6.404E-6
130.4E-9,231.6E-3,1.200,0.000,0.000,1.200,1.200,12.04E-6,10.16E-6,1.200,7.761E-6,7.944E-6
130.4E-9,221.1E-3,1.200,0.000,0.000,1.200,1.200,13.88E-6,11.77E-6,1.200,8.971E-6,9.181E-6
130.4E-9,209.1E-3,1.200,0.000,0.000,1.200,1.200,15.96E-6,13.61E-6,1.200,10.36E-6,10.60E-6
130.4E-9,199.2E-3,1.200,0.000,0.000,1.200,1.200,17.72E-6,15.16E-6,1.200,11.53E-6,11.80E-6
130.4E-9,188.3E-3,1.200,0.000,0.000,1.200,1.200,19.72E-6,16.89E-6,1.200,12.83E-6,13.13E-6
130.4E-9,179.7E-3,1.200,0.000,0.000,1.200,1.200,21.35E-6,18.28E-6,1.200,13.89E-6,14.22E-6
130.4E-9,171.4E-3,1.200,0.000,0.000,1.200,1.200,22.95E-6,19.63E-6,1.200,14.93E-6,15.28E-6
130.4E-9,164.0E-3,1.200,0.000,0.000,1.200,1.200,24.32E-6,20.79E-6,1.200,15.85E-6,16.22E-6
130.4E-9,155.6E-3,1.200,0.000,0.000,1.200,1.200,25.83E-6,22.09E-6,1.200,16.88E-6,17.28E-6
130.4E-9,145.0E-3,1.200,0.000,0.000,1.200,1.200,27.65E-6,23.65E-6,1.200,18.15E-6,18.58E-6
130.4E-9,134.0E-3,1.200,0.000,0.000,1.200,1.200,29.49E-6,25.22E-6,1.200,19.43E-6,19.89E-6
130.4E-9,123.1E-3,1.200,0.000,0.000,1.200,1.200,31.29E-6,26.77E-6,1.200,20.68E-6,21.18E-6
130.4E-9,110.4E-3,1.200,0.000,0.000,1.200,1.200,33.42E-6,28.59E-6,1.200,22.12E-6,22.66E-6
130.4E-9,95.40E-3,1.200,0.000,0.000,1.200,1.200,36.04E-6,30.85E-6,1.200,23.86E-6,24.44E-6
130.4E-9,80.84E-3,1.200,0.000,0.000,1.200,1.200,38.64E-6,33.16E-6,1.200,25.58E-6,26.21E-6
130.4E-9,63.21E-3,1.200,0.000,0.000,1.200,1.200,41.75E-6,36.09E-6,1.200,27.68E-6,28.37E-6
130.4E-9,47.30E-3,1.200,0.000,0.000,1.200,1.200,44.37E-6,38.77E-6,1.200,29.53E-6,30.27E-6
130.4E-9,31.98E-3,1.200,0.000,0.000,1.200,1.200,46.74E-6,41.37E-6,1.200,31.22E-6,32.01E-6
130.4E-9,15.06E-3,1.200,0.000,0.000,1.200,1.200,49.17E-6,44.20E-6,1.200,32.95E-6,33.79E-6
130.4E-9,78.60E-15,1.200,0.000,0.000,1.200,1.200,51.21E-6,46.66E-6,1.200,34.37E-6,35.24E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,52.51E-6,48.10E-6,1.200,35.16E-6,36.05E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,53.02E-6,48.69E-6,1.200,35.49E-6,36.39E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,53.95E-6,49.81E-6,1.200,36.09E-6,37.01E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,54.28E-6,50.23E-6,1.200,36.31E-6,37.23E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,54.94E-6,51.04E-6,1.200,36.74E-6,37.67E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,56.19E-6,52.61E-6,1.200,37.54E-6,38.49E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,57.36E-6,54.06E-6,1.200,38.25E-6,39.22E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,58.45E-6,55.37E-6,1.200,38.86E-6,39.85E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,59.50E-6,56.59E-6,1.200,39.41E-6,40.42E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,60.17E-6,57.33E-6,1.200,39.76E-6,40.78E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,61.20E-6,58.40E-6,1.200,40.30E-6,41.33E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,62.10E-6,59.29E-6,1.200,40.75E-6,41.79E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,63.32E-6,60.45E-6,1.200,41.32E-6,42.38E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,64.72E-6,61.71E-6,1.200,41.91E-6,42.99E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,66.25E-6,63.05E-6,1.200,42.51E-6,43.62E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,67.99E-6,64.54E-6,1.200,43.15E-6,44.29E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,70.15E-6,66.34E-6,1.200,43.90E-6,45.07E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,72.80E-6,68.47E-6,1.200,44.78E-6,45.99E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,75.45E-6,70.68E-6,1.200,45.78E-6,47.02E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,77.16E-6,72.33E-6,1.200,46.65E-6,47.93E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,78.07E-6,73.45E-6,1.200,47.25E-6,48.56E-6
130.4E-9,0.000,1.200,0.000,0.000,1.201,1.200,78.80E-6,74.50E-6,1.200,47.72E-6,49.07E-6
130.4E-9,0.000,1.200,0.000,0.000,1.202,1.200,79.51E-6,75.53E-6,1.200,48.04E-6,49.41E-6
130.4E-9,0.000,1.200,0.000,0.000,1.203,1.200,80.33E-6,76.37E-6,1.200,48.21E-6,49.59E-6
130.4E-9,0.000,1.200,0.000,0.000,1.202,1.200,81.77E-6,77.42E-6,1.200,48.45E-6,49.85E-6
130.4E-9,0.000,1.200,0.000,0.000,1.198,1.200,84.90E-6,79.25E-6,1.200,49.05E-6,50.48E-6
130.4E-9,0.000,1.200,0.000,0.000,1.188,1.200,89.73E-6,81.83E-6,1.200,50.03E-6,51.51E-6
130.5E-9,0.000,1.200,0.000,0.000,1.178,1.200,93.76E-6,83.87E-6,1.200,50.91E-6,52.43E-6
130.5E-9,0.000,1.200,0.000,0.000,1.168,1.200,97.24E-6,85.59E-6,1.200,51.77E-6,53.34E-6
130.5E-9,0.000,1.200,0.000,0.000,1.154,1.200,101.3E-6,87.63E-6,1.200,52.92E-6,54.55E-6
130.5E-9,0.000,1.200,0.000,0.000,1.143,1.200,104.2E-6,89.17E-6,1.200,53.87E-6,55.55E-6
130.5E-9,0.000,1.200,0.000,0.000,1.129,1.200,107.5E-6,91.04E-6,1.200,55.03E-6,56.76E-6
130.5E-9,0.000,1.200,0.000,0.000,1.114,1.200,110.6E-6,93.04E-6,1.200,56.26E-6,58.06E-6
130.5E-9,0.000,1.200,0.000,0.000,1.095,1.200,114.4E-6,95.61E-6,1.200,57.81E-6,59.69E-6
130.5E-9,0.000,1.200,0.000,0.000,1.077,1.200,117.5E-6,97.67E-6,1.200,59.06E-6,61.00E-6
130.5E-9,0.000,1.200,0.000,0.000,1.060,1.200,120.0E-6,99.34E-6,1.200,60.11E-6,62.11E-6
130.5E-9,0.000,1.200,0.000,0.000,1.043,1.200,121.9E-6,100.4E-6,1.200,60.89E-6,62.94E-6
130.5E-9,0.000,1.200,0.000,0.000,1.028,1.200,123.0E-6,100.8E-6,1.200,61.36E-6,63.44E-6
130.5E-9,0.000,1.200,0.000,0.000,1.014,1.200,123.8E-6,100.8E-6,1.200,61.65E-6,63.75E-6
130.5E-9,0.000,1.200,0.000,0.000,1.001,1.200,124.2E-6,100.5E-6,1.200,61.82E-6,63.94E-6
130.5E-9,0.000,1.200,0.000,0.000,986.8E-3,1.200,124.6E-6,100.1E-6,1.200,61.94E-6,64.08E-6
130.5E-9,0.000,1.200,0.000,0.000,971.0E-3,1.200,124.8E-6,99.49E-6,1.200,62.01E-6,64.16E-6
130.5E-9,0.000,1.200,0.000,0.000,951.5E-3,1.200,124.9E-6,98.66E-6,1.200,62.04E-6,64.21E-6
130.5E-9,0.000,1.200,0.000,0.000,925.8E-3,1.200,124.8E-6,97.45E-6,1.200,62.00E-6,64.18E-6
130.5E-9,0.000,1.200,0.000,0.000,889.0E-3,1.200,124.5E-6,95.66E-6,1.200,61.83E-6,64.03E-6
130.6E-9,0.000,1.200,0.000,0.000,841.9E-3,1.200,123.8E-6,93.33E-6,1.200,61.50E-6,63.72E-6
130.6E-9,0.000,1.200,0.000,0.000,788.2E-3,1.200,122.9E-6,90.78E-6,1.200,61.04E-6,63.26E-6
130.6E-9,0.000,1.200,0.000,0.000,726.3E-3,1.200,121.6E-6,88.02E-6,1.200,60.43E-6,62.65E-6
130.6E-9,0.000,1.200,0.000,0.000,652.3E-3,1.200,119.9E-6,85.01E-6,1.200,59.63E-6,61.85E-6
130.6E-9,0.000,1.200,0.000,0.000,559.5E-3,1.200,117.6E-6,81.57E-6,1.200,58.50E-6,60.70E-6
130.7E-9,0.000,1.200,0.000,0.000,438.9E-3,1.200,113.5E-6,77.05E-6,1.200,56.51E-6,58.66E-6
130.7E-9,0.000,1.200,0.000,0.000,307.1E-3,1.200,105.0E-6,70.07E-6,1.200,52.32E-6,54.32E-6
130.8E-9,0.000,1.200,0.000,0.000,195.0E-3,1.200,90.51E-6,59.63E-6,1.200,44.96E-6,46.69E-6
130.8E-9,0.000,1.200,0.000,0.000,131.2E-3,1.200,76.17E-6,49.82E-6,1.200,37.69E-6,39.15E-6
130.9E-9,0.000,1.200,0.000,0.000,82.02E-3,1.200,59.77E-6,38.83E-6,1.200,29.41E-6,30.54E-6
131.0E-9,0.000,1.200,0.000,0.000,39.65E-3,1.200,39.00E-6,25.11E-6,1.200,18.98E-6,19.71E-6
131.0E-9,0.000,1.200,0.000,0.000,19.69E-3,1.200,24.53E-6,15.65E-6,1.200,11.77E-6,12.22E-6
131.1E-9,0.000,1.200,0.000,0.000,8.760E-3,1.200,13.84E-6,8.718E-6,1.200,6.508E-6,6.757E-6
131.2E-9,0.000,1.200,0.000,0.000,3.511E-3,1.200,7.094E-6,4.374E-6,1.200,3.219E-6,3.341E-6
131.3E-9,0.000,1.200,0.000,0.000,1.028E-3,1.200,2.954E-6,1.731E-6,1.200,1.235E-6,1.281E-6
131.5E-9,0.000,1.200,0.000,0.000,183.3E-6,1.200,1.072E-6,539.6E-9,1.200,347.0E-9,358.6E-9
131.7E-9,0.000,1.200,0.000,0.000,-347.4E-9,1.200,475.2E-9,169.4E-9,1.200,79.24E-9,80.73E-9
132.0E-9,0.000,1.200,0.000,0.000,1.690E-6,1.200,440.8E-9,148.0E-9,1.200,62.26E-9,63.07E-9
132.5E-9,0.000,1.200,0.000,0.000,-842.0E-9,1.200,435.5E-9,145.6E-9,1.200,62.57E-9,63.40E-9
133.4E-9,0.000,1.200,0.000,0.000,1.732E-6,1.200,437.3E-9,145.1E-9,1.200,59.50E-9,60.15E-9
134.6E-9,0.000,1.200,0.000,0.000,-856.2E-9,1.200,427.2E-9,140.0E-9,1.200,58.09E-9,58.71E-9
