time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
90.34E-9,355.9E-3,1.200,1.200,0.000,1.200,-1.148E-6,-1.197E-6,-1.696E-6,1.200,-878.5E-9,-887.2E-9
90.34E-9,337.1E-3,1.200,1.200,0.000,1.200,1.170E-6,922.6E-9,79.28E-9,1.200,163.0E-9,193.5E-9
90.35E-9,318.1E-3,1.200,1.200,0.000,1.200,4.172E-6,3.712E-6,2.501E-6,1.200,1.519E-6,1.601E-6
90.35E-9,308.6E-3,1.200,1.200,0.000,1.200,5.791E-6,5.222E-6,3.860E-6,1.200,2.273E-6,2.384E-6
90.35E-9,296.9E-3,1.200,1.200,0.000,1.200,7.901E-6,7.191E-6,5.627E-6,1.200,3.259E-6,3.407E-6
90.35E-9,286.8E-3,1.200,1.200,0.000,1.200,9.853E-6,9.009E-6,7.246E-6,1.200,4.170E-6,4.353E-6
90.35E-9,274.5E-3,1.200,1.200,0.000,1.200,12.31E-6,11.29E-6,9.284E-6,1.200,5.323E-6,5.550E-6
90.36E-9,261.5E-3,1.200,1.200,0.000,1.200,15.03E-6,13.82E-6,11.54E-6,1.200,6.600E-6,6.875E-6
90.36E-9,244.8E-3,1.200,1.200,0.000,1.200,18.63E-6,17.14E-6,14.51E-6,1.200,8.284E-6,8.624E-6
90.36E-9,224.9E-3,1.200,1.200,0.000,1.200,23.03E-6,21.19E-6,18.12E-6,1.200,10.35E-6,10.77E-6
90.36E-9,210.9E-3,1.200,1.200,0.000,1.200,26.11E-6,24.00E-6,20.63E-6,1.200,11.81E-6,12.28E-6
90.37E-9,196.1E-3,1.200,1.200,0.000,1.200,29.19E-6,26.79E-6,23.15E-6,1.200,13.29E-6,13.83E-6
90.37E-9,182.3E-3,1.200,1.200,0.000,1.200,31.73E-6,29.06E-6,25.24E-6,1.200,14.55E-6,15.14E-6
90.37E-9,171.6E-3,1.200,1.200,0.000,1.200,33.43E-6,30.56E-6,26.66E-6,1.200,15.42E-6,16.04E-6
90.37E-9,159.7E-3,1.200,1.200,0.000,1.200,35.13E-6,32.04E-6,28.03E-6,1.200,16.28E-6,16.94E-6
90.38E-9,144.6E-3,1.200,1.200,0.000,1.200,37.17E-6,33.79E-6,29.57E-6,1.200,17.28E-6,17.97E-6
90.38E-9,127.8E-3,1.200,1.200,0.000,1.200,39.30E-6,35.62E-6,31.10E-6,1.200,18.31E-6,19.04E-6
90.38E-9,113.9E-3,1.200,1.200,0.000,1.200,41.11E-6,37.16E-6,32.33E-6,1.200,19.16E-6,19.92E-6
90.38E-9,98.30E-3,1.200,1.200,0.000,1.200,43.21E-6,38.97E-6,33.75E-6,1.200,20.14E-6,20.94E-6
90.39E-9,83.76E-3,1.200,1.200,0.000,1.200,45.23E-6,40.72E-6,35.16E-6,1.200,21.09E-6,21.92E-6
90.39E-9,65.88E-3,1.200,1.200,0.000,1.200,47.72E-6,42.88E-6,36.93E-6,1.200,22.26E-6,23.14E-6
90.39E-9,45.58E-3,1.200,1.200,0.000,1.200,50.49E-6,45.32E-6,39.00E-6,1.200,23.58E-6,24.50E-6
90.40E-9,27.18E-3,1.200,1.200,0.000,1.200,52.89E-6,47.44E-6,40.86E-6,1.200,24.73E-6,25.69E-6
90.40E-9,13.59E-3,1.200,1.200,0.000,1.200,54.50E-6,48.88E-6,42.19E-6,1.200,25.51E-6,26.51E-6
90.40E-9,0.000,1.200,1.200,0.000,1.200,55.86E-6,50.12E-6,43.40E-6,1.200,26.19E-6,27.22E-6
90.40E-9,0.000,1.200,1.200,0.000,1.200,56.83E-6,51.02E-6,44.21E-6,1.200,26.64E-6,27.67E-6
90.40E-9,0.000,1.200,1.200,0.000,1.200,58.04E-6,52.16E-6,45.33E-6,1.200,27.22E-6,28.28E-6
90.41E-9,0.000,1.200,1.200,0.000,1.200,58.93E-6,53.01E-6,46.27E-6,1.200,27.66E-6,28.73E-6
90.41E-9,0.000,1.200,1.200,0.000,1.200,59.79E-6,53.89E-6,47.27E-6,1.200,28.06E-6,29.14E-6
90.41E-9,0.000,1.200,1.200,0.000,1.200,60.66E-6,54.86E-6,48.45E-6,1.200,28.41E-6,29.51E-6
90.42E-9,0.000,1.200,1.200,0.000,1.200,61.23E-6,55.59E-6,49.41E-6,1.200,28.61E-6,29.71E-6
90.42E-9,0.000,1.200,1.200,0.000,1.200,61.63E-6,56.22E-6,50.35E-6,1.200,28.70E-6,29.81E-6
90.42E-9,0.000,1.200,1.200,0.000,1.200,61.82E-6,56.71E-6,51.21E-6,1.200,28.69E-6,29.79E-6
90.43E-9,0.000,1.200,1.200,0.000,1.200,61.75E-6,57.03E-6,51.99E-6,1.200,28.55E-6,29.65E-6
90.43E-9,0.000,1.200,1.200,0.000,1.200,61.52E-6,57.14E-6,52.49E-6,1.200,28.36E-6,29.45E-6
90.44E-9,0.000,1.200,1.200,0.000,1.200,60.91E-6,56.91E-6,52.76E-6,1.200,28.01E-6,29.09E-6
90.44E-9,0.000,1.200,1.200,0.000,1.200,59.81E-6,56.13E-6,52.41E-6,1.200,27.47E-6,28.53E-6
90.45E-9,0.000,1.200,1.200,0.000,1.200,58.48E-6,55.02E-6,51.58E-6,1.200,26.84E-6,27.87E-6
90.45E-9,0.000,1.200,1.200,0.000,1.200,56.88E-6,53.62E-6,50.36E-6,1.200,26.06E-6,27.06E-6
90.46E-9,0.000,1.200,1.200,0.000,1.200,55.34E-6,52.22E-6,49.08E-6,1.200,25.31E-6,26.28E-6
90.46E-9,0.000,1.200,1.200,0.000,1.200,53.88E-6,50.90E-6,47.82E-6,1.200,24.60E-6,25.54E-6
90.47E-9,0.000,1.200,1.200,0.000,1.200,52.03E-6,49.21E-6,46.21E-6,1.200,23.69E-6,24.59E-6
90.47E-9,0.000,1.200,1.200,0.000,1.200,50.43E-6,47.74E-6,44.80E-6,1.200,22.90E-6,23.78E-6
90.47E-9,0.000,1.200,1.200,0.000,1.200,48.68E-6,46.14E-6,43.26E-6,1.200,22.06E-6,22.90E-6
90.48E-9,0.000,1.200,1.200,0.000,1.200,46.61E-6,44.23E-6,41.43E-6,1.200,21.06E-6,21.86E-6
90.49E-9,0.000,1.200,1.200,0.000,1.200,43.97E-6,41.79E-6,39.10E-6,1.200,19.80E-6,20.55E-6
90.49E-9,0.000,1.200,1.200,0.000,1.200,40.65E-6,38.69E-6,36.13E-6,1.200,18.22E-6,18.91E-6
90.51E-9,0.000,1.200,1.200,0.000,1.200,36.63E-6,34.92E-6,32.54E-6,1.200,16.33E-6,16.95E-6
90.52E-9,0.000,1.200,1.200,0.000,1.200,32.75E-6,31.26E-6,29.05E-6,1.200,14.52E-6,15.07E-6
90.53E-9,0.000,1.200,1.200,0.000,1.200,28.89E-6,27.59E-6,25.56E-6,1.200,12.73E-6,13.22E-6
90.55E-9,0.000,1.200,1.200,0.000,1.200,25.09E-6,23.97E-6,22.12E-6,1.200,10.99E-6,11.40E-6
90.57E-9,0.000,1.200,1.200,0.000,1.200,21.20E-6,20.27E-6,18.61E-6,1.200,9.214E-6,9.562E-6
90.59E-9,0.000,1.200,1.200,0.000,1.200,17.25E-6,16.49E-6,15.03E-6,1.200,7.420E-6,7.700E-6
90.62E-9,0.000,1.200,1.200,0.000,1.200,13.20E-6,12.62E-6,11.39E-6,1.200,5.601E-6,5.811E-6
90.66E-9,0.000,1.200,1.200,0.000,1.200,9.168E-6,8.763E-6,7.785E-6,1.200,3.807E-6,3.948E-6
90.72E-9,0.000,1.200,1.200,0.000,1.200,5.334E-6,5.099E-6,4.378E-6,1.200,2.124E-6,2.202E-6
90.82E-9,0.000,1.200,1.200,0.000,1.200,2.164E-6,2.070E-6,1.593E-6,1.200,763.0E-9,789.7E-9
91.00E-9,0.000,1.200,1.200,0.000,1.200,637.1E-9,613.0E-9,283.9E-9,1.200,134.6E-9,137.9E-9
91.22E-9,0.000,1.200,1.200,0.000,1.200,473.6E-9,459.9E-9,159.6E-9,1.200,76.45E-9,77.70E-9
91.53E-9,0.000,1.200,1.200,0.000,1.200,465.8E-9,454.7E-9,157.8E-9,1.200,72.94E-9,74.05E-9
91.95E-9,0.000,1.200,1.200,0.000,1.200,455.5E-9,446.6E-9,151.9E-9,1.200,67.70E-9,68.61E-9
92.54E-9,0.000,1.200,1.200,0.000,1.200,448.1E-9,440.5E-9,147.9E-9,1.200,64.52E-9,65.30E-9
93.35E-9,0.000,1.200,1.200,0.000,1.200,443.4E-9,437.1E-9,145.6E-9,1.200,61.92E-9,62.60E-9
94.50E-9,0.000,1.200,1.200,0.000,1.200,438.7E-9,433.1E-9,142.8E-9,1.200,60.01E-9,60.62E-9
96.09E-9,0.000,1.200,1.200,0.000,1.200,436.3E-9,431.6E-9,141.9E-9,1.200,58.53E-9,59.08E-9
98.33E-9,0.000,1.200,1.200,0.000,1.200,433.0E-9,428.7E-9,139.9E-9,1.200,57.34E-9,57.84E-9
100.0E-9,0.000,1.200,1.200,0.000,1.200,432.6E-9,428.8E-9,140.0E-9,1.200,56.80E-9,57.28E-9
100.0E-9,75.00E-3,1.200,1.200,0.000,1.200,2.081E-6,1.881E-6,1.116E-6,1.200,791.9E-9,817.2E-9
100.0E-9,194.1E-3,1.200,1.200,0.000,1.200,4.133E-6,3.601E-6,2.399E-6,1.200,1.786E-6,1.849E-6
100.1E-9,308.7E-3,1.200,1.200,0.000,1.200,5.788E-6,4.959E-6,3.479E-6,1.200,2.603E-6,2.699E-6
100.1E-9,403.0E-3,1.200,1.200,0.000,1.200,7.076E-6,6.045E-6,4.347E-6,1.200,3.227E-6,3.347E-6
100.1E-9,503.7E-3,1.200,1.200,0.000,1.200,8.792E-6,7.553E-6,5.624E-6,1.200,4.048E-6,4.200E-6
100.1E-9,577.1E-3,1.200,1.200,0.000,1.200,10.87E-6,9.464E-6,7.297E-6,1.200,5.015E-6,5.204E-6
100.1E-9,632.7E-3,1.200,1.200,0.000,1.200,13.55E-6,11.98E-6,9.522E-6,1.200,6.249E-6,6.483E-6
100.1E-9,659.7E-3,1.200,1.200,0.000,1.200,15.49E-6,13.80E-6,11.10E-6,1.200,7.124E-6,7.391E-6
100.1E-9,692.9E-3,1.200,1.200,0.000,1.200,18.54E-6,16.66E-6,13.60E-6,1.200,8.522E-6,8.841E-6
100.1E-9,723.1E-3,1.200,1.200,0.000,1.200,21.97E-6,19.85E-6,16.41E-6,1.200,10.10E-6,10.48E-6
100.1E-9,755.0E-3,1.200,1.200,0.000,1.200,26.27E-6,23.86E-6,19.98E-6,1.200,12.10E-6,12.55E-6
100.1E-9,788.1E-3,1.200,1.200,0.000,1.200,31.52E-6,28.75E-6,24.36E-6,1.200,14.53E-6,15.07E-6
100.1E-9,832.5E-3,1.200,1.200,0.000,1.200,39.77E-6,36.45E-6,31.29E-6,1.200,18.35E-6,19.04E-6
100.1E-9,867.9E-3,1.200,1.200,0.000,1.200,47.46E-6,43.62E-6,37.76E-6,1.200,21.89E-6,22.72E-6
100.1E-9,885.0E-3,1.200,1.200,0.000,1.200,51.61E-6,47.49E-6,41.24E-6,1.200,23.79E-6,24.69E-6
100.2E-9,905.4E-3,1.200,1.200,0.000,1.200,57.01E-6,52.53E-6,45.75E-6,1.200,26.25E-6,27.25E-6
100.2E-9,929.1E-3,1.200,1.200,0.000,1.200,63.54E-6,58.58E-6,51.25E-6,1.200,29.27E-6,30.39E-6
100.2E-9,947.6E-3,1.200,1.200,0.000,1.200,68.73E-6,63.37E-6,55.68E-6,1.200,31.71E-6,32.93E-6
100.2E-9,972.4E-3,1.200,1.200,0.000,1.200,75.25E-6,69.37E-6,61.37E-6,1.200,34.84E-6,36.18E-6
100.2E-9,997.2E-3,1.200,1.200,0.000,1.200,81.02E-6,74.65E-6,66.53E-6,1.200,37.66E-6,39.12E-6
100.2E-9,1.020,1.200,1.200,0.000,1.200,85.62E-6,78.88E-6,70.71E-6,1.200,39.90E-6,41.45E-6
100.2E-9,1.039,1.200,1.200,0.000,1.200,89.00E-6,82.03E-6,73.91E-6,1.200,41.58E-6,43.19E-6
100.2E-9,1.055,1.200,1.200,0.000,1.200,91.58E-6,84.47E-6,76.46E-6,1.200,42.84E-6,44.49E-6
100.2E-9,1.070,1.200,1.200,0.000,1.200,93.74E-6,86.58E-6,78.70E-6,1.200,43.86E-6,45.55E-6
100.2E-9,1.086,1.200,1.200,0.000,1.200,95.88E-6,88.72E-6,81.01E-6,1.200,44.84E-6,46.56E-6
100.2E-9,1.102,1.200,1.200,0.000,1.200,97.84E-6,90.75E-6,83.23E-6,1.200,45.71E-6,47.46E-6
100.2E-9,1.119,1.200,1.200,0.000,1.200,99.73E-6,92.78E-6,85.47E-6,1.200,46.52E-6,48.30E-6
100.2E-9,1.133,1.200,1.200,0.000,1.200,101.2E-6,94.38E-6,87.26E-6,1.200,47.14E-6,48.94E-6
100.2E-9,1.146,1.200,1.200,0.000,1.200,102.4E-6,95.71E-6,88.78E-6,1.200,47.65E-6,49.47E-6
100.2E-9,1.158,1.200,1.200,0.000,1.200,103.4E-6,96.83E-6,90.11E-6,1.200,48.08E-6,49.91E-6
100.2E-9,1.172,1.200,1.200,0.000,1.200,104.3E-6,97.90E-6,91.42E-6,1.200,48.48E-6,50.33E-6
100.2E-9,1.186,1.200,1.200,0.000,1.200,105.1E-6,98.88E-6,92.61E-6,1.200,48.82E-6,50.68E-6
100.2E-9,1.193,1.200,1.200,0.000,1.200,105.5E-6,99.33E-6,93.17E-6,1.200,48.97E-6,50.84E-6
100.2E-9,1.200,1.200,1.200,0.000,1.200,105.8E-6,99.77E-6,93.71E-6,1.200,49.12E-6,50.99E-6
100.2E-9,1.200,1.193,1.200,0.000,1.200,105.5E-6,99.54E-6,93.83E-6,1.200,49.02E-6,50.89E-6
100.2E-9,1.200,1.183,1.200,0.000,1.200,105.2E-6,99.42E-6,94.09E-6,1.200,48.92E-6,50.79E-6
100.2E-9,1.200,1.174,1.200,0.000,1.200,105.1E-6,99.50E-6,94.40E-6,1.200,48.84E-6,50.70E-6
100.2E-9,1.200,1.163,1.200,0.000,1.200,104.9E-6,99.48E-6,94.63E-6,1.200,48.71E-6,50.58E-6
100.2E-9,1.200,1.145,1.200,0.000,1.200,104.6E-6,99.49E-6,95.03E-6,1.200,48.45E-6,50.30E-6
100.2E-9,1.200,1.132,1.200,0.000,1.200,104.3E-6,99.48E-6,95.31E-6,1.200,48.24E-6,50.08E-6
100.2E-9,1.200,1.117,1.200,0.000,1.200,104.1E-6,99.52E-6,95.65E-6,1.200,48.02E-6,49.86E-6
100.2E-9,1.200,1.100,1.200,0.000,1.200,103.8E-6,99.60E-6,96.09E-6,1.200,47.79E-6,49.61E-6
100.2E-9,1.200,1.079,1.200,0.000,1.200,103.5E-6,99.73E-6,96.69E-6,1.200,47.52E-6,49.33E-6
100.2E-9,1.200,1.052,1.200,0.000,1.200,103.1E-6,99.89E-6,97.45E-6,1.200,47.19E-6,48.99E-6
100.2E-9,1.200,1.021,1.200,0.000,1.200,102.5E-6,99.94E-6,98.20E-6,1.200,46.77E-6,48.55E-6
100.2E-9,1.200,990.7E-3,1.200,0.000,1.200,101.9E-6,99.91E-6,98.81E-6,1.200,46.34E-6,48.10E-6
100.2E-9,1.200,960.1E-3,1.200,0.000,1.200,101.2E-6,99.79E-6,99.33E-6,1.200,45.87E-6,47.62E-6
100.2E-9,1.200,932.9E-3,1.200,0.000,1.200,100.3E-6,99.42E-6,99.53E-6,1.200,45.37E-6,47.10E-6
100.2E-9,1.200,908.5E-3,1.200,0.000,1.200,99.31E-6,98.85E-6,99.42E-6,1.200,44.82E-6,46.53E-6
100.3E-9,1.200,881.0E-3,1.200,0.000,1.200,98.06E-6,98.05E-6,99.07E-6,1.200,44.14E-6,45.82E-6
100.3E-9,1.200,855.2E-3,1.200,0.000,1.200,96.82E-6,97.21E-6,98.61E-6,1.200,43.47E-6,45.12E-6
100.3E-9,1.200,826.5E-3,1.200,0.000,1.200,95.42E-6,96.24E-6,98.05E-6,1.200,42.71E-6,44.33E-6
100.3E-9,1.200,793.7E-3,1.200,0.000,1.200,93.67E-6,94.97E-6,97.26E-6,1.200,41.80E-6,43.39E-6
100.3E-9,1.200,759.5E-3,1.200,0.000,1.200,91.56E-6,93.31E-6,96.08E-6,1.200,40.75E-6,42.30E-6
100.3E-9,1.200,718.3E-3,1.200,0.000,1.200,88.68E-6,90.85E-6,94.10E-6,1.200,39.35E-6,40.84E-6
100.3E-9,1.200,670.6E-3,1.200,0.000,1.200,85.14E-6,87.66E-6,91.31E-6,1.200,37.63E-6,39.06E-6
100.3E-9,1.200,631.6E-3,1.200,0.000,1.200,82.37E-6,85.08E-6,88.92E-6,1.200,36.29E-6,37.67E-6
100.3E-9,1.200,595.5E-3,1.200,0.000,1.200,79.97E-6,82.84E-6,86.76E-6,1.200,35.15E-6,36.48E-6
100.3E-9,1.200,558.2E-3,1.200,0.000,1.200,77.58E-6,80.57E-6,84.51E-6,1.200,34.04E-6,35.34E-6
100.3E-9,1.200,533.2E-3,1.200,0.000,1.200,75.89E-6,78.91E-6,82.82E-6,1.200,33.29E-6,34.56E-6
100.3E-9,1.200,507.0E-3,1.200,0.000,1.200,74.04E-6,77.02E-6,80.83E-6,1.200,32.48E-6,33.72E-6
100.3E-9,1.200,481.7E-3,1.200,0.000,1.200,72.30E-6,75.17E-6,78.78E-6,1.200,31.71E-6,32.92E-6
100.3E-9,1.200,446.8E-3,1.200,0.000,1.200,70.05E-6,72.68E-6,75.93E-6,1.200,30.72E-6,31.90E-6
100.3E-9,1.200,418.7E-3,1.200,0.000,1.200,68.45E-6,70.85E-6,73.74E-6,1.200,30.03E-6,31.18E-6
100.3E-9,1.200,384.5E-3,1.200,0.000,1.200,66.92E-6,68.98E-6,71.37E-6,1.200,29.38E-6,30.51E-6
100.3E-9,1.200,358.7E-3,1.200,0.000,1.200,66.44E-6,68.19E-6,70.07E-6,1.200,29.17E-6,30.29E-6
100.3E-9,1.200,337.7E-3,1.200,0.000,1.200,66.75E-6,68.26E-6,69.61E-6,1.200,29.30E-6,30.42E-6
100.3E-9,1.200,315.8E-3,1.200,0.000,1.200,67.96E-6,69.15E-6,69.88E-6,1.200,29.87E-6,31.01E-6
100.4E-9,1.200,294.5E-3,1.200,0.000,1.200,69.99E-6,70.81E-6,70.89E-6,1.200,30.86E-6,32.04E-6
100.4E-9,1.200,272.6E-3,1.200,0.000,1.200,72.89E-6,73.27E-6,72.65E-6,1.200,32.31E-6,33.54E-6
100.4E-9,1.200,252.3E-3,1.200,0.000,1.200,76.03E-6,75.96E-6,74.72E-6,1.200,33.90E-6,35.18E-6
100.4E-9,1.200,232.2E-3,1.200,0.000,1.200,79.34E-6,78.80E-6,76.95E-6,1.200,35.59E-6,36.93E-6
100.4E-9,1.200,215.4E-3,1.200,0.000,1.200,81.97E-6,81.02E-6,78.75E-6,1.200,36.98E-6,38.36E-6
100.4E-9,1.200,198.2E-3,1.200,0.000,1.200,84.38E-6,83.01E-6,80.35E-6,1.200,38.27E-6,39.70E-6
100.4E-9,1.200,182.3E-3,1.200,0.000,1.200,86.39E-6,84.63E-6,81.62E-6,1.200,39.34E-6,40.82E-6
100.4E-9,1.200,164.4E-3,1.200,0.000,1.200,88.28E-6,86.09E-6,82.75E-6,1.200,40.37E-6,41.88E-6
100.4E-9,1.200,146.0E-3,1.200,0.000,1.200,89.71E-6,87.12E-6,83.54E-6,1.200,41.16E-6,42.70E-6
100.4E-9,1.200,130.2E-3,1.200,0.000,1.200,90.61E-6,87.71E-6,83.99E-6,1.200,41.65E-6,43.21E-6
100.4E-9,1.200,112.7E-3,1.200,0.000,1.200,91.50E-6,88.33E-6,84.43E-6,1.200,42.09E-6,43.66E-6
100.4E-9,1.200,97.38E-3,1.200,0.000,1.200,92.22E-6,88.87E-6,84.82E-6,1.200,42.43E-6,44.01E-6
100.4E-9,1.200,79.33E-3,1.200,0.000,1.200,93.03E-6,89.52E-6,85.32E-6,1.200,42.81E-6,44.41E-6
100.4E-9,1.200,64.02E-3,1.200,0.000,1.200,93.64E-6,90.02E-6,85.75E-6,1.200,43.12E-6,44.72E-6
100.4E-9,1.200,46.69E-3,1.200,0.000,1.200,94.20E-6,90.50E-6,86.22E-6,1.200,43.42E-6,45.03E-6
100.4E-9,1.200,29.06E-3,1.200,0.000,1.200,94.62E-6,90.88E-6,86.63E-6,1.200,43.66E-6,45.28E-6
100.4E-9,1.200,14.53E-3,1.200,0.000,1.200,94.85E-6,91.09E-6,86.91E-6,1.200,43.80E-6,45.43E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,94.93E-6,91.18E-6,87.10E-6,1.200,43.87E-6,45.50E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,95.14E-6,91.40E-6,87.27E-6,1.200,43.96E-6,45.58E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,95.22E-6,91.49E-6,87.34E-6,1.200,43.99E-6,45.61E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,95.29E-6,91.57E-6,87.43E-6,1.200,44.03E-6,45.65E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,95.33E-6,91.63E-6,87.51E-6,1.200,44.06E-6,45.68E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,95.30E-6,91.65E-6,87.60E-6,1.200,44.06E-6,45.68E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,95.17E-6,91.60E-6,87.60E-6,1.200,44.00E-6,45.62E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,94.97E-6,91.51E-6,87.56E-6,1.200,43.89E-6,45.50E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,94.83E-6,91.50E-6,87.56E-6,1.200,43.79E-6,45.40E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,94.74E-6,91.53E-6,87.62E-6,1.200,43.73E-6,45.33E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,94.66E-6,91.59E-6,87.78E-6,1.200,43.71E-6,45.31E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,94.58E-6,91.64E-6,87.95E-6,1.200,43.71E-6,45.30E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,94.49E-6,91.69E-6,88.20E-6,1.200,43.70E-6,45.29E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,94.36E-6,91.75E-6,88.47E-6,1.200,43.69E-6,45.27E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,94.22E-6,91.79E-6,88.71E-6,1.200,43.67E-6,45.24E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,93.98E-6,91.77E-6,88.96E-6,1.200,43.61E-6,45.18E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,93.58E-6,91.63E-6,89.14E-6,1.200,43.51E-6,45.08E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,92.65E-6,91.00E-6,89.01E-6,1.200,43.29E-6,44.84E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,90.94E-6,89.54E-6,88.25E-6,1.200,42.92E-6,44.45E-6
100.4E-9,1.200,0.000,1.200,0.000,1.200,89.30E-6,88.01E-6,87.35E-6,1.200,42.55E-6,44.06E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,87.75E-6,86.53E-6,86.47E-6,1.200,42.21E-6,43.71E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,86.51E-6,85.32E-6,85.80E-6,1.200,41.93E-6,43.42E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,85.78E-6,84.57E-6,85.46E-6,1.200,41.84E-6,43.32E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,85.66E-6,84.35E-6,85.43E-6,1.200,41.93E-6,43.42E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,86.33E-6,84.74E-6,85.80E-6,1.200,42.25E-6,43.74E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,87.69E-6,85.64E-6,86.45E-6,1.200,42.64E-6,44.15E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,89.60E-6,86.91E-6,87.25E-6,1.200,43.07E-6,44.59E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,91.99E-6,88.39E-6,88.08E-6,1.200,43.53E-6,45.07E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,93.83E-6,89.30E-6,88.49E-6,1.200,43.91E-6,45.47E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,94.85E-6,89.34E-6,88.35E-6,1.200,44.19E-6,45.77E-6
100.5E-9,1.200,0.000,1.200,0.000,1.200,95.15E-6,88.75E-6,87.79E-6,1.200,44.30E-6,45.88E-6
100.5E-9,1.200,0.000,1.200,0.000,1.201,95.11E-6,87.76E-6,86.94E-6,1.200,44.22E-6,45.80E-6
100.5E-9,1.200,0.000,1.200,0.000,1.201,94.82E-6,86.56E-6,85.87E-6,1.200,43.94E-6,45.52E-6
100.5E-9,1.200,0.000,1.200,0.000,1.202,94.50E-6,85.58E-6,84.84E-6,1.200,43.59E-6,45.16E-6
100.5E-9,1.200,0.000,1.200,0.000,1.202,94.39E-6,84.95E-6,83.93E-6,1.200,43.24E-6,44.79E-6
100.5E-9,1.200,0.000,1.200,0.000,1.203,94.63E-6,84.78E-6,83.31E-6,1.200,42.98E-6,44.53E-6
100.5E-9,1.200,0.000,1.200,0.000,1.203,95.21E-6,84.98E-6,82.94E-6,1.200,42.80E-6,44.34E-6
100.5E-9,1.200,0.000,1.200,0.000,1.203,95.86E-6,85.30E-6,82.75E-6,1.200,42.73E-6,44.27E-6
100.5E-9,1.200,0.000,1.200,0.000,1.202,97.09E-6,86.06E-6,82.73E-6,1.200,42.76E-6,44.30E-6
100.5E-9,1.200,0.000,1.200,0.000,1.201,98.58E-6,87.07E-6,82.94E-6,1.200,42.88E-6,44.42E-6
100.5E-9,1.200,0.000,1.200,0.000,1.198,100.5E-6,88.42E-6,83.29E-6,1.200,43.09E-6,44.64E-6
100.5E-9,1.200,0.000,1.200,0.000,1.193,103.4E-6,90.33E-6,83.76E-6,1.200,43.46E-6,45.02E-6
100.5E-9,1.200,0.000,1.200,0.000,1.188,105.7E-6,91.77E-6,84.08E-6,1.200,43.77E-6,45.35E-6
100.5E-9,1.200,0.000,1.200,0.000,1.183,108.0E-6,93.14E-6,84.36E-6,1.200,44.10E-6,45.70E-6
100.5E-9,1.200,0.000,1.200,0.000,1.176,110.7E-6,94.64E-6,84.63E-6,1.200,44.50E-6,46.11E-6
100.5E-9,1.200,0.000,1.200,0.000,1.165,114.6E-6,96.70E-6,84.89E-6,1.200,45.11E-6,46.75E-6
100.5E-9,1.200,0.000,1.200,0.000,1.150,119.0E-6,98.72E-6,85.02E-6,1.200,45.83E-6,47.50E-6
100.5E-9,1.200,0.000,1.200,0.000,1.133,123.5E-6,100.5E-6,84.97E-6,1.200,46.62E-6,48.33E-6
100.5E-9,1.200,0.000,1.200,0.000,1.113,128.2E-6,102.2E-6,84.76E-6,1.200,47.48E-6,49.23E-6
100.5E-9,1.200,0.000,1.200,0.000,1.086,133.5E-6,103.8E-6,84.38E-6,1.200,48.48E-6,50.27E-6
100.5E-9,1.200,0.000,1.200,0.000,1.050,140.0E-6,105.5E-6,83.78E-6,1.200,49.68E-6,51.53E-6
