time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
30.52E-9,0.000,0.000,1.200,1.200,1.028,1.203,154.1E-6,121.7E-6,1.200,1.200,1.200
30.52E-9,0.000,0.000,1.200,1.200,1.024,1.203,155.5E-6,122.3E-6,1.200,1.200,1.200
30.52E-9,0.000,0.000,1.200,1.200,1.019,1.203,157.2E-6,122.9E-6,1.200,1.200,1.200
30.52E-9,0.000,0.000,1.200,1.200,1.015,1.203,159.0E-6,123.6E-6,1.200,1.200,1.200
30.53E-9,0.000,0.000,1.200,1.200,1.012,1.203,160.5E-6,124.2E-6,1.200,1.200,1.200
30.53E-9,0.000,0.000,1.200,1.200,1.007,1.202,162.3E-6,124.8E-6,1.200,1.200,1.200
30.53E-9,0.000,0.000,1.200,1.200,1.004,1.202,164.3E-6,125.6E-6,1.200,1.200,1.200
30.53E-9,0.000,0.000,1.200,1.200,999.3E-3,1.200,166.7E-6,126.5E-6,1.200,1.200,1.200
30.53E-9,0.000,0.000,1.200,1.200,993.0E-3,1.196,170.4E-6,127.9E-6,1.200,1.200,1.200
30.53E-9,0.000,0.000,1.200,1.200,987.7E-3,1.191,173.3E-6,129.1E-6,1.200,1.200,1.200
30.53E-9,0.000,0.000,1.200,1.200,982.1E-3,1.187,176.3E-6,130.2E-6,1.200,1.200,1.200
30.54E-9,0.000,0.000,1.200,1.200,975.4E-3,1.180,179.7E-6,131.5E-6,1.200,1.200,1.200
30.54E-9,0.000,0.000,1.200,1.200,965.4E-3,1.171,184.4E-6,133.2E-6,1.200,1.200,1.200
30.54E-9,0.000,0.000,1.200,1.200,951.9E-3,1.157,190.0E-6,135.3E-6,1.200,1.200,1.200
30.55E-9,0.000,0.000,1.200,1.200,932.3E-3,1.138,197.1E-6,137.8E-6,1.200,1.200,1.200
30.56E-9,0.000,0.000,1.200,1.200,908.4E-3,1.113,204.5E-6,140.5E-6,1.200,1.200,1.200
30.57E-9,0.000,0.000,1.200,1.200,878.1E-3,1.082,212.6E-6,143.5E-6,1.200,1.200,1.200
30.58E-9,0.000,0.000,1.200,1.200,836.8E-3,1.040,222.1E-6,147.1E-6,1.200,1.200,1.200
30.60E-9,0.000,0.000,1.200,1.200,770.1E-3,971.8E-3,234.8E-6,151.7E-6,1.200,1.200,1.200
30.64E-9,0.000,0.000,1.200,1.200,648.3E-3,845.9E-3,251.5E-6,157.5E-6,1.200,1.200,1.200
30.69E-9,0.000,0.000,1.200,1.200,491.1E-3,680.1E-3,262.8E-6,160.5E-6,1.200,1.200,1.200
30.77E-9,0.000,0.000,1.200,1.200,296.6E-3,453.6E-3,258.3E-6,154.6E-6,1.200,1.200,1.200
30.82E-9,0.000,0.000,1.200,1.200,190.0E-3,309.4E-3,237.7E-6,140.8E-6,1.200,1.200,1.200
30.88E-9,0.000,0.000,1.200,1.200,118.3E-3,201.3E-3,204.5E-6,120.0E-6,1.200,1.200,1.200
30.93E-9,0.000,0.000,1.200,1.200,73.82E-3,129.1E-3,166.8E-6,97.18E-6,1.200,1.200,1.200
30.98E-9,0.000,0.000,1.200,1.200,46.01E-3,81.82E-3,130.2E-6,75.42E-6,1.200,1.200,1.200
31.05E-9,0.000,0.000,1.200,1.200,22.81E-3,41.16E-3,85.83E-6,49.30E-6,1.200,1.200,1.200
31.12E-9,0.000,0.000,1.200,1.200,11.28E-3,20.52E-3,53.62E-6,30.56E-6,1.200,1.200,1.200
31.20E-9,0.000,0.000,1.200,1.200,5.034E-3,9.174E-3,30.02E-6,16.95E-6,1.200,1.200,1.200
31.29E-9,0.000,0.000,1.200,1.200,2.009E-3,3.679E-3,15.06E-6,8.388E-6,1.200,1.200,1.200
31.41E-9,0.000,0.000,1.200,1.200,604.8E-6,1.094E-3,6.029E-6,3.268E-6,1.200,1.200,1.200
31.55E-9,0.000,0.000,1.200,1.200,105.4E-6,202.0E-6,1.839E-6,917.0E-9,1.200,1.200,1.200
31.76E-9,0.000,0.000,1.200,1.200,5.261E-6,-825.5E-9,537.1E-9,198.7E-9,1.200,1.200,1.200
32.06E-9,0.000,0.000,1.200,1.200,-3.002E-6,3.901E-6,422.5E-9,138.4E-9,1.200,1.200,1.200
32.53E-9,0.000,0.000,1.200,1.200,3.645E-6,-3.293E-6,442.7E-9,148.8E-9,1.200,1.200,1.200
33.38E-9,0.000,0.000,1.200,1.200,-2.700E-6,4.196E-6,429.1E-9,140.9E-9,1.200,1.200,1.200
34.60E-9,0.000,0.000,1.200,1.200,3.530E-6,-3.343E-6,433.7E-9,143.1E-9,1.200,1.200,1.200
36.27E-9,0.000,0.000,1.200,1.200,-2.641E-6,4.212E-6,426.5E-9,138.8E-9,1.200,1.200,1.200
38.13E-9,0.000,0.000,1.200,1.200,3.488E-6,-3.352E-6,429.5E-9,140.4E-9,1.200,1.200,1.200
40.00E-9,0.000,0.000,1.200,1.200,-2.611E-6,4.211E-6,425.1E-9,137.7E-9,1.200,1.200,1.200
40.01E-9,75.00E-3,75.00E-3,1.200,1.200,3.956E-6,4.657E-6,3.203E-6,2.011E-6,1.200,1.200,1.200
40.03E-9,194.1E-3,194.1E-3,1.200,1.200,8.548E-6,7.642E-6,6.394E-6,4.406E-6,1.200,1.200,1.200
40.04E-9,253.7E-3,253.7E-3,1.200,1.200,9.738E-6,9.603E-6,7.682E-6,5.440E-6,1.200,1.200,1.200
40.06E-9,372.8E-3,372.8E-3,1.200,1.200,12.94E-6,12.17E-6,10.10E-6,7.377E-6,1.200,1.200,1.200
40.08E-9,463.0E-3,463.0E-3,1.200,1.200,15.25E-6,14.73E-6,12.18E-6,9.152E-6,1.200,1.200,1.200
40.09E-9,519.6E-3,519.6E-3,1.200,1.200,17.44E-6,16.67E-6,14.08E-6,10.85E-6,1.200,1.200,1.200
40.10E-9,582.3E-3,582.3E-3,1.200,1.200,20.91E-6,20.20E-6,17.44E-6,14.01E-6,1.200,1.200,1.200
40.10E-9,629.7E-3,629.7E-3,1.200,1.200,25.21E-6,24.40E-6,21.57E-6,17.92E-6,1.200,1.200,1.200
40.11E-9,655.9E-3,655.9E-3,1.200,1.200,28.53E-6,27.73E-6,24.81E-6,20.94E-6,1.200,1.200,1.200
40.11E-9,685.9E-3,685.9E-3,1.200,1.200,33.44E-6,32.59E-6,29.54E-6,25.34E-6,1.200,1.200,1.200
40.12E-9,714.8E-3,714.8E-3,1.200,1.200,39.23E-6,38.32E-6,35.10E-6,30.54E-6,1.200,1.200,1.200
40.12E-9,745.2E-3,745.2E-3,1.200,1.200,46.44E-6,45.46E-6,42.00E-6,37.06E-6,1.200,1.200,1.200
40.13E-9,775.8E-3,775.8E-3,1.200,1.200,54.75E-6,53.69E-6,49.96E-6,44.65E-6,1.200,1.200,1.200
40.14E-9,812.3E-3,812.3E-3,1.200,1.200,65.80E-6,64.64E-6,60.58E-6,54.91E-6,1.200,1.200,1.200
40.14E-9,849.2E-3,849.2E-3,1.200,1.200,77.80E-6,76.53E-6,72.18E-6,66.27E-6,1.200,1.200,1.200
40.15E-9,883.3E-3,883.3E-3,1.200,1.200,89.54E-6,88.18E-6,83.57E-6,77.53E-6,1.200,1.200,1.200
40.15E-9,917.2E-3,917.2E-3,1.200,1.200,102.4E-6,100.9E-6,96.00E-6,89.77E-6,1.200,1.200,1.200
40.16E-9,944.7E-3,944.7E-3,1.200,1.200,113.3E-6,111.7E-6,106.5E-6,100.2E-6,1.200,1.200,1.200
40.16E-9,968.7E-3,968.7E-3,1.200,1.200,122.9E-6,121.3E-6,115.9E-6,109.5E-6,1.200,1.200,1.200
40.17E-9,995.9E-3,995.9E-3,1.200,1.200,133.4E-6,131.7E-6,125.9E-6,119.6E-6,1.200,1.200,1.200
40.17E-9,1.021,1.021,1.200,1.200,143.1E-6,141.3E-6,135.1E-6,128.7E-6,1.200,1.200,1.200
40.17E-9,1.036,1.036,1.200,1.200,148.8E-6,146.9E-6,140.5E-6,134.0E-6,1.200,1.200,1.200
40.18E-9,1.052,1.052,1.200,1.200,155.3E-6,153.4E-6,146.7E-6,140.0E-6,1.200,1.200,1.200
40.18E-9,1.066,1.066,1.200,1.200,161.0E-6,159.0E-6,152.1E-6,145.3E-6,1.200,1.200,1.200
40.18E-9,1.081,1.081,1.200,1.200,167.4E-6,165.4E-6,158.3E-6,151.4E-6,1.200,1.200,1.200
40.18E-9,1.096,1.096,1.200,1.200,174.0E-6,172.0E-6,164.8E-6,157.8E-6,1.200,1.200,1.200
40.18E-9,1.110,1.110,1.200,1.200,179.9E-6,177.9E-6,170.6E-6,163.6E-6,1.200,1.200,1.200
40.19E-9,1.123,1.123,1.200,1.200,186.0E-6,183.9E-6,176.6E-6,169.5E-6,1.200,1.200,1.200
40.19E-9,1.135,1.135,1.200,1.200,191.4E-6,189.3E-6,182.0E-6,174.9E-6,1.200,1.200,1.200
40.19E-9,1.147,1.147,1.200,1.200,196.7E-6,194.6E-6,187.2E-6,180.1E-6,1.200,1.200,1.200
40.19E-9,1.159,1.159,1.200,1.200,202.2E-6,200.0E-6,192.7E-6,185.5E-6,1.200,1.200,1.200
40.20E-9,1.172,1.172,1.200,1.200,207.8E-6,205.6E-6,198.2E-6,191.0E-6,1.200,1.200,1.200
40.20E-9,1.185,1.185,1.200,1.200,213.3E-6,211.2E-6,203.8E-6,196.6E-6,1.200,1.200,1.200
40.20E-9,1.192,1.192,1.200,1.200,216.5E-6,214.4E-6,206.9E-6,199.7E-6,1.200,1.200,1.200
40.20E-9,1.200,1.200,1.200,1.200,219.5E-6,217.4E-6,209.9E-6,202.7E-6,1.200,1.200,1.200
40.20E-9,1.200,1.200,1.195,1.200,220.8E-6,218.6E-6,211.2E-6,204.2E-6,1.200,1.200,1.200
40.20E-9,1.200,1.200,1.185,1.200,223.2E-6,221.1E-6,213.6E-6,207.0E-6,1.200,1.200,1.200
40.20E-9,1.200,1.200,1.176,1.200,225.7E-6,223.6E-6,216.2E-6,209.7E-6,1.200,1.200,1.200
40.21E-9,1.200,1.200,1.166,1.200,227.8E-6,225.7E-6,218.3E-6,212.1E-6,1.200,1.200,1.200
40.21E-9,1.200,1.200,1.155,1.200,229.9E-6,227.8E-6,220.4E-6,214.4E-6,1.200,1.200,1.200
40.21E-9,1.200,1.200,1.143,1.200,231.5E-6,229.4E-6,222.1E-6,216.3E-6,1.200,1.200,1.200
40.21E-9,1.200,1.200,1.130,1.200,232.8E-6,230.7E-6,223.6E-6,217.8E-6,1.200,1.200,1.200
40.21E-9,1.200,1.200,1.117,1.200,233.7E-6,231.5E-6,224.6E-6,219.0E-6,1.200,1.200,1.200
40.22E-9,1.200,1.200,1.102,1.200,234.3E-6,232.1E-6,225.3E-6,219.9E-6,1.200,1.200,1.200
40.22E-9,1.200,1.200,1.086,1.200,234.6E-6,232.4E-6,225.8E-6,220.5E-6,1.200,1.200,1.200
40.22E-9,1.200,1.200,1.065,1.200,234.6E-6,232.3E-6,225.9E-6,220.9E-6,1.200,1.200,1.200
40.23E-9,1.200,1.200,1.043,1.200,234.3E-6,231.9E-6,225.7E-6,221.1E-6,1.200,1.200,1.200
40.23E-9,1.200,1.200,1.022,1.200,234.1E-6,231.7E-6,225.4E-6,221.2E-6,1.200,1.200,1.200
40.23E-9,1.200,1.200,1.003,1.200,234.3E-6,231.9E-6,225.3E-6,221.5E-6,1.200,1.200,1.200
40.24E-9,1.200,1.200,981.3E-3,1.200,235.3E-6,232.5E-6,225.4E-6,222.0E-6,1.200,1.200,1.200
40.24E-9,1.200,1.200,962.8E-3,1.200,237.1E-6,233.4E-6,226.0E-6,222.7E-6,1.200,1.200,1.200
40.24E-9,1.200,1.200,948.1E-3,1.200,239.5E-6,234.4E-6,226.7E-6,223.6E-6,1.200,1.200,1.200
40.24E-9,1.200,1.200,938.3E-3,1.200,242.5E-6,235.2E-6,227.3E-6,224.4E-6,1.200,1.200,1.200
40.25E-9,1.200,1.200,927.4E-3,1.200,249.1E-6,236.1E-6,227.9E-6,225.2E-6,1.200,1.200,1.200
40.25E-9,1.200,1.200,916.0E-3,1.200,262.1E-6,236.9E-6,228.6E-6,226.3E-6,1.200,1.200,1.200
40.25E-9,1.200,1.200,900.6E-3,1.200,289.5E-6,237.9E-6,229.4E-6,227.6E-6,1.200,1.200,1.200
40.25E-9,1.200,1.200,886.2E-3,1.200,322.7E-6,238.7E-6,230.2E-6,228.8E-6,1.200,1.200,1.200
40.26E-9,1.200,1.200,868.8E-3,1.200,367.2E-6,239.3E-6,231.0E-6,230.0E-6,1.200,1.200,1.200
40.26E-9,1.200,1.200,851.3E-3,1.200,415.0E-6,239.7E-6,231.9E-6,230.9E-6,1.200,1.200,1.200
40.26E-9,1.200,1.200,835.4E-3,1.200,447.4E-6,239.7E-6,232.8E-6,231.4E-6,1.200,1.200,1.200
40.26E-9,1.200,1.200,820.8E-3,1.200,396.7E-6,240.0E-6,233.9E-6,231.9E-6,1.200,1.200,1.200
40.27E-9,1.200,1.200,805.4E-3,1.200,143.7E-6,240.6E-6,235.4E-6,232.3E-6,1.200,1.200,1.200
40.27E-9,1.200,1.200,791.3E-3,1.200,-304.7E-6,241.4E-6,236.8E-6,232.6E-6,1.200,1.200,1.200
40.27E-9,1.200,1.200,775.8E-3,1.200,-992.2E-6,242.1E-6,237.8E-6,232.5E-6,1.200,1.200,1.200
40.27E-9,1.200,1.200,757.9E-3,1.200,-1.946E-3,242.4E-6,237.8E-6,231.7E-6,1.200,1.200,1.200
40.28E-9,1.200,1.200,740.0E-3,1.200,-2.907E-3,241.9E-6,236.4E-6,230.1E-6,1.200,1.200,1.200
40.28E-9,1.200,1.200,720.6E-3,1.200,-3.313E-3,240.2E-6,233.4E-6,227.6E-6,1.200,1.200,1.200
40.28E-9,1.200,1.200,698.8E-3,1.200,-1.517E-3,236.8E-6,228.5E-6,223.6E-6,1.200,1.200,1.200
40.29E-9,1.200,1.200,680.6E-3,1.200,2.477E-3,232.9E-6,223.4E-6,219.6E-6,1.200,1.200,1.200
40.29E-9,1.200,1.200,662.2E-3,1.200,8.500E-3,228.4E-6,217.7E-6,215.2E-6,1.200,1.200,1.200
40.29E-9,1.200,1.200,645.0E-3,1.200,15.36E-3,224.1E-6,212.4E-6,211.2E-6,1.200,1.200,1.200
40.30E-9,1.200,1.200,624.0E-3,1.200,24.65E-3,218.8E-6,206.2E-6,206.3E-6,1.200,1.200,1.200
40.30E-9,1.200,1.200,604.1E-3,1.200,34.00E-3,213.9E-6,200.9E-6,202.0E-6,1.200,1.200,1.200
40.30E-9,1.200,1.200,582.4E-3,1.200,44.43E-3,208.7E-6,195.7E-6,199.1E-6,1.200,1.200,1.200
40.31E-9,1.200,1.200,558.1E-3,1.200,56.31E-3,203.1E-6,190.4E-6,200.7E-6,1.200,1.200,1.200
40.31E-9,1.200,1.200,532.5E-3,1.200,68.80E-3,197.1E-6,185.0E-6,206.1E-6,1.200,1.200,1.200
40.32E-9,1.200,1.200,507.7E-3,1.200,80.95E-3,191.4E-6,179.9E-6,211.5E-6,1.200,1.200,1.200
40.32E-9,1.200,1.200,481.6E-3,1.200,93.77E-3,185.4E-6,174.6E-6,215.8E-6,1.200,1.200,1.200
40.32E-9,1.200,1.200,450.9E-3,1.200,108.7E-3,178.6E-6,168.5E-6,220.3E-6,1.200,1.200,1.200
40.33E-9,1.200,1.200,419.8E-3,1.200,123.9E-3,171.9E-6,162.3E-6,221.8E-6,1.200,1.200,1.200
40.34E-9,1.200,1.200,385.2E-3,1.200,140.7E-3,165.0E-6,155.8E-6,171.7E-6,1.200,1.200,1.200
40.34E-9,1.200,1.200,350.1E-3,1.200,157.6E-3,158.9E-6,150.3E-6,-97.77E-6,1.200,1.200,1.200
40.35E-9,1.200,1.200,325.1E-3,1.200,169.7E-3,155.8E-6,147.9E-6,-504.3E-6,1.200,1.200,1.200
40.35E-9,1.200,1.200,297.7E-3,1.200,182.9E-3,154.5E-6,147.3E-6,-1.176E-3,1.200,1.200,1.200
40.35E-9,1.200,1.200,274.4E-3,1.200,194.1E-3,154.8E-6,148.3E-6,-1.800E-3,1.200,1.200,1.200
40.36E-9,1.200,1.200,249.3E-3,1.200,206.1E-3,155.3E-6,149.5E-6,-1.007E-3,1.200,1.200,1.200
40.36E-9,1.200,1.200,229.4E-3,1.200,215.6E-3,155.6E-6,150.4E-6,2.373E-3,1.200,1.200,1.200
40.36E-9,1.200,1.200,215.6E-3,1.200,222.2E-3,156.2E-6,151.2E-6,6.534E-3,1.200,1.200,1.200
40.37E-9,1.200,1.200,204.9E-3,1.200,227.2E-3,157.0E-6,152.2E-6,10.64E-3,1.200,1.200,1.200
40.37E-9,1.200,1.200,193.9E-3,1.200,232.5E-3,158.3E-6,153.5E-6,15.52E-3,1.200,1.200,1.200
40.37E-9,1.200,1.200,182.3E-3,1.200,238.0E-3,160.0E-6,155.4E-6,21.08E-3,1.200,1.200,1.200
40.37E-9,1.200,1.200,170.2E-3,1.200,243.7E-3,162.6E-6,158.0E-6,27.22E-3,1.200,1.200,1.200
40.37E-9,1.200,1.200,161.5E-3,1.200,247.9E-3,164.9E-6,160.1E-6,31.82E-3,1.200,1.200,1.200
40.37E-9,1.200,1.200,152.6E-3,1.200,252.0E-3,167.3E-6,162.5E-6,36.54E-3,1.200,1.200,1.200
40.38E-9,1.200,1.200,141.0E-3,1.200,257.5E-3,170.7E-6,165.7E-6,42.83E-3,1.200,1.200,1.200
40.38E-9,1.200,1.200,130.6E-3,1.200,262.4E-3,173.7E-6,168.6E-6,48.49E-3,1.200,1.200,1.200
40.38E-9,1.200,1.200,119.4E-3,1.200,267.7E-3,176.9E-6,171.6E-6,54.68E-3,1.200,1.200,1.200
40.38E-9,1.200,1.200,104.9E-3,1.200,274.6E-3,181.0E-6,175.4E-6,62.68E-3,1.200,1.200,1.200
40.39E-9,1.200,1.200,86.37E-3,1.200,283.2E-3,186.1E-6,180.1E-6,72.88E-3,1.200,1.200,1.200
40.39E-9,1.200,1.200,68.31E-3,1.200,291.7E-3,191.1E-6,184.7E-6,82.85E-3,1.200,1.200,1.200
40.39E-9,1.200,1.200,51.20E-3,1.200,299.7E-3,195.9E-6,189.2E-6,92.29E-3,1.200,1.200,1.200
40.39E-9,1.200,1.200,37.21E-3,1.200,306.2E-3,199.7E-6,192.8E-6,99.99E-3,1.200,1.200,1.200
40.40E-9,1.200,1.200,21.58E-3,1.200,313.5E-3,203.6E-6,196.5E-6,108.6E-3,1.200,1.200,1.200
40.40E-9,1.200,1.200,10.79E-3,1.200,318.5E-3,206.0E-6,198.9E-6,114.5E-3,1.200,1.200,1.200
40.40E-9,1.200,1.200,0.000,1.200,323.6E-3,208.2E-6,201.1E-6,120.4E-3,1.200,1.200,1.200
40.40E-9,1.200,1.200,0.000,1.200,327.3E-3,209.8E-6,202.6E-6,124.8E-3,1.200,1.200,1.200
40.40E-9,1.200,1.200,0.000,1.200,328.7E-3,210.3E-6,203.2E-6,126.5E-3,1.200,1.200,1.200
40.40E-9,1.200,1.200,0.000,1.200,331.4E-3,211.3E-6,204.2E-6,129.7E-3,1.200,1.200,1.200
40.40E-9,1.200,1.200,0.000,1.200,332.8E-3,211.8E-6,204.7E-6,131.3E-3,1.200,1.200,1.200
40.40E-9,1.200,1.200,0.000,1.200,335.4E-3,212.6E-6,205.5E-6,134.4E-3,1.200,1.200,1.200
40.41E-9,1.200,1.200,0.000,1.200,340.7E-3,214.1E-6,207.0E-6,140.7E-3,1.200,1.200,1.200
40.41E-9,1.200,1.200,0.000,1.200,350.0E-3,215.9E-6,208.8E-6,151.6E-3,1.200,1.200,1.200
40.41E-9,1.200,1.200,0.000,1.200,357.4E-3,216.8E-6,209.8E-6,160.4E-3,1.200,1.200,1.200
40.42E-9,1.200,1.200,0.000,1.200,365.9E-3,217.4E-6,210.3E-6,170.5E-3,1.200,1.200,1.200
40.42E-9,1.200,1.200,0.000,1.200,374.5E-3,217.6E-6,210.6E-6,180.6E-3,1.200,1.200,1.200
40.42E-9,1.200,1.200,0.000,1.200,383.4E-3,217.6E-6,210.5E-6,191.1E-3,1.200,1.200,1.200
40.42E-9,1.200,1.200,0.000,1.200,389.1E-3,217.5E-6,210.4E-6,197.9E-3,1.200,1.200,1.200
40.43E-9,1.200,1.200,0.000,1.200,392.9E-3,217.4E-6,210.2E-6,202.3E-3,1.200,1.200,1.200
40.43E-9,1.200,1.200,0.000,1.200,397.9E-3,217.4E-6,210.1E-6,208.3E-3,1.200,1.200,1.200
40.43E-9,1.200,1.200,0.000,1.200,401.5E-3,217.5E-6,210.1E-6,212.5E-3,1.200,1.200,1.200
40.43E-9,1.200,1.200,0.000,1.200,404.2E-3,217.7E-6,210.2E-6,215.7E-3,1.200,1.200,1.200
40.43E-9,1.200,1.200,0.000,1.200,407.5E-3,218.2E-6,210.4E-6,219.7E-3,1.200,1.200,1.200
40.43E-9,1.200,1.200,0.000,1.200,410.1E-3,218.7E-6,210.7E-6,222.7E-3,1.200,1.200,1.200
40.43E-9,1.200,1.200,0.000,1.200,413.4E-3,219.6E-6,211.2E-6,226.6E-3,1.200,1.200,1.200
40.43E-9,1.200,1.200,0.000,1.200,418.7E-3,221.3E-6,212.2E-6,232.8E-3,1.200,1.200,1.200
40.44E-9,1.200,1.200,0.000,1.200,422.6E-3,222.7E-6,213.1E-6,237.2E-3,1.200,1.200,1.200
40.44E-9,1.200,1.200,0.000,1.200,427.2E-3,224.4E-6,214.2E-6,242.6E-3,1.200,1.200,1.200
40.44E-9,1.200,1.200,0.000,1.200,432.9E-3,226.4E-6,215.5E-6,249.0E-3,1.200,1.200,1.200
40.44E-9,1.200,1.200,0.000,1.200,440.2E-3,228.4E-6,216.6E-6,257.3E-3,1.200,1.200,1.200
40.44E-9,1.200,1.200,0.000,1.200,447.6E-3,230.0E-6,217.2E-6,265.8E-3,1.200,1.200,1.200
40.45E-9,1.200,1.200,0.000,1.200,453.2E-3,231.3E-6,217.7E-6,273.0E-3,1.200,1.200,1.200
40.45E-9,1.200,1.200,0.000,1.200,458.6E-3,233.1E-6,218.7E-6,281.5E-3,1.200,1.200,1.200
40.45E-9,1.200,1.200,0.000,1.200,462.2E-3,235.2E-6,220.1E-6,290.4E-3,1.200,1.200,1.200
40.46E-9,1.200,1.200,0.000,1.200,463.7E-3,236.9E-6,221.2E-6,297.9E-3,1.200,1.200,1.200
40.46E-9,1.200,1.200,0.000,1.200,464.1E-3,238.3E-6,222.0E-6,305.9E-3,1.200,1.200,1.200
40.46E-9,1.200,1.200,0.000,1.200,463.6E-3,239.5E-6,222.6E-6,313.5E-3,1.200,1.200,1.200
40.46E-9,1.200,1.200,0.000,1.200,461.9E-3,241.4E-6,223.6E-6,321.8E-3,1.200,1.200,1.200
40.46E-9,1.200,1.200,0.000,1.200,459.2E-3,243.8E-6,224.8E-6,328.9E-3,1.200,1.200,1.200
40.47E-9,1.200,1.200,0.000,1.200,455.9E-3,246.1E-6,226.1E-6,334.9E-3,1.200,1.200,1.200
40.47E-9,1.200,1.200,0.000,1.200,451.2E-3,248.9E-6,227.5E-6,342.1E-3,1.200,1.200,1.200
40.47E-9,1.200,1.200,0.000,1.200,446.3E-3,251.4E-6,228.7E-6,348.7E-3,1.200,1.200,1.200
40.47E-9,1.200,1.200,0.000,1.200,438.4E-3,254.6E-6,230.1E-6,358.6E-3,1.200,1.200,1.200
40.48E-9,1.200,1.200,0.000,1.200,431.6E-3,256.8E-6,230.9E-6,366.8E-3,1.200,1.200,1.200
40.48E-9,1.200,1.200,0.000,1.200,424.4E-3,258.8E-6,231.7E-6,375.4E-3,1.200,1.200,1.200
40.48E-9,1.200,1.200,0.000,1.200,415.7E-3,260.7E-6,233.6E-6,385.6E-3,1.200,1.200,1.200
40.49E-9,1.200,1.200,0.000,1.200,405.7E-3,262.6E-6,239.5E-6,397.4E-3,1.200,1.200,1.200
40.49E-9,1.200,1.200,0.000,1.200,395.8E-3,264.5E-6,250.6E-6,409.1E-3,1.200,1.200,1.200
40.50E-9,1.200,1.200,0.000,1.200,383.5E-3,266.9E-6,269.4E-6,423.5E-3,1.200,1.200,1.200
40.50E-9,1.200,1.200,0.000,1.200,372.6E-3,269.6E-6,287.7E-6,436.0E-3,1.200,1.200,1.200
40.50E-9,1.200,1.200,0.000,1.200,362.3E-3,279.2E-6,304.1E-6,446.5E-3,1.200,1.200,1.200
40.51E-9,1.200,1.200,0.000,1.200,353.1E-3,304.9E-6,318.4E-6,453.9E-3,1.200,1.200,1.200
40.51E-9,1.200,1.200,0.000,1.200,345.8E-3,340.0E-6,329.6E-6,457.9E-3,1.200,1.200,1.200
40.51E-9,1.200,1.200,0.000,1.200,338.9E-3,381.2E-6,338.4E-6,459.9E-3,1.200,1.200,1.200
40.52E-9,1.200,1.200,0.000,1.200,330.8E-3,435.0E-6,335.9E-6,460.3E-3,1.200,1.200,1.200
40.52E-9,1.200,1.200,0.000,1.200,324.8E-3,470.3E-6,310.2E-6,459.3E-3,1.200,1.200,1.200
40.52E-9,1.200,1.200,0.000,1.200,318.9E-3,441.5E-6,246.5E-6,456.8E-3,1.200,1.200,1.200
40.52E-9,1.200,1.200,0.000,1.200,314.2E-3,290.2E-6,150.2E-6,453.4E-3,1.200,1.200,1.200
40.52E-9,1.200,1.200,0.000,1.200,310.1E-3,32.24E-6,25.39E-6,449.8E-3,1.200,1.200,1.200
40.53E-9,1.200,1.200,0.000,1.200,304.9E-3,-472.8E-6,-201.5E-6,444.7E-3,1.200,1.200,1.200
40.53E-9,1.200,1.200,0.000,1.200,300.0E-3,-1.077E-3,-477.5E-6,439.7E-3,1.200,1.200,1.200
40.53E-9,1.200,1.200,0.000,1.200,293.5E-3,-2.021E-3,-949.9E-6,432.6E-3,1.200,1.200,1.200
40.54E-9,1.200,1.200,0.000,1.200,287.2E-3,-2.932E-3,-1.512E-3,425.6E-3,1.200,1.200,1.200
40.54E-9,1.200,1.200,0.000,1.200,280.0E-3,-3.211E-3,-2.266E-3,417.4E-3,1.200,1.200,1.200
40.54E-9,1.200,1.200,0.000,1.200,271.8E-3,-810.3E-6,-3.089E-3,407.9E-3,1.200,1.200,1.200
40.55E-9,1.200,1.200,0.000,1.200,265.8E-3,3.374E-3,-3.258E-3,400.9E-3,1.200,1.200,1.200
40.55E-9,1.200,1.200,0.000,1.200,259.6E-3,9.610E-3,-2.219E-3,393.5E-3,1.200,1.200,1.200
40.55E-9,1.200,1.200,0.000,1.200,253.2E-3,17.45E-3,874.1E-6,385.8E-3,1.200,1.200,1.200
40.56E-9,1.200,1.200,0.000,1.200,245.5E-3,28.13E-3,7.557E-3,376.4E-3,1.200,1.200,1.200
40.56E-9,1.200,1.200,0.000,1.200,239.5E-3,36.95E-3,14.54E-3,369.1E-3,1.200,1.200,1.200
40.56E-9,1.200,1.200,0.000,1.200,232.0E-3,48.60E-3,24.91E-3,359.8E-3,1.200,1.200,1.200
40.57E-9,1.200,1.200,0.000,1.200,224.1E-3,61.24E-3,36.95E-3,349.9E-3,1.200,1.200,1.200
40.57E-9,1.200,1.200,0.000,1.200,216.9E-3,73.25E-3,48.75E-3,340.6E-3,1.200,1.200,1.200
40.58E-9,1.200,1.200,0.000,1.200,208.9E-3,86.81E-3,62.24E-3,330.3E-3,1.200,1.200,1.200
