time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
120.2E-9,1.200,1.200,1.163,0.000,369.9E-6,213.0E-6,197.3E-6,189.0E-6,1.200,101.0E-6,104.6E-6
120.2E-9,1.200,1.200,1.152,0.000,444.2E-6,213.8E-6,197.7E-6,189.8E-6,1.200,101.3E-6,104.9E-6
120.2E-9,1.200,1.200,1.140,0.000,536.8E-6,214.5E-6,198.0E-6,190.5E-6,1.200,101.4E-6,105.0E-6
120.2E-9,1.200,1.200,1.126,0.000,635.3E-6,215.0E-6,198.4E-6,191.2E-6,1.200,101.3E-6,105.0E-6
120.2E-9,1.200,1.200,1.113,0.000,680.5E-6,215.7E-6,198.9E-6,191.8E-6,1.200,101.3E-6,105.0E-6
120.2E-9,1.200,1.200,1.098,0.000,409.9E-6,217.1E-6,200.1E-6,192.9E-6,1.200,101.4E-6,105.1E-6
120.2E-9,1.200,1.200,1.083,0.000,-323.2E-6,219.2E-6,201.9E-6,194.3E-6,1.200,101.6E-6,105.3E-6
120.2E-9,1.200,1.200,1.068,0.000,-1.502E-3,222.0E-6,204.0E-6,195.8E-6,1.200,101.8E-6,105.5E-6
120.2E-9,1.200,1.200,1.052,0.000,-3.128E-3,225.4E-6,206.5E-6,197.4E-6,1.200,102.1E-6,105.8E-6
120.2E-9,1.200,1.200,1.034,0.000,-4.981E-3,228.9E-6,208.9E-6,199.0E-6,1.200,102.3E-6,106.1E-6
120.2E-9,1.200,1.200,1.017,0.000,-6.551E-3,231.8E-6,210.7E-6,200.3E-6,1.200,102.5E-6,106.2E-6
120.2E-9,1.200,1.200,996.9E-3,0.000,-7.350E-3,233.9E-6,211.7E-6,201.1E-6,1.200,102.5E-6,106.2E-6
120.2E-9,1.200,1.200,976.8E-3,0.000,-5.873E-3,234.3E-6,211.3E-6,201.2E-6,1.200,102.2E-6,106.0E-6
120.2E-9,1.200,1.200,958.2E-3,0.000,-1.955E-3,233.2E-6,209.5E-6,200.6E-6,1.200,101.7E-6,105.5E-6
120.2E-9,1.200,1.200,940.2E-3,0.000,3.949E-3,231.0E-6,207.0E-6,199.3E-6,1.200,100.9E-6,104.7E-6
120.2E-9,1.200,1.200,921.9E-3,0.000,11.50E-3,227.8E-6,203.9E-6,197.6E-6,1.200,99.74E-6,103.4E-6
120.2E-9,1.200,1.200,906.4E-3,0.000,18.73E-3,224.8E-6,201.2E-6,195.9E-6,1.200,98.56E-6,102.2E-6
120.3E-9,1.200,1.200,883.1E-3,0.000,30.48E-3,220.1E-6,197.2E-6,193.0E-6,1.200,96.58E-6,100.2E-6
120.3E-9,1.200,1.200,865.8E-3,0.000,39.59E-3,216.7E-6,194.4E-6,190.8E-6,1.200,95.03E-6,98.58E-6
120.3E-9,1.200,1.200,845.4E-3,0.000,50.52E-3,212.6E-6,191.1E-6,188.2E-6,1.200,93.18E-6,96.66E-6
120.3E-9,1.200,1.200,822.7E-3,0.000,62.81E-3,208.2E-6,187.7E-6,185.4E-6,1.200,91.12E-6,94.54E-6
120.3E-9,1.200,1.200,790.8E-3,0.000,80.17E-3,202.0E-6,182.8E-6,181.3E-6,1.200,88.21E-6,91.52E-6
120.3E-9,1.200,1.200,752.1E-3,0.000,101.2E-3,194.2E-6,176.8E-6,175.9E-6,1.200,84.62E-6,87.81E-6
120.3E-9,1.200,1.200,712.5E-3,0.000,122.7E-3,186.1E-6,170.2E-6,169.9E-6,1.200,80.87E-6,83.93E-6
120.3E-9,1.200,1.200,662.9E-3,0.000,149.4E-3,176.1E-6,161.7E-6,162.0E-6,1.200,76.24E-6,79.12E-6
120.3E-9,1.200,1.200,625.4E-3,0.000,169.6E-3,168.7E-6,155.5E-6,155.9E-6,1.200,72.88E-6,75.64E-6
120.3E-9,1.200,1.200,591.3E-3,0.000,187.8E-3,162.4E-6,150.1E-6,150.5E-6,1.200,70.02E-6,72.67E-6
120.3E-9,1.200,1.200,560.7E-3,0.000,204.1E-3,157.0E-6,145.4E-6,145.9E-6,1.200,67.61E-6,70.16E-6
120.3E-9,1.200,1.200,513.8E-3,0.000,229.0E-3,149.4E-6,138.8E-6,139.1E-6,1.200,64.21E-6,66.64E-6
120.3E-9,1.200,1.200,477.4E-3,0.000,248.2E-3,144.1E-6,134.0E-6,134.1E-6,1.200,61.83E-6,64.18E-6
120.3E-9,1.200,1.200,439.6E-3,0.000,268.0E-3,139.0E-6,129.4E-6,129.2E-6,1.200,59.59E-6,61.85E-6
120.3E-9,1.200,1.200,394.4E-3,0.000,291.5E-3,133.4E-6,124.2E-6,123.6E-6,1.200,57.19E-6,59.36E-6
120.3E-9,1.200,1.200,378.4E-3,0.000,299.8E-3,131.7E-6,122.6E-6,121.8E-6,1.200,56.42E-6,58.57E-6
120.3E-9,1.200,1.200,346.5E-3,0.000,316.3E-3,128.6E-6,119.6E-6,118.4E-6,1.200,55.09E-6,57.19E-6
120.3E-9,1.200,1.200,318.9E-3,0.000,330.6E-3,127.2E-6,118.3E-6,116.3E-6,1.200,54.42E-6,56.49E-6
120.4E-9,1.200,1.200,290.9E-3,0.000,344.9E-3,127.5E-6,118.6E-6,115.9E-6,1.200,54.52E-6,56.60E-6
120.4E-9,1.200,1.200,267.6E-3,0.000,356.8E-3,129.3E-6,120.3E-6,116.8E-6,1.200,55.31E-6,57.42E-6
120.4E-9,1.200,1.200,243.0E-3,0.000,369.3E-3,132.5E-6,123.4E-6,119.2E-6,1.200,56.83E-6,58.99E-6
120.4E-9,1.200,1.200,221.7E-3,0.000,380.1E-3,136.2E-6,127.1E-6,122.3E-6,1.200,58.62E-6,60.85E-6
120.4E-9,1.200,1.200,199.8E-3,0.000,391.2E-3,140.9E-6,131.6E-6,126.4E-6,1.200,60.83E-6,63.14E-6
120.4E-9,1.200,1.200,175.6E-3,0.000,403.4E-3,146.3E-6,137.0E-6,131.6E-6,1.200,63.51E-6,65.92E-6
120.4E-9,1.200,1.200,157.2E-3,0.000,412.6E-3,150.2E-6,140.9E-6,135.6E-6,1.200,65.54E-6,68.02E-6
120.4E-9,1.200,1.200,141.4E-3,0.000,420.5E-3,153.4E-6,144.2E-6,138.9E-6,1.200,67.22E-6,69.75E-6
120.4E-9,1.200,1.200,124.5E-3,0.000,428.9E-3,156.4E-6,147.3E-6,142.3E-6,1.200,68.87E-6,71.46E-6
120.4E-9,1.200,1.200,108.8E-3,0.000,436.7E-3,158.8E-6,150.0E-6,145.1E-6,1.200,70.28E-6,72.91E-6
120.4E-9,1.200,1.200,87.94E-3,0.000,447.1E-3,161.6E-6,153.0E-6,148.4E-6,1.200,71.92E-6,74.60E-6
120.4E-9,1.200,1.200,69.30E-3,0.000,456.3E-3,163.6E-6,155.3E-6,150.9E-6,1.200,73.19E-6,75.90E-6
120.4E-9,1.200,1.200,49.95E-3,0.000,465.8E-3,165.4E-6,157.3E-6,153.2E-6,1.200,74.33E-6,77.06E-6
120.4E-9,1.200,1.200,28.24E-3,0.000,476.4E-3,166.9E-6,159.2E-6,155.3E-6,1.200,75.42E-6,78.17E-6
120.4E-9,1.200,1.200,14.12E-3,0.000,483.3E-3,167.7E-6,160.2E-6,156.5E-6,1.200,76.02E-6,78.78E-6
120.4E-9,1.200,1.200,68.83E-15,0.000,490.2E-3,168.3E-6,161.0E-6,157.6E-6,1.200,76.53E-6,79.30E-6
120.4E-9,1.200,1.200,0.000,0.000,495.2E-3,168.8E-6,161.6E-6,158.2E-6,1.200,76.93E-6,79.69E-6
120.4E-9,1.200,1.200,0.000,0.000,496.9E-3,168.9E-6,161.8E-6,158.4E-6,1.200,77.06E-6,79.82E-6
120.4E-9,1.200,1.200,0.000,0.000,500.3E-3,169.1E-6,162.1E-6,158.8E-6,1.200,77.28E-6,80.04E-6
120.4E-9,1.200,1.200,0.000,0.000,502.0E-3,169.1E-6,162.2E-6,159.0E-6,1.200,77.38E-6,80.14E-6
120.4E-9,1.200,1.200,0.000,0.000,505.3E-3,169.2E-6,162.3E-6,159.2E-6,1.200,77.55E-6,80.32E-6
120.4E-9,1.200,1.200,0.000,0.000,511.9E-3,169.2E-6,162.4E-6,159.6E-6,1.200,77.85E-6,80.62E-6
120.4E-9,1.200,1.200,0.000,0.000,521.0E-3,168.7E-6,162.2E-6,159.7E-6,1.200,78.12E-6,80.89E-6
120.4E-9,1.200,1.200,0.000,0.000,530.0E-3,168.0E-6,161.6E-6,159.6E-6,1.200,78.27E-6,81.03E-6
120.4E-9,1.200,1.200,0.000,0.000,541.1E-3,166.9E-6,160.6E-6,159.1E-6,1.200,78.31E-6,81.06E-6
120.4E-9,1.200,1.200,0.000,0.000,552.5E-3,165.5E-6,159.4E-6,158.4E-6,1.200,78.21E-6,80.95E-6
120.4E-9,1.200,1.200,0.000,0.000,562.7E-3,164.4E-6,158.2E-6,157.6E-6,1.200,78.11E-6,80.84E-6
120.4E-9,1.200,1.200,0.000,0.000,570.1E-3,164.0E-6,157.6E-6,157.2E-6,1.200,78.14E-6,80.87E-6
120.4E-9,1.200,1.200,0.000,0.000,578.1E-3,164.2E-6,157.5E-6,157.0E-6,1.200,78.33E-6,81.06E-6
120.4E-9,1.200,1.200,0.000,0.000,584.9E-3,165.2E-6,157.8E-6,157.0E-6,1.200,78.56E-6,81.29E-6
120.4E-9,1.200,1.200,0.000,0.000,592.0E-3,166.9E-6,158.6E-6,157.2E-6,1.200,78.79E-6,81.54E-6
120.4E-9,1.200,1.200,0.000,0.000,600.0E-3,169.0E-6,159.4E-6,157.3E-6,1.200,79.00E-6,81.75E-6
120.4E-9,1.200,1.200,0.000,0.000,607.5E-3,170.6E-6,159.7E-6,157.1E-6,1.200,79.13E-6,81.89E-6
120.4E-9,1.200,1.200,0.000,0.000,614.8E-3,171.7E-6,159.5E-6,156.5E-6,1.200,79.18E-6,81.95E-6
120.4E-9,1.200,1.200,0.000,0.000,621.1E-3,172.5E-6,159.1E-6,155.9E-6,1.200,79.06E-6,81.82E-6
120.4E-9,1.200,1.200,0.000,0.000,627.0E-3,173.6E-6,159.0E-6,155.2E-6,1.200,78.73E-6,81.48E-6
120.5E-9,1.200,1.200,0.000,0.000,632.0E-3,175.1E-6,159.4E-6,154.6E-6,1.200,78.13E-6,80.87E-6
120.5E-9,1.200,1.200,0.000,0.000,634.2E-3,176.6E-6,160.3E-6,154.1E-6,1.200,77.50E-6,80.22E-6
120.5E-9,1.200,1.200,0.000,0.000,634.2E-3,177.9E-6,161.2E-6,153.5E-6,1.200,76.93E-6,79.63E-6
120.5E-9,1.200,1.200,0.000,0.000,630.4E-3,180.1E-6,163.0E-6,153.1E-6,1.200,76.55E-6,79.23E-6
120.5E-9,1.200,1.200,0.000,0.000,621.3E-3,183.6E-6,165.7E-6,153.1E-6,1.200,76.40E-6,79.09E-6
120.5E-9,1.200,1.200,0.000,0.000,612.1E-3,186.4E-6,167.8E-6,153.0E-6,1.200,76.37E-6,79.06E-6
120.5E-9,1.200,1.200,0.000,0.000,602.6E-3,188.8E-6,169.2E-6,152.6E-6,1.200,76.31E-6,79.01E-6
120.5E-9,1.200,1.200,0.000,0.000,590.3E-3,191.2E-6,170.1E-6,151.6E-6,1.200,76.18E-6,78.87E-6
120.5E-9,1.200,1.200,0.000,0.000,579.8E-3,192.6E-6,170.1E-6,150.4E-6,1.200,75.99E-6,78.69E-6
120.5E-9,1.200,1.200,0.000,0.000,567.2E-3,193.9E-6,169.6E-6,148.7E-6,1.200,75.70E-6,78.39E-6
120.5E-9,1.200,1.200,0.000,0.000,553.2E-3,194.7E-6,168.5E-6,146.6E-6,1.200,75.28E-6,77.97E-6
120.5E-9,1.200,1.200,0.000,0.000,534.9E-3,195.2E-6,166.6E-6,143.6E-6,1.200,74.62E-6,77.29E-6
120.5E-9,1.200,1.200,0.000,0.000,512.8E-3,195.2E-6,163.8E-6,139.7E-6,1.200,73.67E-6,76.33E-6
120.5E-9,1.200,1.200,0.000,0.000,484.2E-3,194.4E-6,159.8E-6,134.5E-6,1.200,72.27E-6,74.89E-6
120.5E-9,1.200,1.200,0.000,0.000,454.9E-3,193.0E-6,155.5E-6,129.1E-6,1.200,70.69E-6,73.26E-6
120.5E-9,1.200,1.200,0.000,0.000,423.3E-3,191.0E-6,150.5E-6,123.1E-6,1.200,68.83E-6,71.35E-6
120.5E-9,1.200,1.200,0.000,0.000,389.8E-3,188.1E-6,145.0E-6,116.7E-6,1.200,66.73E-6,69.18E-6
120.6E-9,1.200,1.200,0.000,0.000,352.3E-3,184.0E-6,138.5E-6,109.5E-6,1.200,64.17E-6,66.54E-6
120.6E-9,1.200,1.200,0.000,0.000,309.8E-3,178.1E-6,130.7E-6,101.3E-6,1.200,60.98E-6,63.25E-6
120.6E-9,1.200,1.200,0.000,0.000,260.3E-3,169.0E-6,120.7E-6,91.41E-6,1.200,56.72E-6,58.84E-6
120.6E-9,1.200,1.200,0.000,0.000,203.2E-3,154.7E-6,107.2E-6,79.10E-6,1.200,50.75E-6,52.66E-6
120.7E-9,1.200,1.200,0.000,0.000,137.4E-3,130.8E-6,87.72E-6,62.78E-6,1.200,41.80E-6,43.39E-6
120.7E-9,1.200,1.200,0.000,0.000,76.93E-3,97.09E-6,63.21E-6,43.85E-6,1.200,30.21E-6,31.36E-6
120.8E-9,1.200,1.200,0.000,0.000,37.80E-3,63.50E-6,40.53E-6,27.40E-6,1.200,19.30E-6,20.04E-6
120.9E-9,1.200,1.200,0.000,0.000,18.32E-3,39.14E-6,24.73E-6,16.39E-6,1.200,11.67E-6,12.11E-6
121.0E-9,1.200,1.200,0.000,0.000,8.268E-3,22.16E-6,13.96E-6,9.065E-6,1.200,6.476E-6,6.723E-6
121.1E-9,1.200,1.200,0.000,0.000,3.219E-3,11.03E-6,6.992E-6,4.415E-6,1.200,3.144E-6,3.262E-6
121.2E-9,1.200,1.200,0.000,0.000,928.3E-6,4.443E-6,2.913E-6,1.738E-6,1.200,1.214E-6,1.259E-6
121.3E-9,1.200,1.200,0.000,0.000,146.3E-6,1.424E-6,1.055E-6,538.7E-9,1.200,348.9E-9,360.5E-9
121.5E-9,1.200,1.200,0.000,0.000,27.91E-9,555.3E-9,519.7E-9,201.8E-9,1.200,106.9E-9,109.3E-9
121.9E-9,1.200,1.200,0.000,0.000,242.6E-9,486.4E-9,473.6E-9,172.2E-9,1.200,85.04E-9,86.66E-9
122.4E-9,1.200,1.200,0.000,0.000,839.5E-9,474.5E-9,461.7E-9,163.8E-9,1.200,77.31E-9,78.62E-9
123.2E-9,1.200,1.200,0.000,0.000,55.94E-9,456.3E-9,448.2E-9,153.7E-9,1.200,69.06E-9,70.08E-9
124.2E-9,1.200,1.200,0.000,0.000,871.4E-9,448.5E-9,441.3E-9,149.6E-9,1.200,65.44E-9,66.31E-9
125.6E-9,1.200,1.200,0.000,0.000,13.40E-9,441.6E-9,436.1E-9,145.0E-9,1.200,61.71E-9,62.45E-9
127.6E-9,1.200,1.200,0.000,0.000,873.0E-9,437.0E-9,432.2E-9,143.1E-9,1.200,60.03E-9,60.70E-9
130.2E-9,1.200,1.200,0.000,0.000,-2.064E-9,434.3E-9,430.2E-9,140.8E-9,1.200,58.10E-9,58.70E-9
130.2E-9,1.125,1.200,0.000,0.000,-1.771E-6,-1.731E-6,-1.537E-6,-1.329E-6,1.200,-878.1E-9,-910.7E-9
130.2E-9,1.006,1.200,0.000,0.000,-4.845E-6,-4.734E-6,-4.201E-6,-3.551E-6,1.200,-2.301E-6,-2.388E-6
130.3E-9,888.7E-3,1.200,0.000,0.000,-7.620E-6,-7.388E-6,-6.536E-6,-5.621E-6,1.200,-3.593E-6,-3.730E-6
130.3E-9,788.6E-3,1.200,0.000,0.000,-9.545E-6,-9.256E-6,-8.186E-6,-7.060E-6,1.200,-4.485E-6,-4.657E-6
130.3E-9,687.0E-3,1.200,0.000,0.000,-10.75E-6,-10.40E-6,-9.167E-6,-7.929E-6,1.200,-5.052E-6,-5.247E-6
130.3E-9,613.3E-3,1.200,0.000,0.000,-10.78E-6,-10.43E-6,-9.153E-6,-7.931E-6,1.200,-5.082E-6,-5.278E-6
130.3E-9,557.8E-3,1.200,0.000,0.000,-10.21E-6,-9.865E-6,-8.634E-6,-7.498E-6,1.200,-4.813E-6,-4.998E-6
130.3E-9,495.1E-3,1.200,0.000,0.000,-8.897E-6,-8.605E-6,-7.533E-6,-6.595E-6,1.200,-4.190E-6,-4.349E-6
130.3E-9,442.4E-3,1.200,0.000,0.000,-7.206E-6,-6.980E-6,-6.144E-6,-5.490E-6,1.200,-3.391E-6,-3.518E-6
130.3E-9,377.4E-3,1.200,0.000,0.000,-4.208E-6,-4.110E-6,-3.695E-6,-3.531E-6,1.200,-1.989E-6,-2.061E-6
130.3E-9,358.8E-3,1.200,0.000,0.000,-3.037E-6,-2.980E-6,-2.710E-6,-2.739E-6,1.200,-1.455E-6,-1.507E-6
130.3E-9,336.8E-3,1.200,0.000,0.000,-1.286E-6,-1.286E-6,-1.203E-6,-1.500E-6,1.200,-660.0E-9,-681.6E-9
130.3E-9,313.2E-3,1.200,0.000,0.000,1.095E-6,1.036E-6,902.0E-9,290.1E-9,1.200,438.1E-9,456.6E-9
130.4E-9,291.3E-3,1.200,0.000,0.000,3.734E-6,3.616E-6,3.270E-6,2.368E-6,1.200,1.683E-6,1.746E-6
130.4E-9,268.5E-3,1.200,0.000,0.000,6.813E-6,6.639E-6,6.067E-6,4.880E-6,1.200,3.168E-6,3.282E-6
130.4E-9,248.3E-3,1.200,0.000,0.000,9.818E-6,9.587E-6,8.813E-6,7.356E-6,1.200,4.613E-6,4.777E-6
130.4E-9,230.8E-3,1.200,0.000,0.000,12.72E-6,12.42E-6,11.47E-6,9.717E-6,1.200,5.977E-6,6.187E-6
130.4E-9,220.0E-3,1.200,0.000,0.000,14.63E-6,14.29E-6,13.21E-6,11.26E-6,1.200,6.871E-6,7.113E-6
130.4E-9,207.0E-3,1.200,0.000,0.000,16.92E-6,16.53E-6,15.29E-6,13.12E-6,1.200,7.965E-6,8.246E-6
130.4E-9,196.7E-3,1.200,0.000,0.000,18.80E-6,18.37E-6,16.99E-6,14.62E-6,1.200,8.850E-6,9.163E-6
130.4E-9,185.5E-3,1.200,0.000,0.000,20.97E-6,20.48E-6,18.94E-6,16.31E-6,1.200,9.854E-6,10.20E-6
130.4E-9,177.1E-3,1.200,0.000,0.000,22.63E-6,22.09E-6,20.42E-6,17.58E-6,1.200,10.62E-6,11.00E-6
130.4E-9,168.4E-3,1.200,0.000,0.000,24.37E-6,23.79E-6,21.96E-6,18.90E-6,1.200,11.45E-6,11.86E-6
130.4E-9,161.0E-3,1.200,0.000,0.000,25.82E-6,25.20E-6,23.23E-6,19.98E-6,1.200,12.14E-6,12.58E-6
130.4E-9,151.4E-3,1.200,0.000,0.000,27.65E-6,26.98E-6,24.81E-6,21.34E-6,1.200,13.03E-6,13.50E-6
130.4E-9,140.2E-3,1.200,0.000,0.000,29.72E-6,28.99E-6,26.58E-6,22.87E-6,1.200,14.03E-6,14.54E-6
130.4E-9,129.6E-3,1.200,0.000,0.000,31.67E-6,30.87E-6,28.23E-6,24.30E-6,1.200,14.96E-6,15.50E-6
130.4E-9,118.1E-3,1.200,0.000,0.000,33.79E-6,32.92E-6,30.04E-6,25.84E-6,1.200,15.96E-6,16.53E-6
130.4E-9,104.4E-3,1.200,0.000,0.000,36.41E-6,35.45E-6,32.27E-6,27.75E-6,1.200,17.15E-6,17.78E-6
130.4E-9,90.14E-3,1.200,0.000,0.000,39.25E-6,38.20E-6,34.73E-6,29.86E-6,1.200,18.44E-6,19.11E-6
130.4E-9,74.26E-3,1.200,0.000,0.000,42.49E-6,41.36E-6,37.57E-6,32.36E-6,1.200,19.91E-6,20.63E-6
130.4E-9,55.24E-3,1.200,0.000,0.000,46.29E-6,45.06E-6,40.96E-6,35.51E-6,1.200,21.67E-6,22.46E-6
130.4E-9,40.30E-3,1.200,0.000,0.000,49.05E-6,47.77E-6,43.48E-6,38.01E-6,1.200,22.99E-6,23.83E-6
130.4E-9,23.15E-3,1.200,0.000,0.000,51.99E-6,50.67E-6,46.26E-6,40.90E-6,1.200,24.41E-6,25.30E-6
130.4E-9,11.58E-3,1.200,0.000,0.000,53.82E-6,52.49E-6,48.04E-6,42.81E-6,1.200,25.30E-6,26.22E-6
130.4E-9,78.60E-15,1.200,0.000,0.000,55.50E-6,54.18E-6,49.74E-6,44.67E-6,1.200,26.11E-6,27.06E-6
130.4E-9,0.000,1.200,0.000,0.000,56.80E-6,55.51E-6,51.08E-6,46.04E-6,1.200,26.72E-6,27.69E-6
130.4E-9,0.000,1.200,0.000,0.000,57.27E-6,55.98E-6,51.57E-6,46.55E-6,1.200,26.94E-6,27.91E-6
130.4E-9,0.000,1.200,0.000,0.000,58.11E-6,56.83E-6,52.44E-6,47.50E-6,1.200,27.34E-6,28.33E-6
130.4E-9,0.000,1.200,0.000,0.000,58.44E-6,57.17E-6,52.79E-6,47.90E-6,1.200,27.50E-6,28.50E-6
130.4E-9,0.000,1.200,0.000,0.000,59.09E-6,57.82E-6,53.47E-6,48.66E-6,1.200,27.81E-6,28.82E-6
130.4E-9,0.000,1.200,0.000,0.000,60.26E-6,59.01E-6,54.74E-6,50.12E-6,1.200,28.37E-6,29.40E-6
130.4E-9,0.000,1.200,0.000,0.000,61.92E-6,60.72E-6,56.61E-6,52.31E-6,1.200,29.15E-6,30.20E-6
130.4E-9,0.000,1.200,0.000,0.000,63.46E-6,62.32E-6,58.44E-6,54.50E-6,1.200,29.83E-6,30.90E-6
130.4E-9,0.000,1.200,0.000,0.000,64.70E-6,63.64E-6,60.01E-6,56.39E-6,1.200,30.35E-6,31.44E-6
130.4E-9,0.000,1.200,0.000,0.000,65.98E-6,65.01E-6,61.70E-6,58.43E-6,1.200,30.85E-6,31.95E-6
130.4E-9,0.000,1.200,0.000,0.000,66.95E-6,66.08E-6,63.06E-6,60.14E-6,1.200,31.21E-6,32.33E-6
130.4E-9,0.000,1.200,0.000,0.000,67.73E-6,66.94E-6,64.22E-6,61.63E-6,1.200,31.49E-6,32.62E-6
130.4E-9,0.000,1.200,0.000,0.000,68.34E-6,67.64E-6,65.24E-6,63.02E-6,1.200,31.69E-6,32.84E-6
130.4E-9,0.000,1.200,0.000,0.000,68.84E-6,68.24E-6,66.18E-6,64.33E-6,1.200,31.83E-6,32.98E-6
130.4E-9,0.000,1.200,0.000,0.000,68.82E-6,68.34E-6,66.68E-6,65.27E-6,1.200,31.75E-6,32.91E-6
130.4E-9,0.000,1.200,0.000,0.000,68.19E-6,67.80E-6,66.40E-6,65.28E-6,1.200,31.44E-6,32.59E-6
130.5E-9,0.000,1.200,0.000,0.000,67.25E-6,66.91E-6,65.70E-6,64.75E-6,1.200,30.97E-6,32.11E-6
130.5E-9,0.000,1.200,0.000,0.000,66.06E-6,65.78E-6,64.77E-6,63.94E-6,1.200,30.33E-6,31.44E-6
130.5E-9,0.000,1.200,0.000,0.000,65.38E-6,65.14E-6,64.29E-6,63.56E-6,1.200,29.94E-6,31.03E-6
130.5E-9,0.000,1.200,0.000,0.000,64.89E-6,64.70E-6,64.02E-6,63.42E-6,1.200,29.64E-6,30.73E-6
130.5E-9,0.000,1.200,0.000,0.000,64.20E-6,64.08E-6,63.65E-6,63.31E-6,1.200,29.26E-6,30.34E-6
130.5E-9,0.000,1.200,0.000,0.000,63.48E-6,63.42E-6,63.21E-6,63.10E-6,1.200,28.90E-6,29.96E-6
130.5E-9,0.000,1.200,0.000,0.000,62.53E-6,62.53E-6,62.51E-6,62.62E-6,1.200,28.44E-6,29.49E-6
130.5E-9,0.000,1.200,0.000,0.000,61.30E-6,61.34E-6,61.47E-6,61.76E-6,1.200,27.87E-6,28.90E-6
130.5E-9,0.000,1.200,0.000,0.000,59.80E-6,59.87E-6,60.10E-6,60.51E-6,1.200,27.19E-6,28.19E-6
130.5E-9,0.000,1.200,0.000,0.000,58.21E-6,58.30E-6,58.59E-6,59.01E-6,1.200,26.45E-6,27.42E-6
130.5E-9,0.000,1.200,0.000,0.000,56.50E-6,56.59E-6,56.90E-6,57.30E-6,1.200,25.64E-6,26.58E-6
130.5E-9,0.000,1.200,0.000,0.000,54.73E-6,54.83E-6,55.15E-6,55.49E-6,1.200,24.79E-6,25.71E-6
130.5E-9,0.000,1.200,0.000,0.000,52.72E-6,52.81E-6,53.13E-6,53.41E-6,1.200,23.83E-6,24.71E-6
130.5E-9,0.000,1.200,0.000,0.000,50.27E-6,50.37E-6,50.68E-6,50.88E-6,1.200,22.68E-6,23.51E-6
130.5E-9,0.000,1.200,0.000,0.000,47.04E-6,47.13E-6,47.43E-6,47.54E-6,1.200,21.16E-6,21.94E-6
130.5E-9,0.000,1.200,0.000,0.000,42.64E-6,42.72E-6,43.00E-6,43.00E-6,1.200,19.10E-6,19.80E-6
130.6E-9,0.000,1.200,0.000,0.000,37.47E-6,37.54E-6,37.79E-6,37.68E-6,1.200,16.69E-6,17.31E-6
130.6E-9,0.000,1.200,0.000,0.000,32.28E-6,32.34E-6,32.56E-6,32.34E-6,1.200,14.29E-6,14.82E-6
130.6E-9,0.000,1.200,0.000,0.000,26.96E-6,27.01E-6,27.19E-6,26.89E-6,1.200,11.84E-6,12.28E-6
130.6E-9,0.000,1.200,0.000,0.000,21.71E-6,21.75E-6,21.89E-6,21.52E-6,1.200,9.445E-6,9.791E-6
130.6E-9,0.000,1.200,0.000,0.000,16.33E-6,16.36E-6,16.46E-6,16.04E-6,1.200,7.008E-6,7.264E-6
130.7E-9,0.000,1.200,0.000,0.000,11.21E-6,11.22E-6,11.29E-6,10.84E-6,1.200,4.711E-6,4.881E-6
130.7E-9,0.000,1.200,0.000,0.000,6.342E-6,6.346E-6,6.375E-6,5.941E-6,1.200,2.559E-6,2.651E-6
130.8E-9,0.000,1.200,0.000,0.000,2.674E-6,2.673E-6,2.675E-6,2.288E-6,1.200,974.2E-9,1.008E-6
131.0E-9,0.000,1.200,0.000,0.000,572.4E-9,568.2E-9,556.9E-9,240.5E-9,1.200,102.1E-9,104.2E-9
131.3E-9,0.000,1.200,0.000,0.000,454.3E-9,452.0E-9,442.7E-9,148.2E-9,1.200,68.06E-9,69.03E-9
131.6E-9,0.000,1.200,0.000,0.000,451.2E-9,448.6E-9,441.4E-9,149.3E-9,1.200,65.09E-9,65.98E-9
132.1E-9,0.000,1.200,0.000,0.000,445.6E-9,444.3E-9,438.4E-9,146.7E-9,1.200,63.04E-9,63.80E-9
132.7E-9,0.000,1.200,0.000,0.000,437.8E-9,435.9E-9,430.8E-9,141.6E-9,1.200,59.30E-9,59.97E-9
133.7E-9,0.000,1.200,0.000,0.000,437.8E-9,437.0E-9,432.7E-9,142.8E-9,1.200,59.49E-9,60.12E-9
134.9E-9,0.000,1.200,0.000,0.000,431.5E-9,430.0E-9,426.1E-9,138.3E-9,1.200,56.53E-9,57.10E-9
136.7E-9,0.000,1.200,0.000,0.000,433.6E-9,433.0E-9,429.6E-9,140.7E-9,1.200,57.58E-9,58.13E-9
138.4E-9,0.000,1.200,0.000,0.000,428.7E-9,427.3E-9,423.9E-9,136.7E-9,1.200,55.25E-9,55.76E-9
140.0E-9,0.000,1.200,0.000,0.000,432.0E-9,431.6E-9,428.4E-9,139.9E-9,1.200,56.87E-9,57.39E-9
