time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
80.17E-9,1.028,1.028,1.028,1.200,213.0E-6,209.1E-6,196.3E-6,181.4E-6,1.200,1.200,1.200
80.17E-9,1.046,1.046,1.046,1.200,221.7E-6,217.6E-6,204.2E-6,188.9E-6,1.200,1.200,1.200
80.18E-9,1.060,1.060,1.060,1.200,228.0E-6,223.8E-6,210.0E-6,194.4E-6,1.200,1.200,1.200
80.18E-9,1.074,1.074,1.074,1.200,234.4E-6,230.2E-6,216.0E-6,200.2E-6,1.200,1.200,1.200
80.18E-9,1.088,1.088,1.088,1.200,240.2E-6,235.9E-6,221.4E-6,205.5E-6,1.200,1.200,1.200
80.18E-9,1.102,1.102,1.102,1.200,246.0E-6,241.6E-6,226.8E-6,210.8E-6,1.200,1.200,1.200
80.19E-9,1.114,1.114,1.114,1.200,251.1E-6,246.6E-6,231.5E-6,215.4E-6,1.200,1.200,1.200
80.19E-9,1.127,1.127,1.127,1.200,255.8E-6,251.3E-6,236.0E-6,219.7E-6,1.200,1.200,1.200
80.19E-9,1.139,1.139,1.139,1.200,260.6E-6,256.0E-6,240.6E-6,224.1E-6,1.200,1.200,1.200
80.19E-9,1.151,1.151,1.151,1.200,264.8E-6,260.2E-6,244.5E-6,227.9E-6,1.200,1.200,1.200
80.19E-9,1.163,1.163,1.163,1.200,269.0E-6,264.3E-6,248.5E-6,231.6E-6,1.200,1.200,1.200
80.20E-9,1.176,1.176,1.176,1.200,273.4E-6,268.7E-6,252.7E-6,235.6E-6,1.200,1.200,1.200
80.20E-9,1.190,1.190,1.190,1.200,277.8E-6,273.0E-6,256.9E-6,239.5E-6,1.200,1.200,1.200
80.20E-9,1.200,1.200,1.200,1.200,280.9E-6,276.1E-6,259.8E-6,242.2E-6,1.200,1.200,1.200
80.20E-9,1.200,1.200,1.200,1.195,281.4E-6,276.6E-6,260.3E-6,243.1E-6,1.200,1.200,1.200
80.20E-9,1.200,1.200,1.200,1.189,282.4E-6,277.5E-6,261.2E-6,244.2E-6,1.200,1.200,1.200
80.20E-9,1.200,1.200,1.200,1.182,283.6E-6,278.8E-6,262.5E-6,245.5E-6,1.200,1.200,1.200
80.20E-9,1.200,1.200,1.200,1.174,285.3E-6,280.5E-6,264.2E-6,247.2E-6,1.200,1.200,1.200
80.21E-9,1.200,1.200,1.200,1.166,286.6E-6,281.8E-6,265.5E-6,248.6E-6,1.200,1.200,1.200
80.21E-9,1.200,1.200,1.200,1.155,288.2E-6,283.5E-6,267.3E-6,250.3E-6,1.200,1.200,1.200
80.21E-9,1.200,1.200,1.200,1.145,289.4E-6,284.7E-6,268.6E-6,251.7E-6,1.200,1.200,1.200
80.21E-9,1.200,1.200,1.200,1.135,290.5E-6,285.8E-6,269.7E-6,253.0E-6,1.200,1.200,1.200
80.21E-9,1.200,1.200,1.200,1.121,291.3E-6,286.6E-6,270.7E-6,254.1E-6,1.200,1.200,1.200
80.22E-9,1.200,1.200,1.200,1.108,291.9E-6,287.2E-6,271.5E-6,255.1E-6,1.200,1.200,1.200
80.22E-9,1.200,1.200,1.200,1.092,292.0E-6,287.3E-6,271.9E-6,255.7E-6,1.200,1.200,1.200
80.22E-9,1.200,1.200,1.200,1.075,291.3E-6,286.7E-6,271.5E-6,255.8E-6,1.200,1.200,1.200
80.22E-9,1.200,1.200,1.200,1.057,289.4E-6,284.8E-6,269.9E-6,254.8E-6,1.200,1.200,1.200
80.23E-9,1.200,1.200,1.200,1.040,287.1E-6,282.5E-6,268.0E-6,253.4E-6,1.200,1.200,1.200
80.23E-9,1.200,1.200,1.200,1.021,283.5E-6,279.0E-6,264.9E-6,250.9E-6,1.200,1.200,1.200
80.23E-9,1.200,1.200,1.200,1.002,279.2E-6,274.9E-6,261.1E-6,247.8E-6,1.200,1.200,1.200
80.24E-9,1.200,1.200,1.200,982.7E-3,274.1E-6,269.9E-6,256.6E-6,243.8E-6,1.200,1.200,1.200
80.24E-9,1.200,1.200,1.200,963.7E-3,268.8E-6,264.7E-6,251.7E-6,239.4E-6,1.200,1.200,1.200
80.24E-9,1.200,1.200,1.200,937.5E-3,261.1E-6,257.0E-6,244.5E-6,232.7E-6,1.200,1.200,1.200
80.25E-9,1.200,1.200,1.200,915.4E-3,254.6E-6,250.7E-6,238.5E-6,227.0E-6,1.200,1.200,1.200
80.25E-9,1.200,1.200,1.200,899.3E-3,249.8E-6,246.4E-6,234.3E-6,223.0E-6,1.200,1.200,1.200
80.25E-9,1.200,1.200,1.200,887.1E-3,246.5E-6,243.4E-6,231.5E-6,220.2E-6,1.200,1.200,1.200
80.25E-9,1.200,1.200,1.200,880.8E-3,244.9E-6,242.1E-6,230.2E-6,218.8E-6,1.200,1.200,1.200
80.25E-9,1.200,1.200,1.200,872.2E-3,243.0E-6,240.4E-6,228.5E-6,217.1E-6,1.200,1.200,1.200
80.26E-9,1.200,1.200,1.200,865.2E-3,241.7E-6,239.2E-6,227.3E-6,215.8E-6,1.200,1.200,1.200
80.26E-9,1.200,1.200,1.200,852.8E-3,239.8E-6,237.2E-6,225.2E-6,213.6E-6,1.200,1.200,1.200
80.26E-9,1.200,1.200,1.200,843.4E-3,238.6E-6,235.8E-6,223.7E-6,212.0E-6,1.200,1.200,1.200
80.26E-9,1.200,1.200,1.200,833.0E-3,237.6E-6,234.2E-6,222.1E-6,210.3E-6,1.200,1.200,1.200
80.26E-9,1.200,1.200,1.200,819.8E-3,236.7E-6,232.4E-6,220.0E-6,208.2E-6,1.200,1.200,1.200
80.27E-9,1.200,1.200,1.200,798.8E-3,238.6E-6,229.3E-6,216.6E-6,204.8E-6,1.200,1.200,1.200
80.27E-9,1.200,1.200,1.200,778.7E-3,253.4E-6,226.1E-6,212.9E-6,201.4E-6,1.200,1.200,1.200
80.27E-9,1.200,1.200,1.200,763.0E-3,280.9E-6,223.3E-6,209.7E-6,198.7E-6,1.200,1.200,1.200
80.28E-9,1.200,1.200,1.200,746.7E-3,324.0E-6,220.2E-6,206.3E-6,195.9E-6,1.200,1.200,1.200
80.28E-9,1.200,1.200,1.200,730.0E-3,377.8E-6,216.9E-6,202.8E-6,192.8E-6,1.200,1.200,1.200
80.28E-9,1.200,1.200,1.200,713.2E-3,431.3E-6,213.7E-6,199.4E-6,189.8E-6,1.200,1.200,1.200
80.28E-9,1.200,1.200,1.200,697.0E-3,411.8E-6,211.0E-6,196.6E-6,187.0E-6,1.200,1.200,1.200
80.29E-9,1.200,1.200,1.200,681.0E-3,175.8E-6,209.4E-6,194.6E-6,184.6E-6,1.200,1.200,1.200
80.29E-9,1.200,1.200,1.200,665.9E-3,-295.8E-6,208.3E-6,193.2E-6,182.6E-6,1.200,1.200,1.200
80.29E-9,1.200,1.200,1.200,650.4E-3,-995.0E-6,207.5E-6,191.9E-6,180.5E-6,1.200,1.200,1.200
80.29E-9,1.200,1.200,1.200,632.8E-3,-1.950E-3,206.4E-6,190.2E-6,178.0E-6,1.200,1.200,1.200
80.30E-9,1.200,1.200,1.200,615.8E-3,-2.892E-3,205.1E-6,188.4E-6,175.5E-6,1.200,1.200,1.200
80.30E-9,1.200,1.200,1.200,599.1E-3,-3.401E-3,203.1E-6,185.9E-6,172.7E-6,1.200,1.200,1.200
80.30E-9,1.200,1.200,1.200,582.2E-3,-2.655E-3,200.3E-6,182.6E-6,169.5E-6,1.200,1.200,1.200
80.31E-9,1.200,1.200,1.200,555.6E-3,2.380E-3,194.0E-6,175.8E-6,163.9E-6,1.200,1.200,1.200
80.31E-9,1.200,1.200,1.200,536.4E-3,8.731E-3,188.9E-6,170.4E-6,159.6E-6,1.200,1.200,1.200
80.31E-9,1.200,1.200,1.200,517.5E-3,16.36E-3,183.9E-6,165.3E-6,155.5E-6,1.200,1.200,1.200
80.32E-9,1.200,1.200,1.200,492.4E-3,27.66E-3,177.5E-6,159.1E-6,150.3E-6,1.200,1.200,1.200
80.32E-9,1.200,1.200,1.200,471.5E-3,37.61E-3,172.6E-6,154.5E-6,146.1E-6,1.200,1.200,1.200
80.33E-9,1.200,1.200,1.200,447.5E-3,49.22E-3,167.4E-6,149.6E-6,141.5E-6,1.200,1.200,1.200
80.33E-9,1.200,1.200,1.200,420.4E-3,62.46E-3,161.9E-6,144.5E-6,136.6E-6,1.200,1.200,1.200
80.34E-9,1.200,1.200,1.200,385.3E-3,79.69E-3,155.4E-6,138.6E-6,130.7E-6,1.200,1.200,1.200
80.34E-9,1.200,1.200,1.200,362.3E-3,90.92E-3,151.7E-6,135.2E-6,127.1E-6,1.200,1.200,1.200
80.34E-9,1.200,1.200,1.200,342.9E-3,100.4E-3,148.9E-6,132.6E-6,124.4E-6,1.200,1.200,1.200
80.35E-9,1.200,1.200,1.200,322.2E-3,110.5E-3,146.5E-6,130.6E-6,122.1E-6,1.200,1.200,1.200
80.35E-9,1.200,1.200,1.200,305.1E-3,118.9E-3,145.3E-6,129.5E-6,120.9E-6,1.200,1.200,1.200
80.35E-9,1.200,1.200,1.200,289.8E-3,126.3E-3,144.7E-6,129.1E-6,120.3E-6,1.200,1.200,1.200
80.35E-9,1.200,1.200,1.200,277.5E-3,132.3E-3,144.6E-6,129.2E-6,120.2E-6,1.200,1.200,1.200
80.36E-9,1.200,1.200,1.200,269.2E-3,136.3E-3,144.7E-6,129.4E-6,120.3E-6,1.200,1.200,1.200
80.36E-9,1.200,1.200,1.200,259.9E-3,140.8E-3,145.2E-6,130.0E-6,120.6E-6,1.200,1.200,1.200
80.36E-9,1.200,1.200,1.200,253.0E-3,144.2E-3,145.8E-6,130.6E-6,121.0E-6,1.200,1.200,1.200
80.36E-9,1.200,1.200,1.200,243.1E-3,149.0E-3,146.7E-6,131.6E-6,121.7E-6,1.200,1.200,1.200
80.36E-9,1.200,1.200,1.200,235.1E-3,152.8E-3,147.7E-6,132.6E-6,122.4E-6,1.200,1.200,1.200
80.36E-9,1.200,1.200,1.200,224.0E-3,158.2E-3,149.2E-6,134.1E-6,123.6E-6,1.200,1.200,1.200
80.36E-9,1.200,1.200,1.200,213.8E-3,163.1E-3,150.9E-6,135.7E-6,124.9E-6,1.200,1.200,1.200
80.37E-9,1.200,1.200,1.200,203.5E-3,168.1E-3,152.7E-6,137.6E-6,126.4E-6,1.200,1.200,1.200
80.37E-9,1.200,1.200,1.200,195.5E-3,171.9E-3,154.4E-6,139.2E-6,127.7E-6,1.200,1.200,1.200
80.37E-9,1.200,1.200,1.200,185.3E-3,176.8E-3,156.9E-6,141.7E-6,129.8E-6,1.200,1.200,1.200
80.37E-9,1.200,1.200,1.200,177.1E-3,180.8E-3,159.2E-6,143.9E-6,131.6E-6,1.200,1.200,1.200
80.37E-9,1.200,1.200,1.200,168.5E-3,184.9E-3,161.7E-6,146.3E-6,133.7E-6,1.200,1.200,1.200
80.37E-9,1.200,1.200,1.200,157.7E-3,190.1E-3,165.1E-6,149.5E-6,136.5E-6,1.200,1.200,1.200
80.38E-9,1.200,1.200,1.200,147.1E-3,195.1E-3,168.6E-6,152.9E-6,139.5E-6,1.200,1.200,1.200
80.38E-9,1.200,1.200,1.200,137.4E-3,199.8E-3,171.9E-6,156.1E-6,142.4E-6,1.200,1.200,1.200
80.38E-9,1.200,1.200,1.200,128.1E-3,204.2E-3,175.0E-6,159.1E-6,145.2E-6,1.200,1.200,1.200
80.38E-9,1.200,1.200,1.200,117.2E-3,209.5E-3,178.8E-6,162.7E-6,148.5E-6,1.200,1.200,1.200
80.38E-9,1.200,1.200,1.200,106.5E-3,214.6E-3,182.4E-6,166.1E-6,151.7E-6,1.200,1.200,1.200
80.38E-9,1.200,1.200,1.200,97.87E-3,218.7E-3,185.0E-6,168.5E-6,154.1E-6,1.200,1.200,1.200
80.39E-9,1.200,1.200,1.200,88.70E-3,223.0E-3,187.6E-6,171.0E-6,156.5E-6,1.200,1.200,1.200
80.39E-9,1.200,1.200,1.200,79.04E-3,227.6E-3,190.0E-6,173.3E-6,158.9E-6,1.200,1.200,1.200
80.39E-9,1.200,1.200,1.200,68.87E-3,232.5E-3,192.3E-6,175.5E-6,161.2E-6,1.200,1.200,1.200
80.39E-9,1.200,1.200,1.200,59.65E-3,236.8E-3,194.3E-6,177.3E-6,163.1E-6,1.200,1.200,1.200
80.39E-9,1.200,1.200,1.200,50.13E-3,241.4E-3,196.2E-6,179.1E-6,164.9E-6,1.200,1.200,1.200
80.39E-9,1.200,1.200,1.200,42.68E-3,244.9E-3,197.6E-6,180.5E-6,166.3E-6,1.200,1.200,1.200
80.39E-9,1.200,1.200,1.200,35.20E-3,248.4E-3,199.1E-6,182.0E-6,167.7E-6,1.200,1.200,1.200
80.39E-9,1.200,1.200,1.200,30.98E-3,250.4E-3,200.1E-6,182.9E-6,168.6E-6,1.200,1.200,1.200
80.40E-9,1.200,1.200,1.200,25.60E-3,253.0E-3,201.4E-6,184.2E-6,169.8E-6,1.200,1.200,1.200
80.40E-9,1.200,1.200,1.200,20.81E-3,255.2E-3,202.7E-6,185.5E-6,170.9E-6,1.200,1.200,1.200
80.40E-9,1.200,1.200,1.200,14.36E-3,258.3E-3,204.4E-6,187.1E-6,172.4E-6,1.200,1.200,1.200
80.40E-9,1.200,1.200,1.200,7.182E-3,261.7E-3,206.2E-6,189.0E-6,174.0E-6,1.200,1.200,1.200
80.40E-9,1.200,1.200,1.200,3.591E-3,263.4E-3,207.1E-6,189.8E-6,174.9E-6,1.200,1.200,1.200
80.40E-9,1.200,1.200,1.200,0.000,265.1E-3,208.0E-6,190.7E-6,175.7E-6,1.200,1.200,1.200
80.40E-9,1.200,1.200,1.200,0.000,268.4E-3,209.8E-6,192.5E-6,177.3E-6,1.200,1.200,1.200
80.40E-9,1.200,1.200,1.200,0.000,272.1E-3,211.6E-6,194.2E-6,178.9E-6,1.200,1.200,1.200
80.40E-9,1.200,1.200,1.200,0.000,276.1E-3,213.3E-6,195.9E-6,180.6E-6,1.200,1.200,1.200
80.40E-9,1.200,1.200,1.200,0.000,277.5E-3,213.9E-6,196.5E-6,181.2E-6,1.200,1.200,1.200
80.41E-9,1.200,1.200,1.200,0.000,280.5E-3,215.1E-6,197.6E-6,182.3E-6,1.200,1.200,1.200
80.41E-9,1.200,1.200,1.200,0.000,286.5E-3,217.1E-6,199.6E-6,184.3E-6,1.200,1.200,1.200
80.41E-9,1.200,1.200,1.200,0.000,294.1E-3,219.0E-6,201.6E-6,186.3E-6,1.200,1.200,1.200
80.41E-9,1.200,1.200,1.200,0.000,302.2E-3,220.3E-6,202.8E-6,187.8E-6,1.200,1.200,1.200
80.42E-9,1.200,1.200,1.200,0.000,309.8E-3,220.6E-6,203.2E-6,188.5E-6,1.200,1.200,1.200
80.42E-9,1.200,1.200,1.200,0.000,319.0E-3,220.0E-6,202.8E-6,188.5E-6,1.200,1.200,1.200
80.42E-9,1.200,1.200,1.200,0.000,327.8E-3,218.3E-6,201.5E-6,187.6E-6,1.200,1.200,1.200
80.43E-9,1.200,1.200,1.200,0.000,337.6E-3,215.8E-6,199.4E-6,185.9E-6,1.200,1.200,1.200
80.43E-9,1.200,1.200,1.200,0.000,346.9E-3,212.9E-6,196.8E-6,183.7E-6,1.200,1.200,1.200
80.43E-9,1.200,1.200,1.200,0.000,356.3E-3,209.7E-6,194.0E-6,181.1E-6,1.200,1.200,1.200
80.44E-9,1.200,1.200,1.200,0.000,364.8E-3,206.5E-6,191.1E-6,178.5E-6,1.200,1.200,1.200
80.44E-9,1.200,1.200,1.200,0.000,373.0E-3,203.2E-6,188.2E-6,175.8E-6,1.200,1.200,1.200
80.44E-9,1.200,1.200,1.200,0.000,380.6E-3,200.1E-6,185.4E-6,173.2E-6,1.200,1.200,1.200
80.44E-9,1.200,1.200,1.200,0.000,388.9E-3,196.5E-6,182.3E-6,170.4E-6,1.200,1.200,1.200
80.45E-9,1.200,1.200,1.200,0.000,398.4E-3,192.3E-6,179.0E-6,167.2E-6,1.200,1.200,1.200
80.45E-9,1.200,1.200,1.200,0.000,409.4E-3,187.8E-6,175.4E-6,163.5E-6,1.200,1.200,1.200
80.46E-9,1.200,1.200,1.200,0.000,422.9E-3,183.3E-6,171.3E-6,159.2E-6,1.200,1.200,1.200
80.46E-9,1.200,1.200,1.200,0.000,434.5E-3,180.6E-6,168.0E-6,155.5E-6,1.200,1.200,1.200
80.47E-9,1.200,1.200,1.200,0.000,446.6E-3,181.7E-6,164.3E-6,151.6E-6,1.200,1.200,1.200
80.47E-9,1.200,1.200,1.200,0.000,454.5E-3,191.3E-6,161.6E-6,148.9E-6,1.200,1.200,1.200
80.47E-9,1.200,1.200,1.200,0.000,462.8E-3,218.2E-6,158.5E-6,146.0E-6,1.200,1.200,1.200
80.47E-9,1.200,1.200,1.200,0.000,469.9E-3,256.5E-6,155.7E-6,143.5E-6,1.200,1.200,1.200
80.48E-9,1.200,1.200,1.200,0.000,477.9E-3,310.4E-6,152.7E-6,140.7E-6,1.200,1.200,1.200
80.48E-9,1.200,1.200,1.200,0.000,485.9E-3,366.4E-6,149.7E-6,137.9E-6,1.200,1.200,1.200
80.48E-9,1.200,1.200,1.200,0.000,493.3E-3,346.4E-6,147.6E-6,135.7E-6,1.200,1.200,1.200
80.49E-9,1.200,1.200,1.200,0.000,500.7E-3,99.21E-6,146.6E-6,134.0E-6,1.200,1.200,1.200
80.49E-9,1.200,1.200,1.200,0.000,507.4E-3,-382.1E-6,146.2E-6,132.7E-6,1.200,1.200,1.200
80.49E-9,1.200,1.200,1.200,0.000,514.3E-3,-1.086E-3,146.1E-6,131.5E-6,1.200,1.200,1.200
80.49E-9,1.200,1.200,1.200,0.000,522.1E-3,-2.049E-3,145.8E-6,130.0E-6,1.200,1.200,1.200
80.50E-9,1.200,1.200,1.200,0.000,529.6E-3,-2.987E-3,145.3E-6,128.4E-6,1.200,1.200,1.200
80.50E-9,1.200,1.200,1.200,0.000,537.9E-3,-3.427E-3,143.7E-6,126.2E-6,1.200,1.200,1.200
80.50E-9,1.200,1.200,1.200,0.000,547.8E-3,-1.574E-3,140.2E-6,122.9E-6,1.200,1.200,1.200
80.51E-9,1.200,1.200,1.200,0.000,555.8E-3,2.472E-3,136.4E-6,119.8E-6,1.200,1.200,1.200
80.51E-9,1.200,1.200,1.200,0.000,564.0E-3,8.703E-3,132.1E-6,116.6E-6,1.200,1.200,1.200
80.51E-9,1.200,1.200,1.200,0.000,572.0E-3,16.12E-3,128.0E-6,113.4E-6,1.200,1.200,1.200
80.52E-9,1.200,1.200,1.200,0.000,583.2E-3,27.72E-3,122.7E-6,109.2E-6,1.200,1.200,1.200
80.52E-9,1.200,1.200,1.200,0.000,592.3E-3,37.72E-3,118.7E-6,105.8E-6,1.200,1.200,1.200
80.52E-9,1.200,1.200,1.200,0.000,602.9E-3,49.56E-3,114.4E-6,102.1E-6,1.200,1.200,1.200
80.53E-9,1.200,1.200,1.200,0.000,614.6E-3,62.89E-3,110.0E-6,98.14E-6,1.200,1.200,1.200
80.54E-9,1.200,1.200,1.200,0.000,630.2E-3,80.74E-3,104.4E-6,93.04E-6,1.200,1.200,1.200
80.54E-9,1.200,1.200,1.200,0.000,650.4E-3,104.0E-3,97.62E-6,86.75E-6,1.200,1.200,1.200
80.55E-9,1.200,1.200,1.200,0.000,679.8E-3,137.9E-3,88.53E-6,78.28E-6,1.200,1.200,1.200
80.57E-9,1.200,1.200,1.200,0.000,724.0E-3,189.7E-3,76.25E-6,66.81E-6,1.200,1.200,1.200
80.60E-9,1.200,1.200,1.200,0.000,793.2E-3,273.4E-3,59.97E-6,51.61E-6,1.200,1.200,1.200
80.64E-9,1.200,1.200,1.200,0.000,871.8E-3,375.1E-3,45.11E-6,37.71E-6,1.200,1.200,1.200
80.69E-9,1.200,1.200,1.200,0.000,962.7E-3,509.1E-3,31.56E-6,25.02E-6,1.200,1.200,1.200
80.75E-9,1.200,1.200,1.200,0.000,1.048,668.1E-3,21.18E-6,15.45E-6,1.200,1.200,1.200
80.80E-9,1.200,1.200,1.200,0.000,1.097,789.0E-3,16.05E-6,10.77E-6,1.200,1.200,1.200
80.85E-9,1.200,1.200,1.200,0.000,1.132,897.5E-3,12.77E-6,7.761E-6,1.200,1.200,1.200
80.90E-9,1.200,1.200,1.200,0.000,1.156,986.2E-3,10.63E-6,5.840E-6,1.200,1.200,1.200
80.96E-9,1.200,1.200,1.200,0.000,1.173,1.061,8.775E-6,4.376E-6,1.200,1.200,1.200
81.05E-9,1.200,1.200,1.200,0.000,1.187,1.130,6.430E-6,2.901E-6,1.200,1.200,1.200
81.14E-9,1.200,1.200,1.200,0.000,1.194,1.169,4.231E-6,1.797E-6,1.200,1.200,1.200
81.23E-9,1.200,1.200,1.200,0.000,1.197,1.186,2.744E-6,1.139E-6,1.200,1.200,1.200
81.32E-9,1.200,1.200,1.200,0.000,1.199,1.194,1.744E-6,718.1E-9,1.200,1.200,1.200
81.43E-9,1.200,1.200,1.200,0.000,1.199,1.197,1.111E-6,459.8E-9,1.200,1.200,1.200
81.57E-9,1.200,1.200,1.200,0.000,1.200,1.199,742.0E-9,307.1E-9,1.200,1.200,1.200
81.75E-9,1.200,1.200,1.200,0.000,1.200,1.200,582.5E-9,238.9E-9,1.200,1.200,1.200
82.02E-9,1.200,1.200,1.200,0.000,1.200,1.200,524.9E-9,206.7E-9,1.200,1.200,1.200
82.44E-9,1.200,1.200,1.200,0.000,1.200,1.200,500.0E-9,189.8E-9,1.200,1.200,1.200
83.08E-9,1.200,1.200,1.200,0.000,1.200,1.200,475.1E-9,172.3E-9,1.200,1.200,1.200
83.92E-9,1.200,1.200,1.200,0.000,1.200,1.200,462.3E-9,163.8E-9,1.200,1.200,1.200
85.08E-9,1.200,1.200,1.200,0.000,1.200,1.200,449.2E-9,154.2E-9,1.200,1.200,1.200
86.66E-9,1.200,1.200,1.200,0.000,1.200,1.200,443.6E-9,150.8E-9,1.200,1.200,1.200
88.43E-9,1.200,1.200,1.200,0.000,1.200,1.200,436.6E-9,145.5E-9,1.200,1.200,1.200
90.20E-9,1.200,1.200,1.200,0.000,1.200,1.200,435.8E-9,145.4E-9,1.200,1.200,1.200
90.21E-9,1.125,1.200,1.200,0.000,1.200,1.200,-1.669E-6,-1.442E-6,1.200,1.200,1.200
90.23E-9,1.006,1.200,1.200,0.000,1.200,1.200,-4.575E-6,-3.902E-6,1.200,1.200,1.200
90.24E-9,946.2E-3,1.200,1.200,0.000,1.200,1.200,-5.954E-6,-5.152E-6,1.200,1.200,1.200
90.26E-9,827.0E-3,1.200,1.200,0.000,1.200,1.200,-8.365E-6,-7.307E-6,1.200,1.200,1.200
90.28E-9,736.5E-3,1.200,1.200,0.000,1.200,1.200,-9.634E-6,-8.454E-6,1.200,1.200,1.200
90.30E-9,604.9E-3,1.200,1.200,0.000,1.200,1.200,-9.513E-6,-8.425E-6,1.200,1.200,1.200
90.31E-9,541.7E-3,1.200,1.200,0.000,1.200,1.200,-8.420E-6,-7.536E-6,1.200,1.200,1.200
90.32E-9,472.0E-3,1.200,1.200,0.000,1.200,1.200,-6.432E-6,-5.945E-6,1.200,1.200,1.200
90.33E-9,418.0E-3,1.200,1.200,0.000,1.200,1.200,-4.243E-6,-4.222E-6,1.200,1.200,1.200
90.33E-9,392.9E-3,1.200,1.200,0.000,1.200,1.200,-2.920E-6,-3.182E-6,1.200,1.200,1.200
90.34E-9,375.0E-3,1.200,1.200,0.000,1.200,1.200,-1.739E-6,-2.242E-6,1.200,1.200,1.200
90.34E-9,357.1E-3,1.200,1.200,0.000,1.200,1.200,-173.7E-9,-972.3E-9,1.200,1.200,1.200
90.34E-9,338.1E-3,1.200,1.200,0.000,1.200,1.200,2.107E-6,937.4E-9,1.200,1.200,1.200
90.35E-9,320.1E-3,1.200,1.200,0.000,1.200,1.200,4.877E-6,3.346E-6,1.200,1.200,1.200
90.35E-9,310.5E-3,1.200,1.200,0.000,1.200,1.200,6.508E-6,4.811E-6,1.200,1.200,1.200
90.35E-9,298.6E-3,1.200,1.200,0.000,1.200,1.200,8.633E-6,6.727E-6,1.200,1.200,1.200
90.35E-9,288.9E-3,1.200,1.200,0.000,1.200,1.200,10.51E-6,8.407E-6,1.200,1.200,1.200
90.35E-9,276.2E-3,1.200,1.200,0.000,1.200,1.200,13.04E-6,10.68E-6,1.200,1.200,1.200
90.36E-9,263.7E-3,1.200,1.200,0.000,1.200,1.200,15.65E-6,13.04E-6,1.200,1.200,1.200
90.36E-9,247.6E-3,1.200,1.200,0.000,1.200,1.200,19.11E-6,16.17E-6,1.200,1.200,1.200
90.36E-9,227.8E-3,1.200,1.200,0.000,1.200,1.200,23.43E-6,20.07E-6,1.200,1.200,1.200
90.36E-9,213.5E-3,1.200,1.200,0.000,1.200,1.200,26.51E-6,22.86E-6,1.200,1.200,1.200
90.37E-9,199.7E-3,1.200,1.200,0.000,1.200,1.200,29.34E-6,25.45E-6,1.200,1.200,1.200
90.37E-9,188.8E-3,1.200,1.200,0.000,1.200,1.200,31.37E-6,27.32E-6,1.200,1.200,1.200
90.37E-9,178.3E-3,1.200,1.200,0.000,1.200,1.200,33.11E-6,28.96E-6,1.200,1.200,1.200
90.37E-9,168.6E-3,1.200,1.200,0.000,1.200,1.200,34.55E-6,30.31E-6,1.200,1.200,1.200
90.37E-9,161.0E-3,1.200,1.200,0.000,1.200,1.200,35.62E-6,31.30E-6,1.200,1.200,1.200
90.37E-9,151.7E-3,1.200,1.200,0.000,1.200,1.200,36.87E-6,32.41E-6,1.200,1.200,1.200
90.38E-9,141.2E-3,1.200,1.200,0.000,1.200,1.200,38.20E-6,33.56E-6,1.200,1.200,1.200
90.38E-9,130.5E-3,1.200,1.200,0.000,1.200,1.200,39.50E-6,34.64E-6,1.200,1.200,1.200
90.38E-9,119.1E-3,1.200,1.200,0.000,1.200,1.200,40.87E-6,35.75E-6,1.200,1.200,1.200
90.38E-9,105.1E-3,1.200,1.200,0.000,1.200,1.200,42.61E-6,37.12E-6,1.200,1.200,1.200
90.38E-9,90.81E-3,1.200,1.200,0.000,1.200,1.200,44.43E-6,38.56E-6,1.200,1.200,1.200
90.39E-9,74.77E-3,1.200,1.200,0.000,1.200,1.200,46.52E-6,40.25E-6,1.200,1.200,1.200
90.39E-9,55.58E-3,1.200,1.200,0.000,1.200,1.200,49.07E-6,42.38E-6,1.200,1.200,1.200
90.39E-9,40.65E-3,1.200,1.200,0.000,1.200,1.200,51.09E-6,44.11E-6,1.200,1.200,1.200
90.40E-9,23.24E-3,1.200,1.200,0.000,1.200,1.200,53.46E-6,46.20E-6,1.200,1.200,1.200
90.40E-9,11.62E-3,1.200,1.200,0.000,1.200,1.200,55.00E-6,47.59E-6,1.200,1.200,1.200
90.40E-9,0.000,1.200,1.200,0.000,1.200,1.200,56.39E-6,48.92E-6,1.200,1.200,1.200
90.40E-9,0.000,1.200,1.200,0.000,1.200,1.200,57.54E-6,49.93E-6,1.200,1.200,1.200
90.40E-9,0.000,1.200,1.200,0.000,1.200,1.200,59.01E-6,51.32E-6,1.200,1.200,1.200
90.41E-9,0.000,1.200,1.200,0.000,1.200,1.200,60.23E-6,52.56E-6,1.200,1.200,1.200
90.41E-9,0.000,1.200,1.200,0.000,1.200,1.200,61.59E-6,53.95E-6,1.200,1.200,1.200
