time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
30.96E-9,0.000,0.000,1.200,1.200,88.11E-6,68.24E-3,80.52E-6,44.20E-6,1.200,24.71E-6,25.66E-6
31.04E-9,0.000,0.000,1.200,1.200,57.21E-6,33.32E-3,52.30E-6,28.49E-6,1.200,15.83E-6,16.44E-6
31.11E-9,0.000,0.000,1.200,1.200,35.42E-6,16.39E-3,32.39E-6,17.51E-6,1.200,9.671E-6,10.04E-6
31.19E-9,0.000,0.000,1.200,1.200,19.38E-6,7.064E-3,17.73E-6,9.483E-6,1.200,5.194E-6,5.393E-6
31.29E-9,0.000,0.000,1.200,1.200,9.362E-6,2.673E-3,8.584E-6,4.514E-6,1.200,2.444E-6,2.536E-6
31.41E-9,0.000,0.000,1.200,1.200,3.552E-6,700.8E-6,3.272E-6,1.650E-6,1.200,873.1E-9,904.7E-9
31.57E-9,0.000,0.000,1.200,1.200,1.080E-6,102.0E-6,1.018E-6,449.9E-9,1.200,223.2E-9,229.9E-9
31.78E-9,0.000,0.000,1.200,1.200,472.8E-9,-6.851E-6,460.0E-9,157.1E-9,1.200,67.97E-9,68.83E-9
32.13E-9,0.000,0.000,1.200,1.200,437.8E-9,6.061E-6,431.7E-9,144.0E-9,1.200,61.12E-9,61.73E-9
32.63E-9,0.000,0.000,1.200,1.200,449.9E-9,-4.831E-6,440.4E-9,146.9E-9,1.200,61.88E-9,62.52E-9
33.55E-9,0.000,0.000,1.200,1.200,433.4E-9,5.561E-6,428.9E-9,141.4E-9,1.200,58.23E-9,58.73E-9
34.81E-9,0.000,0.000,1.200,1.200,441.7E-9,-4.632E-6,434.1E-9,142.7E-9,1.200,58.49E-9,59.00E-9
36.57E-9,0.000,0.000,1.200,1.200,428.6E-9,5.457E-6,425.4E-9,138.7E-9,1.200,55.88E-9,56.28E-9
38.28E-9,0.000,0.000,1.200,1.200,437.4E-9,-4.563E-6,430.8E-9,140.5E-9,1.200,56.65E-9,57.08E-9
40.00E-9,0.000,0.000,1.200,1.200,426.3E-9,5.397E-6,423.7E-9,137.5E-9,1.200,54.78E-9,55.14E-9
40.01E-9,75.00E-3,75.00E-3,1.200,1.200,3.670E-6,5.116E-6,3.204E-6,2.010E-6,1.200,1.456E-6,1.503E-6
40.03E-9,194.0E-3,194.0E-3,1.200,1.200,7.683E-6,7.862E-6,6.394E-6,4.401E-6,1.200,3.303E-6,3.421E-6
40.04E-9,253.5E-3,253.5E-3,1.200,1.200,9.347E-6,9.910E-6,7.680E-6,5.433E-6,1.200,4.091E-6,4.240E-6
40.06E-9,372.6E-3,372.6E-3,1.200,1.200,12.37E-6,12.36E-6,10.08E-6,7.356E-6,1.200,5.505E-6,5.711E-6
40.08E-9,462.7E-3,462.7E-3,1.200,1.200,14.80E-6,14.88E-6,12.11E-6,9.086E-6,1.200,6.637E-6,6.886E-6
40.09E-9,519.3E-3,519.3E-3,1.200,1.200,16.83E-6,16.70E-6,13.94E-6,10.72E-6,1.200,7.581E-6,7.865E-6
40.10E-9,582.0E-3,582.0E-3,1.200,1.200,20.23E-6,20.05E-6,17.13E-6,13.73E-6,1.200,9.157E-6,9.499E-6
40.10E-9,629.3E-3,629.3E-3,1.200,1.200,24.29E-6,24.00E-6,21.05E-6,17.45E-6,1.200,11.03E-6,11.43E-6
40.11E-9,655.4E-3,655.4E-3,1.200,1.200,27.46E-6,27.15E-6,24.13E-6,20.32E-6,1.200,12.47E-6,12.93E-6
40.11E-9,685.6E-3,685.6E-3,1.200,1.200,32.17E-6,31.79E-6,28.66E-6,24.55E-6,1.200,14.62E-6,15.16E-6
40.12E-9,714.0E-3,714.0E-3,1.200,1.200,37.64E-6,37.19E-6,33.90E-6,29.45E-6,1.200,17.13E-6,17.76E-6
40.12E-9,744.3E-3,744.3E-3,1.200,1.200,44.49E-6,43.95E-6,40.45E-6,35.65E-6,1.200,20.30E-6,21.04E-6
40.13E-9,774.7E-3,774.7E-3,1.200,1.200,52.39E-6,51.76E-6,48.02E-6,42.87E-6,1.200,23.95E-6,24.83E-6
40.14E-9,811.0E-3,811.0E-3,1.200,1.200,62.91E-6,62.16E-6,58.12E-6,52.64E-6,1.200,28.83E-6,29.89E-6
40.14E-9,848.6E-3,848.6E-3,1.200,1.200,74.60E-6,73.73E-6,69.43E-6,63.74E-6,1.200,34.27E-6,35.53E-6
40.15E-9,882.3E-3,882.3E-3,1.200,1.200,85.64E-6,84.67E-6,80.15E-6,74.38E-6,1.200,39.40E-6,40.85E-6
40.15E-9,916.7E-3,916.7E-3,1.200,1.200,97.88E-6,96.79E-6,92.04E-6,86.13E-6,1.200,45.04E-6,46.71E-6
40.16E-9,944.1E-3,944.1E-3,1.200,1.200,108.2E-6,107.0E-6,102.0E-6,96.07E-6,1.200,49.85E-6,51.70E-6
40.16E-9,968.1E-3,968.1E-3,1.200,1.200,117.3E-6,116.0E-6,110.8E-6,104.9E-6,1.200,54.16E-6,56.17E-6
40.17E-9,995.5E-3,995.5E-3,1.200,1.200,127.2E-6,125.9E-6,120.4E-6,114.5E-6,1.200,58.90E-6,61.10E-6
40.17E-9,1.021,1.021,1.200,1.200,136.2E-6,134.8E-6,128.9E-6,123.0E-6,1.200,63.14E-6,65.51E-6
40.17E-9,1.046,1.046,1.200,1.200,145.1E-6,143.6E-6,137.4E-6,131.3E-6,1.200,67.29E-6,69.82E-6
40.18E-9,1.065,1.065,1.200,1.200,151.9E-6,150.3E-6,143.9E-6,137.7E-6,1.200,70.49E-6,73.13E-6
40.18E-9,1.083,1.083,1.200,1.200,158.3E-6,156.7E-6,150.2E-6,144.0E-6,1.200,73.58E-6,76.33E-6
40.18E-9,1.100,1.100,1.200,1.200,164.6E-6,163.0E-6,156.3E-6,150.1E-6,1.200,76.54E-6,79.40E-6
40.19E-9,1.119,1.119,1.200,1.200,171.4E-6,169.7E-6,163.0E-6,156.7E-6,1.200,79.66E-6,82.62E-6
40.19E-9,1.134,1.134,1.200,1.200,177.1E-6,175.4E-6,168.7E-6,162.4E-6,1.200,82.27E-6,85.32E-6
40.19E-9,1.149,1.149,1.200,1.200,183.2E-6,181.4E-6,174.7E-6,168.3E-6,1.200,85.01E-6,88.15E-6
40.19E-9,1.162,1.162,1.200,1.200,188.3E-6,186.5E-6,179.8E-6,173.4E-6,1.200,87.35E-6,90.59E-6
40.20E-9,1.175,1.175,1.200,1.200,193.4E-6,191.7E-6,185.0E-6,178.6E-6,1.200,89.76E-6,93.08E-6
40.20E-9,1.189,1.189,1.200,1.200,198.5E-6,196.8E-6,190.1E-6,183.7E-6,1.200,92.13E-6,95.53E-6
40.20E-9,1.200,1.200,1.200,1.200,202.6E-6,200.9E-6,194.2E-6,187.8E-6,1.200,94.02E-6,97.50E-6
40.20E-9,1.200,1.200,1.191,1.200,204.7E-6,202.9E-6,196.3E-6,190.3E-6,1.200,95.03E-6,98.56E-6
40.20E-9,1.200,1.200,1.179,1.200,207.7E-6,206.0E-6,199.4E-6,193.7E-6,1.200,96.50E-6,100.1E-6
40.21E-9,1.200,1.200,1.166,1.200,210.6E-6,208.9E-6,202.4E-6,196.9E-6,1.200,97.80E-6,101.4E-6
40.21E-9,1.200,1.200,1.155,1.200,212.7E-6,211.1E-6,204.6E-6,199.3E-6,1.200,98.76E-6,102.4E-6
40.21E-9,1.200,1.200,1.143,1.200,214.5E-6,212.9E-6,206.5E-6,201.4E-6,1.200,99.56E-6,103.3E-6
40.21E-9,1.200,1.200,1.127,1.200,216.5E-6,214.9E-6,208.6E-6,203.7E-6,1.200,100.3E-6,104.1E-6
40.21E-9,1.200,1.200,1.114,1.200,217.6E-6,216.1E-6,209.9E-6,205.2E-6,1.200,100.8E-6,104.5E-6
40.22E-9,1.200,1.200,1.099,1.200,218.6E-6,217.1E-6,211.1E-6,206.6E-6,1.200,101.1E-6,104.9E-6
40.22E-9,1.200,1.200,1.083,1.200,219.4E-6,217.9E-6,212.1E-6,207.8E-6,1.200,101.2E-6,105.0E-6
40.22E-9,1.200,1.200,1.062,1.200,219.9E-6,218.6E-6,213.0E-6,208.9E-6,1.200,101.3E-6,105.1E-6
40.23E-9,1.200,1.200,1.041,1.200,220.1E-6,219.0E-6,213.6E-6,209.7E-6,1.200,101.1E-6,104.9E-6
40.23E-9,1.200,1.200,1.020,1.200,219.8E-6,219.0E-6,213.8E-6,210.2E-6,1.200,100.7E-6,104.5E-6
40.23E-9,1.200,1.200,995.7E-3,1.200,219.2E-6,218.5E-6,213.7E-6,210.4E-6,1.200,100.1E-6,103.9E-6
40.24E-9,1.200,1.200,979.7E-3,1.200,218.7E-6,218.2E-6,213.6E-6,210.4E-6,1.200,99.73E-6,103.5E-6
40.24E-9,1.200,1.200,961.4E-3,1.200,218.3E-6,217.9E-6,213.6E-6,210.6E-6,1.200,99.33E-6,103.1E-6
40.24E-9,1.200,1.200,947.6E-3,1.200,218.3E-6,218.0E-6,213.8E-6,211.1E-6,1.200,99.15E-6,102.9E-6
40.24E-9,1.200,1.200,937.7E-3,1.200,218.4E-6,218.1E-6,214.2E-6,211.6E-6,1.200,99.13E-6,102.9E-6
40.25E-9,1.200,1.200,927.1E-3,1.200,218.7E-6,218.3E-6,214.7E-6,212.3E-6,1.200,99.19E-6,103.0E-6
40.25E-9,1.200,1.200,915.1E-3,1.200,219.2E-6,218.4E-6,215.5E-6,213.2E-6,1.200,99.35E-6,103.1E-6
40.25E-9,1.200,1.200,899.4E-3,1.200,220.0E-6,218.5E-6,216.8E-6,214.7E-6,1.200,99.66E-6,103.4E-6
40.25E-9,1.200,1.200,883.4E-3,1.200,221.0E-6,218.7E-6,218.3E-6,216.3E-6,1.200,100.0E-6,103.8E-6
40.26E-9,1.200,1.200,863.8E-3,1.200,222.2E-6,219.5E-6,220.2E-6,218.2E-6,1.200,100.4E-6,104.2E-6
40.26E-9,1.200,1.200,844.0E-3,1.200,223.4E-6,220.9E-6,222.0E-6,219.9E-6,1.200,100.7E-6,104.6E-6
40.26E-9,1.200,1.200,825.6E-3,1.200,224.1E-6,227.6E-6,222.9E-6,220.9E-6,1.200,101.0E-6,104.8E-6
40.27E-9,1.200,1.200,807.7E-3,1.200,224.2E-6,252.6E-6,223.2E-6,221.4E-6,1.200,101.1E-6,105.0E-6
40.27E-9,1.200,1.200,792.3E-3,1.200,223.5E-6,294.1E-6,222.8E-6,221.4E-6,1.200,101.1E-6,105.0E-6
40.27E-9,1.200,1.200,776.6E-3,1.200,222.4E-6,349.0E-6,222.1E-6,221.0E-6,1.200,100.8E-6,104.6E-6
40.27E-9,1.200,1.200,759.7E-3,1.200,220.8E-6,414.0E-6,220.9E-6,220.0E-6,1.200,100.2E-6,104.0E-6
40.28E-9,1.200,1.200,742.4E-3,1.200,218.7E-6,483.8E-6,219.1E-6,218.3E-6,1.200,99.22E-6,103.0E-6
40.28E-9,1.200,1.200,726.7E-3,1.200,216.7E-6,524.2E-6,217.1E-6,216.3E-6,1.200,98.20E-6,102.0E-6
40.28E-9,1.200,1.200,712.1E-3,1.200,215.1E-6,414.3E-6,215.6E-6,214.4E-6,1.200,97.25E-6,101.0E-6
40.28E-9,1.200,1.200,696.8E-3,1.200,214.0E-6,-25.15E-6,214.7E-6,212.6E-6,1.200,96.31E-6,100.0E-6
40.29E-9,1.200,1.200,682.6E-3,1.200,213.3E-6,-748.4E-6,214.3E-6,211.0E-6,1.200,95.46E-6,99.14E-6
40.29E-9,1.200,1.200,666.9E-3,1.200,212.7E-6,-1.823E-3,214.0E-6,209.1E-6,1.200,94.49E-6,98.13E-6
40.29E-9,1.200,1.200,650.2E-3,1.200,212.0E-6,-3.130E-3,213.5E-6,206.9E-6,1.200,93.40E-6,97.00E-6
40.29E-9,1.200,1.200,632.4E-3,1.200,210.8E-6,-4.502E-3,212.5E-6,204.2E-6,1.200,92.16E-6,95.71E-6
40.30E-9,1.200,1.200,613.1E-3,1.200,208.6E-6,-5.342E-3,210.4E-6,200.7E-6,1.200,90.74E-6,94.23E-6
40.30E-9,1.200,1.200,592.8E-3,1.200,205.1E-6,-4.244E-3,206.6E-6,196.4E-6,1.200,89.14E-6,92.57E-6
40.31E-9,1.200,1.200,568.5E-3,1.200,199.1E-6,792.1E-6,200.5E-6,190.5E-6,1.200,87.01E-6,90.37E-6
40.31E-9,1.200,1.200,547.7E-3,1.200,193.1E-6,7.865E-3,194.5E-6,185.2E-6,1.200,84.97E-6,88.25E-6
40.31E-9,1.200,1.200,528.2E-3,1.200,187.4E-6,16.05E-3,188.9E-6,180.2E-6,1.200,82.94E-6,86.13E-6
40.32E-9,1.200,1.200,507.3E-3,1.200,181.7E-6,25.78E-3,183.1E-6,174.9E-6,1.200,80.69E-6,83.80E-6
40.32E-9,1.200,1.200,485.3E-3,1.200,176.0E-6,36.58E-3,177.3E-6,169.6E-6,1.200,78.34E-6,81.36E-6
40.32E-9,1.200,1.200,461.0E-3,1.200,170.2E-6,48.78E-3,171.3E-6,163.9E-6,1.200,75.82E-6,78.75E-6
40.33E-9,1.200,1.200,433.0E-3,1.200,164.0E-6,62.99E-3,164.9E-6,157.6E-6,1.200,73.05E-6,75.86E-6
40.33E-9,1.200,1.200,397.9E-3,1.200,156.9E-6,80.92E-3,157.4E-6,150.2E-6,1.200,69.77E-6,72.46E-6
40.34E-9,1.200,1.200,352.4E-3,1.200,148.8E-6,104.1E-3,148.8E-6,141.5E-6,1.200,66.01E-6,68.56E-6
40.35E-9,1.200,1.200,317.6E-3,1.200,144.4E-6,121.8E-3,144.1E-6,136.4E-6,1.200,63.85E-6,66.32E-6
40.35E-9,1.200,1.200,285.8E-3,1.200,143.0E-6,137.9E-3,142.3E-6,134.1E-6,1.200,62.99E-6,65.41E-6
40.36E-9,1.200,1.200,261.0E-3,1.200,143.7E-6,150.3E-3,142.7E-6,134.0E-6,1.200,63.16E-6,65.59E-6
40.36E-9,1.200,1.200,237.8E-3,1.200,145.7E-6,162.0E-3,144.5E-6,135.3E-6,1.200,64.02E-6,66.47E-6
40.36E-9,1.200,1.200,217.9E-3,1.200,148.6E-6,172.0E-3,147.1E-6,137.5E-6,1.200,65.28E-6,67.78E-6
40.37E-9,1.200,1.200,206.6E-3,1.200,150.7E-6,177.6E-3,149.0E-6,139.3E-6,1.200,66.22E-6,68.74E-6
40.37E-9,1.200,1.200,193.7E-3,1.200,153.4E-6,184.1E-3,151.5E-6,141.5E-6,1.200,67.42E-6,69.99E-6
40.37E-9,1.200,1.200,182.8E-3,1.200,156.0E-6,189.5E-3,153.9E-6,143.8E-6,1.200,68.59E-6,71.20E-6
40.37E-9,1.200,1.200,174.5E-3,1.200,158.3E-6,193.7E-3,156.0E-6,145.7E-6,1.200,69.58E-6,72.23E-6
40.37E-9,1.200,1.200,165.5E-3,1.200,161.0E-6,198.2E-3,158.5E-6,148.0E-6,1.200,70.76E-6,73.45E-6
40.37E-9,1.200,1.200,157.2E-3,1.200,163.6E-6,202.3E-3,161.0E-6,150.2E-6,1.200,71.92E-6,74.66E-6
40.38E-9,1.200,1.200,147.2E-3,1.200,166.8E-6,207.2E-3,163.9E-6,153.0E-6,1.200,73.38E-6,76.18E-6
40.38E-9,1.200,1.200,134.0E-3,1.200,170.9E-6,213.8E-3,167.7E-6,156.6E-6,1.200,75.31E-6,78.18E-6
40.38E-9,1.200,1.200,123.6E-3,1.200,174.0E-6,219.0E-3,170.6E-6,159.4E-6,1.200,76.80E-6,79.74E-6
40.38E-9,1.200,1.200,110.4E-3,1.200,177.8E-6,225.5E-3,174.0E-6,162.8E-6,1.200,78.61E-6,81.62E-6
40.38E-9,1.200,1.200,93.68E-3,1.200,182.3E-6,233.8E-3,178.0E-6,166.8E-6,1.200,80.75E-6,83.85E-6
40.39E-9,1.200,1.200,75.77E-3,1.200,186.7E-6,242.6E-3,181.9E-6,170.6E-6,1.200,82.83E-6,86.00E-6
40.39E-9,1.200,1.200,56.64E-3,1.200,190.8E-6,252.0E-3,185.6E-6,174.3E-6,1.200,84.80E-6,88.05E-6
40.39E-9,1.200,1.200,37.48E-3,1.200,194.6E-6,261.4E-3,188.9E-6,177.7E-6,1.200,86.57E-6,89.89E-6
40.40E-9,1.200,1.200,19.85E-3,1.200,197.6E-6,270.1E-3,191.7E-6,180.6E-6,1.200,87.98E-6,91.35E-6
40.40E-9,1.200,1.200,9.925E-3,1.200,199.0E-6,274.9E-3,193.0E-6,182.0E-6,1.200,88.66E-6,92.07E-6
40.40E-9,1.200,1.200,0.000,1.200,200.3E-6,279.8E-3,194.1E-6,183.4E-6,1.200,89.25E-6,92.67E-6
40.40E-9,1.200,1.200,0.000,1.200,201.2E-6,283.7E-3,195.0E-6,184.4E-6,1.200,89.71E-6,93.15E-6
40.40E-9,1.200,1.200,0.000,1.200,201.5E-6,285.1E-3,195.3E-6,184.7E-6,1.200,89.86E-6,93.30E-6
40.40E-9,1.200,1.200,0.000,1.200,202.1E-6,287.9E-3,195.8E-6,185.3E-6,1.200,90.13E-6,93.58E-6
40.40E-9,1.200,1.200,0.000,1.200,202.3E-6,289.3E-3,196.1E-6,185.6E-6,1.200,90.25E-6,93.70E-6
40.40E-9,1.200,1.200,0.000,1.200,202.7E-6,292.0E-3,196.5E-6,186.1E-6,1.200,90.46E-6,93.92E-6
40.41E-9,1.200,1.200,0.000,1.200,203.4E-6,297.6E-3,197.1E-6,187.0E-6,1.200,90.79E-6,94.26E-6
40.41E-9,1.200,1.200,0.000,1.200,204.1E-6,307.3E-3,197.8E-6,188.0E-6,1.200,91.12E-6,94.61E-6
40.41E-9,1.200,1.200,0.000,1.200,204.3E-6,315.1E-3,198.0E-6,188.5E-6,1.200,91.19E-6,94.69E-6
40.42E-9,1.200,1.200,0.000,1.200,204.1E-6,326.3E-3,197.8E-6,188.7E-6,1.200,91.08E-6,94.58E-6
40.42E-9,1.200,1.200,0.000,1.200,203.6E-6,336.0E-3,197.3E-6,188.5E-6,1.200,90.83E-6,94.32E-6
40.42E-9,1.200,1.200,0.000,1.200,202.7E-6,345.8E-3,196.5E-6,187.8E-6,1.200,90.44E-6,93.91E-6
40.43E-9,1.200,1.200,0.000,1.200,201.0E-6,358.5E-3,195.0E-6,186.6E-6,1.200,89.74E-6,93.19E-6
40.43E-9,1.200,1.200,0.000,1.200,199.2E-6,369.7E-3,193.2E-6,185.1E-6,1.200,88.94E-6,92.37E-6
40.43E-9,1.200,1.200,0.000,1.200,198.0E-6,378.1E-3,192.1E-6,184.0E-6,1.200,88.37E-6,91.77E-6
40.44E-9,1.200,1.200,0.000,1.200,197.1E-6,386.1E-3,191.3E-6,183.2E-6,1.200,87.91E-6,91.29E-6
40.44E-9,1.200,1.200,0.000,1.200,196.5E-6,393.0E-3,190.7E-6,182.6E-6,1.200,87.56E-6,90.93E-6
40.44E-9,1.200,1.200,0.000,1.200,195.7E-6,399.6E-3,190.0E-6,182.0E-6,1.200,87.22E-6,90.57E-6
40.44E-9,1.200,1.200,0.000,1.200,194.7E-6,407.6E-3,189.1E-6,181.2E-6,1.200,86.74E-6,90.07E-6
40.45E-9,1.200,1.200,0.000,1.200,193.5E-6,415.2E-3,188.0E-6,180.3E-6,1.200,86.20E-6,89.51E-6
40.45E-9,1.200,1.200,0.000,1.200,192.0E-6,423.1E-3,186.7E-6,179.1E-6,1.200,85.52E-6,88.81E-6
40.45E-9,1.200,1.200,0.000,1.200,190.0E-6,431.7E-3,184.8E-6,177.5E-6,1.200,84.62E-6,87.87E-6
40.46E-9,1.200,1.200,0.000,1.200,187.1E-6,441.8E-3,182.1E-6,175.1E-6,1.200,83.31E-6,86.51E-6
40.46E-9,1.200,1.200,0.000,1.200,183.4E-6,452.3E-3,178.6E-6,171.9E-6,1.200,81.64E-6,84.77E-6
40.46E-9,1.200,1.200,0.000,1.200,179.3E-6,462.9E-3,174.7E-6,168.3E-6,1.200,79.75E-6,82.81E-6
40.47E-9,1.200,1.200,0.000,1.200,174.5E-6,474.7E-3,170.2E-6,163.9E-6,1.200,77.50E-6,80.47E-6
40.47E-9,1.200,1.200,0.000,1.200,169.9E-6,485.5E-3,165.8E-6,159.7E-6,1.200,75.35E-6,78.24E-6
40.48E-9,1.200,1.200,0.000,1.200,164.6E-6,497.8E-3,160.7E-6,154.7E-6,1.200,72.86E-6,75.65E-6
40.48E-9,1.200,1.200,0.000,1.200,158.3E-6,512.0E-3,154.8E-6,148.9E-6,1.200,69.94E-6,72.62E-6
40.49E-9,1.200,1.200,0.000,1.200,150.0E-6,530.8E-3,146.8E-6,141.2E-6,1.200,66.10E-6,68.63E-6
40.50E-9,1.200,1.200,0.000,1.200,140.5E-6,552.8E-3,137.6E-6,132.2E-6,1.200,61.70E-6,64.06E-6
40.51E-9,1.200,1.200,0.000,1.200,129.5E-6,578.7E-3,127.0E-6,121.9E-6,1.200,56.67E-6,58.83E-6
40.52E-9,1.200,1.200,0.000,1.200,117.6E-6,608.4E-3,115.4E-6,110.5E-6,1.200,51.21E-6,53.17E-6
40.53E-9,1.200,1.200,0.000,1.200,104.8E-6,642.6E-3,102.9E-6,98.24E-6,1.200,45.39E-6,47.12E-6
40.55E-9,1.200,1.200,0.000,1.200,91.02E-6,683.1E-3,89.46E-6,84.96E-6,1.200,39.12E-6,40.61E-6
40.57E-9,1.200,1.200,0.000,1.200,76.09E-6,733.0E-3,74.80E-6,70.53E-6,1.200,32.35E-6,33.58E-6
40.59E-9,1.200,1.200,0.000,1.200,59.90E-6,796.7E-3,58.91E-6,54.85E-6,1.200,25.00E-6,25.95E-6
40.63E-9,1.200,1.200,0.000,1.200,44.36E-6,871.6E-3,43.68E-6,39.77E-6,1.200,17.95E-6,18.63E-6
40.67E-9,1.200,1.200,0.000,1.200,30.53E-6,955.4E-3,30.15E-6,26.34E-6,1.200,11.67E-6,12.11E-6
40.73E-9,1.200,1.200,0.000,1.200,19.57E-6,1.038,19.45E-6,15.79E-6,1.200,6.750E-6,7.002E-6
40.81E-9,1.200,1.200,0.000,1.200,11.24E-6,1.112,11.30E-6,8.097E-6,1.200,3.242E-6,3.361E-6
40.91E-9,1.200,1.200,0.000,1.200,5.664E-6,1.164,5.759E-6,3.466E-6,1.200,1.257E-6,1.302E-6
41.00E-9,1.200,1.200,0.000,1.200,3.278E-6,1.183,3.342E-6,1.788E-6,1.200,616.2E-9,637.1E-9
41.09E-9,1.200,1.200,0.000,1.200,1.915E-6,1.193,1.943E-6,935.9E-9,1.200,322.1E-9,332.2E-9
41.19E-9,1.200,1.200,0.000,1.200,1.157E-6,1.197,1.160E-6,509.9E-9,1.200,187.5E-9,192.7E-9
41.32E-9,1.200,1.200,0.000,1.200,732.0E-9,1.199,717.7E-9,287.4E-9,1.200,121.7E-9,124.5E-9
41.49E-9,1.200,1.200,0.000,1.200,551.6E-9,1.200,533.4E-9,202.7E-9,1.200,95.55E-9,97.41E-9
41.74E-9,1.200,1.200,0.000,1.200,495.6E-9,1.200,478.1E-9,174.4E-9,1.200,83.51E-9,84.93E-9
42.11E-9,1.200,1.200,0.000,1.200,477.5E-9,1.200,464.8E-9,166.4E-9,1.200,76.09E-9,77.23E-9
42.71E-9,1.200,1.200,0.000,1.200,462.1E-9,1.200,451.2E-9,155.7E-9,1.200,68.94E-9,69.81E-9
43.52E-9,1.200,1.200,0.000,1.200,451.8E-9,1.200,444.1E-9,151.9E-9,1.200,64.90E-9,65.62E-9
44.64E-9,1.200,1.200,0.000,1.200,444.5E-9,1.200,437.2E-9,145.7E-9,1.200,61.20E-9,61.79E-9
46.18E-9,1.200,1.200,0.000,1.200,439.2E-9,1.200,434.0E-9,144.7E-9,1.200,59.31E-9,59.83E-9
48.35E-9,1.200,1.200,0.000,1.200,435.3E-9,1.200,429.8E-9,140.5E-9,1.200,57.09E-9,57.53E-9
50.20E-9,1.200,1.200,0.000,1.200,433.3E-9,1.200,429.3E-9,141.3E-9,1.200,56.65E-9,57.07E-9
50.21E-9,1.125,1.200,0.000,1.200,-1.943E-6,1.200,-1.695E-6,-1.476E-6,1.200,-949.6E-9,-985.2E-9
50.23E-9,1.006,1.200,0.000,1.200,-5.340E-6,1.200,-4.642E-6,-3.980E-6,1.200,-2.505E-6,-2.600E-6
50.24E-9,946.5E-3,1.200,0.000,1.200,-6.953E-6,1.200,-6.034E-6,-5.241E-6,1.200,-3.269E-6,-3.395E-6
50.26E-9,827.4E-3,1.200,0.000,1.200,-9.773E-6,1.200,-8.479E-6,-7.420E-6,1.200,-4.579E-6,-4.756E-6
50.28E-9,736.7E-3,1.200,0.000,1.200,-11.29E-6,1.200,-9.774E-6,-8.587E-6,1.200,-5.296E-6,-5.501E-6
50.30E-9,605.7E-3,1.200,0.000,1.200,-11.26E-6,1.200,-9.685E-6,-8.571E-6,1.200,-5.310E-6,-5.516E-6
50.31E-9,542.9E-3,1.200,0.000,1.200,-10.01E-6,1.200,-8.602E-6,-7.682E-6,1.200,-4.730E-6,-4.913E-6
50.32E-9,473.3E-3,1.200,0.000,1.200,-7.580E-6,1.200,-6.600E-6,-6.071E-6,1.200,-3.583E-6,-3.720E-6
50.33E-9,419.6E-3,1.200,0.000,1.200,-4.846E-6,1.200,-4.384E-6,-4.321E-6,1.200,-2.304E-6,-2.389E-6
50.33E-9,402.0E-3,1.200,0.000,1.200,-3.736E-6,1.200,-3.478E-6,-3.608E-6,1.200,-1.791E-6,-1.855E-6
50.34E-9,367.0E-3,1.200,0.000,1.200,-715.1E-9,1.200,-925.9E-9,-1.565E-6,1.200,-427.3E-9,-439.3E-9
50.34E-9,337.3E-3,1.200,0.000,1.200,3.510E-6,1.200,2.827E-6,1.520E-6,1.200,1.430E-6,1.486E-6
50.35E-9,313.0E-3,1.200,0.000,1.200,8.551E-6,1.200,7.428E-6,5.475E-6,1.200,3.679E-6,3.817E-6
50.35E-9,290.1E-3,1.200,0.000,1.200,14.31E-6,1.200,12.75E-6,10.27E-6,1.200,6.333E-6,6.569E-6
50.36E-9,268.7E-3,1.200,0.000,1.200,19.91E-6,1.200,17.95E-6,15.17E-6,1.200,9.018E-6,9.352E-6
50.36E-9,250.3E-3,1.200,0.000,1.200,24.64E-6,1.200,22.34E-6,19.37E-6,1.200,11.31E-6,11.73E-6
50.36E-9,238.8E-3,1.200,0.000,1.200,27.59E-6,1.200,25.08E-6,21.97E-6,1.200,12.73E-6,13.20E-6
50.36E-9,226.7E-3,1.200,0.000,1.200,30.63E-6,1.200,27.89E-6,24.64E-6,1.200,14.19E-6,14.71E-6
50.36E-9,216.5E-3,1.200,0.000,1.200,33.11E-6,1.200,30.17E-6,26.81E-6,1.200,15.38E-6,15.94E-6
50.37E-9,208.9E-3,1.200,0.000,1.200,34.87E-6,1.200,31.78E-6,28.36E-6,1.200,16.23E-6,16.83E-6
50.37E-9,200.6E-3,1.200,0.000,1.200,36.73E-6,1.200,33.48E-6,30.01E-6,1.200,17.14E-6,17.76E-6
50.37E-9,193.5E-3,1.200,0.000,1.200,38.27E-6,1.200,34.89E-6,31.36E-6,1.200,17.88E-6,18.54E-6
50.37E-9,184.2E-3,1.200,0.000,1.200,40.26E-6,1.200,36.70E-6,33.10E-6,1.200,18.84E-6,19.53E-6
50.37E-9,174.0E-3,1.200,0.000,1.200,42.44E-6,1.200,38.69E-6,34.96E-6,1.200,19.88E-6,20.61E-6
