time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
80.30E-9,1.200,1.200,1.200,613.4E-3,234.2E-6,1.202,1.195,232.1E-6,1.200,1.200,109.4E-6
80.30E-9,1.200,1.200,1.200,604.0E-3,235.2E-6,1.202,1.191,232.8E-6,1.200,1.200,109.1E-6
80.30E-9,1.200,1.200,1.200,593.7E-3,236.4E-6,1.202,1.186,233.7E-6,1.200,1.200,108.8E-6
80.30E-9,1.200,1.200,1.200,583.5E-3,237.8E-6,1.202,1.181,234.6E-6,1.200,1.200,108.6E-6
80.30E-9,1.200,1.200,1.200,574.1E-3,239.5E-6,1.203,1.176,235.7E-6,1.200,1.200,108.6E-6
80.31E-9,1.200,1.200,1.200,566.1E-3,241.1E-6,1.203,1.172,236.6E-6,1.200,1.200,108.6E-6
80.31E-9,1.200,1.200,1.200,557.1E-3,243.0E-6,1.203,1.167,237.8E-6,1.200,1.200,108.7E-6
80.31E-9,1.200,1.200,1.200,550.1E-3,244.6E-6,1.203,1.164,238.7E-6,1.200,1.200,108.7E-6
80.31E-9,1.200,1.200,1.200,542.3E-3,246.4E-6,1.203,1.159,239.7E-6,1.200,1.200,108.8E-6
80.31E-9,1.200,1.200,1.200,534.0E-3,248.3E-6,1.203,1.155,240.8E-6,1.200,1.200,108.9E-6
80.31E-9,1.200,1.200,1.200,527.8E-3,249.7E-6,1.203,1.151,241.5E-6,1.200,1.200,108.8E-6
80.31E-9,1.200,1.200,1.200,521.0E-3,251.1E-6,1.203,1.148,242.3E-6,1.200,1.200,108.8E-6
80.31E-9,1.200,1.200,1.200,514.2E-3,252.6E-6,1.203,1.144,243.0E-6,1.200,1.200,108.7E-6
80.32E-9,1.200,1.200,1.200,507.0E-3,254.1E-6,1.203,1.140,243.7E-6,1.200,1.200,108.7E-6
80.32E-9,1.200,1.200,1.200,500.1E-3,255.8E-6,1.202,1.136,244.5E-6,1.200,1.200,108.7E-6
80.32E-9,1.200,1.200,1.200,492.4E-3,257.7E-6,1.200,1.132,245.4E-6,1.200,1.200,108.8E-6
80.32E-9,1.200,1.200,1.200,482.3E-3,260.2E-6,1.197,1.126,246.6E-6,1.200,1.200,108.9E-6
80.32E-9,1.200,1.200,1.200,471.7E-3,262.8E-6,1.192,1.121,247.9E-6,1.200,1.200,109.0E-6
80.32E-9,1.200,1.200,1.200,461.9E-3,265.1E-6,1.188,1.115,248.9E-6,1.200,1.200,109.2E-6
80.32E-9,1.200,1.200,1.200,450.1E-3,267.7E-6,1.182,1.109,250.1E-6,1.200,1.200,109.3E-6
80.33E-9,1.200,1.200,1.200,433.7E-3,270.9E-6,1.173,1.100,251.6E-6,1.200,1.200,109.6E-6
80.33E-9,1.200,1.200,1.200,410.8E-3,275.0E-6,1.161,1.087,253.4E-6,1.200,1.200,109.9E-6
80.34E-9,1.200,1.200,1.200,378.8E-3,279.7E-6,1.144,1.069,255.5E-6,1.200,1.200,110.4E-6
80.34E-9,1.200,1.200,1.200,338.9E-3,285.0E-6,1.122,1.047,258.2E-6,1.200,1.200,111.1E-6
80.35E-9,1.200,1.200,1.200,309.4E-3,289.7E-6,1.105,1.031,261.1E-6,1.200,1.200,112.2E-6
80.35E-9,1.200,1.200,1.200,281.7E-3,295.5E-6,1.090,1.016,265.0E-6,1.200,1.200,113.9E-6
80.36E-9,1.200,1.200,1.200,257.7E-3,301.7E-6,1.077,1.003,269.6E-6,1.200,1.200,116.1E-6
80.36E-9,1.200,1.200,1.200,237.9E-3,307.7E-6,1.066,991.9E-3,274.1E-6,1.200,1.200,118.4E-6
80.36E-9,1.200,1.200,1.200,226.5E-3,311.6E-6,1.060,985.6E-3,277.1E-6,1.200,1.200,119.8E-6
80.36E-9,1.200,1.200,1.200,216.2E-3,315.3E-6,1.054,980.0E-3,280.0E-6,1.200,1.200,121.3E-6
80.37E-9,1.200,1.200,1.200,205.9E-3,319.1E-6,1.048,974.4E-3,283.0E-6,1.200,1.200,122.8E-6
80.37E-9,1.200,1.200,1.200,192.8E-3,324.4E-6,1.041,967.2E-3,287.2E-6,1.200,1.200,125.0E-6
80.37E-9,1.200,1.200,1.200,182.3E-3,329.1E-6,1.035,961.5E-3,290.9E-6,1.200,1.200,126.8E-6
80.37E-9,1.200,1.200,1.200,173.8E-3,333.1E-6,1.031,956.8E-3,294.2E-6,1.200,1.200,128.5E-6
80.37E-9,1.200,1.200,1.200,165.1E-3,337.4E-6,1.026,952.1E-3,297.6E-6,1.200,1.200,130.2E-6
80.37E-9,1.200,1.200,1.200,155.2E-3,342.4E-6,1.020,946.7E-3,301.7E-6,1.200,1.200,132.4E-6
80.38E-9,1.200,1.200,1.200,145.2E-3,347.5E-6,1.015,941.2E-3,305.9E-6,1.200,1.200,134.5E-6
80.38E-9,1.200,1.200,1.200,133.9E-3,353.4E-6,1.009,935.1E-3,310.7E-6,1.200,1.200,137.1E-6
80.38E-9,1.200,1.200,1.200,119.9E-3,360.7E-6,1.001,927.5E-3,316.8E-6,1.200,1.200,140.3E-6
80.38E-9,1.200,1.200,1.200,106.1E-3,367.7E-6,993.4E-3,920.0E-3,322.8E-6,1.200,1.200,143.4E-6
80.39E-9,1.200,1.200,1.200,89.36E-3,375.5E-6,984.3E-3,910.9E-3,329.5E-6,1.200,1.200,146.9E-6
80.39E-9,1.200,1.200,1.200,73.08E-3,382.4E-6,975.4E-3,902.1E-3,335.6E-6,1.200,1.200,150.0E-6
80.39E-9,1.200,1.200,1.200,56.97E-3,388.6E-6,966.6E-3,893.3E-3,341.0E-6,1.200,1.200,152.8E-6
80.39E-9,1.200,1.200,1.200,41.94E-3,394.0E-6,958.3E-3,885.2E-3,345.7E-6,1.200,1.200,155.1E-6
80.40E-9,1.200,1.200,1.200,29.17E-3,398.3E-6,951.4E-3,878.3E-3,349.5E-6,1.200,1.200,157.0E-6
80.40E-9,1.200,1.200,1.200,17.59E-3,402.0E-6,945.1E-3,872.0E-3,352.9E-6,1.200,1.200,158.5E-6
80.40E-9,1.200,1.200,1.200,8.793E-3,404.8E-6,940.3E-3,867.3E-3,355.4E-6,1.200,1.200,159.7E-6
80.40E-9,1.200,1.200,1.200,0.000,407.4E-6,935.5E-3,862.5E-3,357.8E-6,1.200,1.200,160.7E-6
80.40E-9,1.200,1.200,1.200,0.000,409.2E-6,932.2E-3,859.3E-3,359.5E-6,1.200,1.200,161.5E-6
80.40E-9,1.200,1.200,1.200,0.000,412.0E-6,926.7E-3,853.8E-3,362.1E-6,1.200,1.200,162.7E-6
80.40E-9,1.200,1.200,1.200,0.000,414.5E-6,921.2E-3,848.4E-3,364.5E-6,1.200,1.200,163.7E-6
80.41E-9,1.200,1.200,1.200,0.000,417.7E-6,913.3E-3,840.6E-3,367.6E-6,1.200,1.200,164.9E-6
80.41E-9,1.200,1.200,1.200,0.000,420.7E-6,904.3E-3,831.7E-3,370.7E-6,1.200,1.200,166.0E-6
80.41E-9,1.200,1.200,1.200,0.000,423.4E-6,895.0E-3,822.4E-3,373.4E-6,1.200,1.200,166.9E-6
80.42E-9,1.200,1.200,1.200,0.000,425.4E-6,885.6E-3,813.2E-3,375.6E-6,1.200,1.200,167.6E-6
80.42E-9,1.200,1.200,1.200,0.000,427.0E-6,875.4E-3,803.0E-3,377.3E-6,1.200,1.200,168.1E-6
80.42E-9,1.200,1.200,1.200,0.000,427.9E-6,862.9E-3,790.7E-3,378.5E-6,1.200,1.200,168.1E-6
80.43E-9,1.200,1.200,1.200,0.000,428.0E-6,851.4E-3,779.3E-3,378.8E-6,1.200,1.200,167.9E-6
80.43E-9,1.200,1.200,1.200,0.000,427.4E-6,840.4E-3,768.4E-3,378.4E-6,1.200,1.200,167.3E-6
80.43E-9,1.200,1.200,1.200,0.000,426.4E-6,829.5E-3,757.7E-3,377.6E-6,1.200,1.200,166.6E-6
80.44E-9,1.200,1.200,1.200,0.000,425.2E-6,819.6E-3,747.9E-3,376.6E-6,1.200,1.200,165.8E-6
80.44E-9,1.200,1.200,1.200,0.000,423.9E-6,810.2E-3,738.6E-3,375.5E-6,1.200,1.200,164.9E-6
80.44E-9,1.200,1.200,1.200,0.000,422.4E-6,801.3E-3,729.8E-3,374.2E-6,1.200,1.200,164.0E-6
80.44E-9,1.200,1.200,1.200,0.000,420.8E-6,791.6E-3,720.3E-3,372.7E-6,1.200,1.200,163.0E-6
80.45E-9,1.200,1.200,1.200,0.000,418.7E-6,780.7E-3,709.5E-3,370.8E-6,1.200,1.200,161.8E-6
80.45E-9,1.200,1.200,1.200,0.000,416.0E-6,767.3E-3,696.3E-3,368.3E-6,1.200,1.200,160.2E-6
80.46E-9,1.200,1.200,1.200,0.000,412.7E-6,751.5E-3,680.7E-3,365.2E-6,1.200,1.200,158.3E-6
80.46E-9,1.200,1.200,1.200,0.000,409.8E-6,737.8E-3,667.3E-3,362.5E-6,1.200,1.200,156.7E-6
80.47E-9,1.200,1.200,1.200,0.000,406.9E-6,723.7E-3,653.3E-3,359.7E-6,1.200,1.200,155.0E-6
80.47E-9,1.200,1.200,1.200,0.000,403.4E-6,707.0E-3,636.9E-3,356.5E-6,1.200,1.200,153.1E-6
80.48E-9,1.200,1.200,1.200,0.000,400.3E-6,691.9E-3,622.1E-3,353.7E-6,1.200,1.200,151.3E-6
80.48E-9,1.200,1.200,1.200,0.000,396.7E-6,674.5E-3,605.0E-3,350.5E-6,1.200,1.200,149.4E-6
80.49E-9,1.200,1.200,1.200,0.000,392.8E-6,654.8E-3,585.7E-3,346.9E-6,1.200,1.200,147.3E-6
80.49E-9,1.200,1.200,1.200,0.000,389.5E-6,638.0E-3,569.3E-3,344.0E-6,1.200,1.200,145.5E-6
80.50E-9,1.200,1.200,1.200,0.000,386.5E-6,623.0E-3,554.6E-3,341.2E-6,1.200,1.200,143.8E-6
80.50E-9,1.200,1.200,1.200,0.000,383.3E-6,607.8E-3,539.8E-3,338.2E-6,1.200,1.200,142.1E-6
80.51E-9,1.200,1.200,1.200,0.000,379.9E-6,592.4E-3,524.8E-3,334.8E-6,1.200,1.200,140.3E-6
80.51E-9,1.200,1.200,1.200,0.000,376.4E-6,576.8E-3,509.6E-3,331.3E-6,1.200,1.200,138.5E-6
80.52E-9,1.200,1.200,1.200,0.000,373.4E-6,560.5E-3,493.8E-3,327.8E-6,1.200,1.200,136.9E-6
80.52E-9,1.200,1.200,1.200,0.000,372.0E-6,547.6E-3,481.4E-3,325.3E-6,1.200,1.200,135.9E-6
80.53E-9,1.200,1.200,1.200,0.000,371.4E-6,536.8E-3,470.9E-3,323.5E-6,1.200,1.200,135.3E-6
80.53E-9,1.200,1.200,1.200,0.000,371.4E-6,521.6E-3,456.4E-3,321.1E-6,1.200,1.200,134.5E-6
80.54E-9,1.200,1.200,1.200,0.000,371.6E-6,508.8E-3,444.1E-3,319.0E-6,1.200,1.200,134.0E-6
80.54E-9,1.200,1.200,1.200,0.000,371.4E-6,498.2E-3,434.1E-3,317.1E-6,1.200,1.200,133.6E-6
80.54E-9,1.200,1.200,1.200,0.000,370.7E-6,490.1E-3,426.4E-3,315.5E-6,1.200,1.200,133.3E-6
80.54E-9,1.200,1.200,1.200,0.000,369.8E-6,481.8E-3,418.5E-3,313.8E-6,1.200,1.200,132.8E-6
80.55E-9,1.200,1.200,1.200,0.000,368.6E-6,473.3E-3,410.5E-3,312.1E-6,1.200,1.200,132.1E-6
80.55E-9,1.200,1.200,1.200,0.000,367.8E-6,465.6E-3,403.3E-3,310.6E-6,1.200,1.200,131.6E-6
80.55E-9,1.200,1.200,1.200,0.000,367.6E-6,457.5E-3,395.8E-3,309.5E-6,1.200,1.200,131.1E-6
80.56E-9,1.200,1.200,1.200,0.000,368.2E-6,450.3E-3,389.2E-3,308.7E-6,1.200,1.200,130.8E-6
80.56E-9,1.200,1.200,1.200,0.000,369.3E-6,443.1E-3,382.7E-3,308.0E-6,1.200,1.200,130.5E-6
80.56E-9,1.200,1.200,1.200,0.000,370.8E-6,434.7E-3,375.0E-3,306.9E-6,1.200,1.200,130.0E-6
80.56E-9,1.200,1.200,1.200,0.000,371.7E-6,426.6E-3,367.4E-3,305.4E-6,1.200,1.200,129.4E-6
80.57E-9,1.200,1.200,1.200,0.000,371.3E-6,419.7E-3,360.1E-3,303.1E-6,1.200,1.200,128.4E-6
80.57E-9,1.200,1.200,1.200,0.000,368.8E-6,413.9E-3,351.5E-3,299.5E-6,1.200,1.200,126.9E-6
80.57E-9,1.200,1.200,1.200,0.000,365.2E-6,412.0E-3,344.6E-3,295.8E-6,1.200,1.200,125.5E-6
80.58E-9,1.200,1.200,1.200,0.000,360.0E-6,412.8E-3,337.4E-3,291.6E-6,1.200,1.200,123.8E-6
80.58E-9,1.200,1.200,1.200,0.000,353.0E-6,416.5E-3,329.5E-3,286.6E-6,1.200,1.200,121.7E-6
80.58E-9,1.200,1.200,1.200,0.000,345.5E-6,422.2E-3,321.7E-3,281.6E-6,1.200,1.200,119.4E-6
80.59E-9,1.200,1.200,1.200,0.000,332.6E-6,434.2E-3,309.0E-3,273.5E-6,1.200,1.200,115.3E-6
80.59E-9,1.200,1.200,1.200,0.000,323.7E-6,443.6E-3,300.2E-3,268.0E-6,1.200,1.200,112.5E-6
80.60E-9,1.200,1.200,1.200,0.000,313.9E-6,454.9E-3,290.4E-3,261.8E-6,1.200,1.200,109.2E-6
80.60E-9,1.200,1.200,1.200,0.000,303.8E-6,467.3E-3,280.2E-3,255.4E-6,1.200,1.200,105.8E-6
80.61E-9,1.200,1.200,1.200,0.000,290.4E-6,484.5E-3,266.5E-3,246.8E-6,1.200,1.200,101.3E-6
80.62E-9,1.200,1.200,1.200,0.000,273.9E-6,507.2E-3,249.3E-3,236.0E-6,1.200,1.200,95.62E-6
80.63E-9,1.200,1.200,1.200,0.000,251.4E-6,540.6E-3,225.5E-3,220.8E-6,1.200,1.200,87.86E-6
80.65E-9,1.200,1.200,1.200,0.000,220.5E-6,591.7E-3,192.6E-3,199.2E-6,1.200,1.200,77.17E-6
80.68E-9,1.200,1.200,1.200,0.000,176.1E-6,677.3E-3,145.6E-3,166.1E-6,1.200,1.200,61.72E-6
80.73E-9,1.200,1.200,1.200,0.000,128.8E-6,789.4E-3,97.09E-3,127.4E-6,1.200,1.200,45.03E-6
80.77E-9,1.200,1.200,1.200,0.000,93.93E-6,889.8E-3,63.64E-3,96.10E-6,1.200,1.200,32.54E-6
80.82E-9,1.200,1.200,1.200,0.000,67.59E-6,976.8E-3,40.53E-3,70.50E-6,1.200,1.200,22.99E-6
80.89E-9,1.200,1.200,1.200,0.000,43.47E-6,1.063,21.85E-3,45.62E-6,1.200,1.200,14.25E-6
80.97E-9,1.200,1.200,1.200,0.000,24.74E-6,1.129,9.831E-3,25.54E-6,1.200,1.200,7.651E-6
81.06E-9,1.200,1.200,1.200,0.000,12.52E-6,1.169,3.754E-3,12.39E-6,1.200,1.200,3.598E-6
81.14E-9,1.200,1.200,1.200,0.000,6.785E-6,1.185,1.592E-3,6.356E-6,1.200,1.200,1.836E-6
81.24E-9,1.200,1.200,1.200,0.000,3.571E-6,1.193,628.4E-6,3.077E-6,1.200,1.200,911.8E-9
81.34E-9,1.200,1.200,1.200,0.000,1.839E-6,1.197,209.8E-6,1.369E-6,1.200,1.200,441.6E-9
81.48E-9,1.200,1.200,1.200,0.000,946.1E-9,1.199,44.68E-6,529.5E-9,1.200,1.200,211.1E-9
81.66E-9,1.200,1.200,1.200,0.000,626.1E-9,1.199,3.501E-6,252.6E-9,1.200,1.200,130.3E-9
81.92E-9,1.200,1.200,1.200,0.000,534.6E-9,1.200,159.5E-9,189.6E-9,1.200,1.200,102.9E-9
82.34E-9,1.200,1.200,1.200,0.000,512.0E-9,1.200,601.8E-9,182.3E-9,1.200,1.200,90.93E-9
82.93E-9,1.200,1.200,1.200,0.000,478.6E-9,1.200,407.1E-9,162.1E-9,1.200,1.200,77.70E-9
83.73E-9,1.200,1.200,1.200,0.000,470.0E-9,1.200,487.5E-9,160.3E-9,1.200,1.200,72.41E-9
84.79E-9,1.200,1.200,1.200,0.000,450.3E-9,1.200,419.6E-9,147.6E-9,1.200,1.200,64.98E-9
86.26E-9,1.200,1.200,1.200,0.000,449.7E-9,1.200,456.5E-9,149.7E-9,1.200,1.200,63.29E-9
88.28E-9,1.200,1.200,1.200,0.000,435.8E-9,1.200,417.3E-9,140.1E-9,1.200,1.200,58.40E-9
90.20E-9,1.200,1.200,1.200,0.000,440.3E-9,1.200,443.8E-9,144.8E-9,1.200,1.200,59.02E-9
90.21E-9,1.125,1.200,1.200,0.000,-1.924E-6,1.200,-1.663E-6,-1.444E-6,1.200,1.200,-1.008E-6
90.23E-9,1.006,1.200,1.200,0.000,-5.285E-6,1.200,-4.568E-6,-3.903E-6,1.200,1.200,-2.657E-6
90.24E-9,946.3E-3,1.200,1.200,0.000,-6.884E-6,1.200,-5.948E-6,-5.152E-6,1.200,1.200,-3.466E-6
90.26E-9,827.2E-3,1.200,1.200,0.000,-9.664E-6,1.200,-8.358E-6,-7.306E-6,1.200,1.200,-4.845E-6
90.28E-9,736.6E-3,1.200,1.200,0.000,-11.15E-6,1.200,-9.629E-6,-8.454E-6,1.200,1.200,-5.595E-6
90.30E-9,605.2E-3,1.200,1.200,0.000,-11.07E-6,1.200,-9.515E-6,-8.430E-6,1.200,1.200,-5.615E-6
90.31E-9,542.0E-3,1.200,1.200,0.000,-9.802E-6,1.200,-8.426E-6,-7.545E-6,1.200,1.200,-5.016E-6
90.32E-9,472.3E-3,1.200,1.200,0.000,-7.383E-6,1.200,-6.444E-6,-5.957E-6,1.200,1.200,-3.838E-6
90.33E-9,418.3E-3,1.200,1.200,0.000,-4.677E-6,1.200,-4.262E-6,-4.240E-6,1.200,1.200,-2.526E-6
90.33E-9,393.1E-3,1.200,1.200,0.000,-3.049E-6,1.200,-2.936E-6,-3.197E-6,1.200,1.200,-1.747E-6
90.34E-9,375.2E-3,1.200,1.200,0.000,-1.637E-6,1.200,-1.760E-6,-2.261E-6,1.200,1.200,-1.082E-6
90.34E-9,357.3E-3,1.200,1.200,0.000,175.1E-9,1.200,-203.8E-9,-998.3E-9,1.200,1.200,-244.7E-9
90.34E-9,338.2E-3,1.200,1.200,0.000,2.739E-6,1.200,2.071E-6,906.4E-9,1.200,1.200,932.8E-9
90.35E-9,320.3E-3,1.200,1.200,0.000,5.778E-6,1.200,4.829E-6,3.303E-6,1.200,1.200,2.349E-6
90.35E-9,310.7E-3,1.200,1.200,0.000,7.564E-6,1.200,6.460E-6,4.769E-6,1.200,1.200,3.206E-6
90.35E-9,298.8E-3,1.200,1.200,0.000,9.893E-6,1.200,8.594E-6,6.693E-6,1.200,1.200,4.339E-6
90.35E-9,289.0E-3,1.200,1.200,0.000,11.93E-6,1.200,10.46E-6,8.365E-6,1.200,1.200,5.331E-6
90.35E-9,276.3E-3,1.200,1.200,0.000,14.72E-6,1.200,13.01E-6,10.66E-6,1.200,1.200,6.702E-6
90.36E-9,263.8E-3,1.200,1.200,0.000,17.56E-6,1.200,15.61E-6,13.00E-6,1.200,1.200,8.103E-6
90.36E-9,247.7E-3,1.200,1.200,0.000,21.35E-6,1.200,19.06E-6,16.12E-6,1.200,1.200,9.971E-6
90.36E-9,228.0E-3,1.200,1.200,0.000,26.10E-6,1.200,23.35E-6,20.00E-6,1.200,1.200,12.30E-6
90.36E-9,213.7E-3,1.200,1.200,0.000,29.53E-6,1.200,26.44E-6,22.80E-6,1.200,1.200,13.99E-6
90.37E-9,199.9E-3,1.200,1.200,0.000,32.71E-6,1.200,29.27E-6,25.39E-6,1.200,1.200,15.59E-6
90.37E-9,189.0E-3,1.200,1.200,0.000,35.01E-6,1.200,31.30E-6,27.26E-6,1.200,1.200,16.76E-6
90.37E-9,178.5E-3,1.200,1.200,0.000,37.01E-6,1.200,33.04E-6,28.90E-6,1.200,1.200,17.80E-6
90.37E-9,168.7E-3,1.200,1.200,0.000,38.70E-6,1.200,34.48E-6,30.27E-6,1.200,1.200,18.69E-6
90.37E-9,161.1E-3,1.200,1.200,0.000,39.95E-6,1.200,35.55E-6,31.25E-6,1.200,1.200,19.33E-6
90.37E-9,151.8E-3,1.200,1.200,0.000,41.41E-6,1.200,36.79E-6,32.36E-6,1.200,1.200,20.08E-6
90.38E-9,141.4E-3,1.200,1.200,0.000,42.98E-6,1.200,38.11E-6,33.49E-6,1.200,1.200,20.86E-6
90.38E-9,130.7E-3,1.200,1.200,0.000,44.55E-6,1.200,39.41E-6,34.58E-6,1.200,1.200,21.64E-6
90.38E-9,119.4E-3,1.200,1.200,0.000,46.19E-6,1.200,40.76E-6,35.68E-6,1.200,1.200,22.43E-6
90.38E-9,105.2E-3,1.200,1.200,0.000,48.33E-6,1.200,42.53E-6,37.07E-6,1.200,1.200,23.43E-6
90.38E-9,90.95E-3,1.200,1.200,0.000,50.54E-6,1.200,44.36E-6,38.52E-6,1.200,1.200,24.47E-6
90.39E-9,74.95E-3,1.200,1.200,0.000,53.07E-6,1.200,46.47E-6,40.22E-6,1.200,1.200,25.65E-6
90.39E-9,55.87E-3,1.200,1.200,0.000,56.09E-6,1.200,49.01E-6,42.35E-6,1.200,1.200,27.10E-6
90.39E-9,40.93E-3,1.200,1.200,0.000,58.42E-6,1.200,51.01E-6,44.09E-6,1.200,1.200,28.23E-6
90.40E-9,23.66E-3,1.200,1.200,0.000,61.02E-6,1.200,53.28E-6,46.17E-6,1.200,1.200,29.52E-6
90.40E-9,11.83E-3,1.200,1.200,0.000,62.67E-6,1.200,54.76E-6,47.58E-6,1.200,1.200,30.36E-6
90.40E-9,0.000,1.200,1.200,0.000,64.15E-6,1.200,56.11E-6,48.95E-6,1.200,1.200,31.13E-6
90.40E-9,0.000,1.200,1.200,0.000,65.30E-6,1.200,57.22E-6,49.99E-6,1.200,1.200,31.69E-6
90.40E-9,0.000,1.200,1.200,0.000,66.78E-6,1.200,58.64E-6,51.44E-6,1.200,1.200,32.45E-6
90.41E-9,0.000,1.200,1.200,0.000,68.00E-6,1.200,59.85E-6,52.78E-6,1.200,1.200,33.08E-6
90.41E-9,0.000,1.200,1.200,0.000,69.31E-6,1.200,61.22E-6,54.33E-6,1.200,1.200,33.74E-6
90.41E-9,0.000,1.200,1.200,0.000,70.76E-6,1.200,62.88E-6,56.32E-6,1.200,1.200,34.43E-6
90.41E-9,0.000,1.200,1.200,0.000,71.71E-6,1.200,64.10E-6,57.84E-6,1.200,1.200,34.84E-6
90.42E-9,0.000,1.200,1.200,0.000,72.66E-6,1.200,65.44E-6,59.56E-6,1.200,1.200,35.21E-6
90.42E-9,0.000,1.200,1.200,0.000,73.41E-6,1.200,66.60E-6,61.10E-6,1.200,1.200,35.44E-6
90.43E-9,0.000,1.200,1.200,0.000,74.03E-6,1.200,67.59E-6,62.43E-6,1.200,1.200,35.58E-6
90.43E-9,0.000,1.200,1.200,0.000,74.47E-6,1.200,68.37E-6,63.52E-6,1.200,1.200,35.61E-6
90.43E-9,0.000,1.200,1.200,0.000,74.73E-6,1.200,68.98E-6,64.43E-6,1.200,1.200,35.54E-6
90.44E-9,0.000,1.200,1.200,0.000,74.62E-6,1.200,69.21E-6,64.99E-6,1.200,1.200,35.32E-6
90.44E-9,0.000,1.200,1.200,0.000,74.27E-6,1.200,68.93E-6,65.00E-6,1.200,1.200,35.05E-6
90.45E-9,0.000,1.200,1.200,0.000,73.92E-6,1.200,68.53E-6,64.71E-6,1.200,1.200,34.88E-6
90.45E-9,0.000,1.200,1.200,0.000,73.94E-6,1.200,68.45E-6,64.52E-6,1.200,1.200,34.90E-6
90.45E-9,0.000,1.200,1.200,0.000,74.61E-6,1.200,68.43E-6,64.33E-6,1.200,1.200,35.00E-6
90.46E-9,0.000,1.200,1.200,0.000,76.68E-6,1.200,68.47E-6,64.04E-6,1.200,1.200,35.15E-6
90.46E-9,0.000,1.200,1.200,0.000,80.18E-6,1.200,68.25E-6,63.62E-6,1.200,1.200,35.30E-6
90.46E-9,0.000,1.200,1.200,0.000,88.24E-6,1.200,67.66E-6,63.04E-6,1.200,1.200,35.48E-6
90.46E-9,0.000,1.200,1.200,0.000,103.0E-6,1.200,66.80E-6,62.39E-6,1.200,1.200,35.59E-6
90.47E-9,0.000,1.200,1.200,0.000,122.3E-6,1.200,65.91E-6,61.77E-6,1.200,1.200,35.57E-6
90.47E-9,0.000,1.200,1.200,0.000,146.3E-6,1.200,65.11E-6,61.19E-6,1.200,1.200,35.47E-6
90.47E-9,0.000,1.200,1.200,0.000,173.0E-6,1.200,64.63E-6,60.83E-6,1.200,1.200,35.38E-6
90.47E-9,0.000,1.200,1.200,0.000,186.3E-6,1.200,64.68E-6,60.86E-6,1.200,1.200,35.43E-6
90.48E-9,0.000,1.200,1.200,0.000,122.3E-6,1.200,65.66E-6,61.54E-6,1.200,1.200,35.74E-6
90.48E-9,0.000,1.200,1.200,0.000,-38.09E-6,1.200,67.13E-6,62.57E-6,1.200,1.200,36.18E-6
90.48E-9,0.000,1.200,1.200,0.000,-298.6E-6,1.200,68.93E-6,63.83E-6,1.200,1.200,36.69E-6
90.49E-9,0.000,1.200,1.200,0.000,-735.7E-6,1.200,71.16E-6,65.40E-6,1.200,1.200,37.34E-6
90.49E-9,0.000,1.200,1.200,0.000,-1.228E-3,1.200,73.11E-6,66.78E-6,1.200,1.200,37.95E-6
90.49E-9,0.000,1.200,1.200,0.000,-1.627E-3,1.200,74.60E-6,67.91E-6,1.200,1.200,38.53E-6
90.50E-9,0.000,1.200,1.200,0.000,-1.125E-3,1.200,75.27E-6,68.72E-6,1.200,1.200,39.20E-6
90.50E-9,0.000,1.200,1.200,0.000,2.387E-3,1.200,74.20E-6,68.81E-6,1.200,1.200,39.85E-6
90.50E-9,0.000,1.200,1.200,0.000,8.685E-3,1.200,71.90E-6,68.31E-6,1.200,1.200,40.12E-6
90.51E-9,0.000,1.200,1.200,0.000,15.86E-3,1.200,69.69E-6,67.70E-6,1.200,1.200,40.11E-6
90.51E-9,0.000,1.200,1.200,0.000,26.91E-3,1.200,66.93E-6,66.74E-6,1.200,1.200,39.81E-6
90.51E-9,0.000,1.200,1.200,0.000,37.57E-3,1.200,64.95E-6,65.86E-6,1.200,1.200,39.45E-6
90.52E-9,0.000,1.200,1.200,0.000,48.14E-3,1.200,63.91E-6,65.31E-6,1.200,1.200,39.33E-6
90.52E-9,0.000,1.200,1.200,0.000,56.11E-3,1.200,64.14E-6,65.39E-6,1.200,1.200,39.44E-6
90.52E-9,0.000,1.200,1.200,0.000,63.35E-3,1.200,65.03E-6,65.74E-6,1.200,1.200,39.62E-6
90.53E-9,0.000,1.200,1.200,0.000,70.17E-3,1.200,66.24E-6,66.16E-6,1.200,1.200,39.79E-6
90.53E-9,0.000,1.200,1.200,0.000,77.58E-3,1.200,67.44E-6,66.44E-6,1.200,1.200,39.96E-6
90.53E-9,0.000,1.200,1.200,0.000,84.88E-3,1.200,68.07E-6,66.37E-6,1.200,1.200,40.12E-6
90.53E-9,0.000,1.200,1.200,0.000,92.57E-3,1.200,67.98E-6,65.90E-6,1.200,1.200,40.24E-6
90.54E-9,0.000,1.200,1.200,0.000,99.25E-3,1.200,67.53E-6,65.31E-6,1.200,1.200,40.22E-6
